Group,Model,MAPE
NCACY45-05_1,20,0.43038007683397544
NCACY45-05_1,20,0.6422977783958433
NCACY45-05_1,20,0.47073597084256585
NCACY45-05_1,20,0.49770448387973126
NCACY45-05_1,20,0.5798617034723236
NCACY45-05_1,20,0.47308489217517
NCACY45-05_1,20,0.45346711360035485
NCACY45-05_1,20,0.42925494895564204
NCACY45-05_1,20,0.49735873191719393
NCACY45-05_1,20,0.49320277286073927
NCACY45-05_1,40,0.40870140166265717
NCACY45-05_1,40,0.39482088212514616
NCACY45-05_1,40,0.7088120027425068
NCACY45-05_1,40,0.41508145314687556
NCACY45-05_1,40,0.42945853471674894
NCACY45-05_1,40,0.7845757200468466
NCACY45-05_1,40,0.4602604857341134
NCACY45-05_1,40,0.6463858102824291
NCACY45-05_1,40,0.4553241161160645
NCACY45-05_1,40,0.42455729293589156
NCACY45-05_1,60,0.4084038635126297
NCACY45-05_1,60,0.5040633277466589
NCACY45-05_1,60,0.7236329224352807
NCACY45-05_1,60,0.599849579961197
NCACY45-05_1,60,0.526921065084057
NCACY45-05_1,60,0.37575573454667904
NCACY45-05_1,60,0.5412408934851805
NCACY45-05_1,60,0.3804026446684139
NCACY45-05_1,60,0.38121620756876873
NCACY45-05_1,60,0.40983212218765225
NCACY45-05_1,80,0.3961549460735272
NCACY45-05_1,80,0.35745117821326494
NCACY45-05_1,80,0.3991714810471972
NCACY45-05_1,80,0.38520966259767575
NCACY45-05_1,80,0.36979826055299486
NCACY45-05_1,80,0.3839261212605728
NCACY45-05_1,80,0.34746526870570404
NCACY45-05_1,80,0.3662380323516165
NCACY45-05_1,80,0.38854632473107836
NCACY45-05_1,80,0.45842177089973474
NCACY45-05_1,100,0.6169433226490679
NCACY45-05_1,100,0.3426125484075052
NCACY45-05_1,100,0.3300094069892046
NCACY45-05_1,100,0.5313512460130901
NCACY45-05_1,100,0.39254593552886613
NCACY45-05_1,100,0.3454899103115237
NCACY45-05_1,100,0.6399491968386622
NCACY45-05_1,100,0.7156620009891247
NCACY45-05_1,100,0.36200875939781
NCACY45-05_1,100,0.6374019028597575
NCACY35-05_1,20,0.3581167317969132
NCACY35-05_1,20,0.921220954412162
NCACY35-05_1,20,0.4009976231744321
NCACY35-05_1,20,0.83488021840653
NCACY35-05_1,20,0.47816766685520384
NCACY35-05_1,20,0.5142421640309864
NCACY35-05_1,20,0.6544542953800293
NCACY35-05_1,20,0.6930416118244966
NCACY35-05_1,20,0.3864809549579983
NCACY35-05_1,20,0.4998778464460698
NCACY35-05_1,40,0.3581167317969132
NCACY35-05_1,40,0.921220954412162
NCACY35-05_1,40,0.4009976231744321
NCACY35-05_1,40,0.83488021840653
NCACY35-05_1,40,0.47816766685520384
NCACY35-05_1,40,0.5142421640309864
NCACY35-05_1,40,0.6544542953800293
NCACY35-05_1,40,0.6930416118244966
NCACY35-05_1,40,0.3864809549579983
NCACY35-05_1,40,0.4998778464460698
NCACY35-05_1,60,0.6119795087650965
NCACY35-05_1,60,0.5127449650800786
NCACY35-05_1,60,0.4085788115227304
NCACY35-05_1,60,0.41692332197495
NCACY35-05_1,60,0.40773287591506036
NCACY35-05_1,60,0.846972863369284
NCACY35-05_1,60,0.9167637058278018
NCACY35-05_1,60,0.43376417537504075
NCACY35-05_1,60,0.5289337817023134
NCACY35-05_1,60,0.38204594155023947
NCACY35-05_1,80,0.6119795087650965
NCACY35-05_1,80,0.5127449650800786
NCACY35-05_1,80,0.4085788115227304
NCACY35-05_1,80,0.41692332197495
NCACY35-05_1,80,0.40773287591506036
NCACY35-05_1,80,0.846972863369284
NCACY35-05_1,80,0.9167637058278018
NCACY35-05_1,80,0.43376417537504075
NCACY35-05_1,80,0.5289337817023134
NCACY35-05_1,80,0.38204594155023947
NCACY35-05_1,100,0.1588524930854496
NCACY35-05_1,100,0.29773786938423896
NCACY35-05_1,100,0.32829437755393787
NCACY35-05_1,100,0.20360061925300504
NCACY35-05_1,100,0.3447829510407604
NCACY35-05_1,100,0.3162050076478265
NCACY35-05_1,100,0.15872705297914078
NCACY35-05_1,100,0.25816549089811874
NCACY35-05_1,100,0.31310459235156357
NCACY35-05_1,100,0.1860848743345615
NCACY25-025_1,20,3.248540054476887
NCACY25-025_1,20,5.04158995802924
NCACY25-025_1,20,5.470540270355876
NCACY25-025_1,20,1.0935843030862258
NCACY25-025_1,20,2.428422072237316
NCACY25-025_1,20,4.617423279570448
NCACY25-025_1,20,4.830604160881795
NCACY25-025_1,20,1.2182194554446262
NCACY25-025_1,20,2.859303892399978
NCACY25-025_1,20,4.749367446685864
NCACY25-025_1,40,1.0573533503570314
NCACY25-025_1,40,1.1737646838284794
NCACY25-025_1,40,1.0613007130369252
NCACY25-025_1,40,1.0814169075684745
NCACY25-025_1,40,1.749628276533968
NCACY25-025_1,40,0.8960733596599595
NCACY25-025_1,40,1.026953835528914
NCACY25-025_1,40,0.9941333953969808
NCACY25-025_1,40,1.4102083963680214
NCACY25-025_1,40,2.789050779530634
NCACY25-025_1,60,0.9498562510374833
NCACY25-025_1,60,0.8977034271876044
NCACY25-025_1,60,1.0223444079057686
NCACY25-025_1,60,0.8268811792608617
NCACY25-025_1,60,0.8378953338064306
NCACY25-025_1,60,1.4959053726816003
NCACY25-025_1,60,1.2081144701114395
NCACY25-025_1,60,0.8979588928512056
NCACY25-025_1,60,1.5797545223457994
NCACY25-025_1,60,0.8318989380867425
NCACY25-025_1,80,0.8160336463057537
NCACY25-025_1,80,1.088545027275987
NCACY25-025_1,80,1.3171185391358098
NCACY25-025_1,80,1.2136428750731165
NCACY25-025_1,80,0.9369315427965004
NCACY25-025_1,80,0.9706288365306374
NCACY25-025_1,80,0.9483821229647506
NCACY25-025_1,80,0.8378694114873264
NCACY25-025_1,80,1.0063213211456141
NCACY25-025_1,80,0.7820678277775118
NCACY25-025_1,100,0.8085503494085732
NCACY25-025_1,100,0.8651260675516393
