0,1,2,3,4
0.16788399,0.160495,0.16662954,0.25069985,0.2542916
0.16835576,0.16099015,0.16699034,0.2504188,0.25324494
0.2494921,0.16205986,0.16578941,0.166502,0.25615665
0.25166667,0.16204713,0.16564043,0.16678669,0.25385904
0.2513778,0.16103588,0.16621016,0.16833004,0.25304613
0.25195512,0.16127557,0.1664231,0.16854508,0.2518011
0.25091794,0.16199797,0.16562822,0.16653067,0.25492516
0.2514192,0.16144507,0.16602634,0.16756563,0.25354382
0.25018537,0.16173175,0.16598302,0.16735354,0.25474635
0.24922058,0.16322339,0.16598819,0.16668311,0.2548848
0.25163588,0.16123751,0.16673511,0.16848002,0.2519114
0.24929495,0.1628578,0.16669421,0.16732301,0.25383002
0.2508399,0.16178866,0.16626337,0.16744669,0.2536614
0.24891163,0.16298005,0.16582775,0.16591494,0.25636563
0.25008714,0.16173418,0.16662557,0.16811547,0.25343767
0.24864082,0.16326626,0.16574459,0.16560873,0.2567396
0.24953753,0.16299158,0.16620366,0.16618514,0.2550821
0.24922425,0.16232957,0.16653788,0.16770972,0.25419852
0.24947147,0.16249752,0.1667042,0.16763695,0.2536899
0.16818543,0.16239484,0.16690801,0.24944872,0.25306296
0.2479019,0.16366436,0.16637309,0.16613041,0.25593024
0.16863541,0.16224611,0.16737194,0.25066525,0.25108126
0.24751385,0.16276622,0.16635616,0.16666387,0.2566999
0.24963127,0.16223653,0.16676474,0.16739975,0.2539677
0.24765523,0.16281761,0.16651225,0.16637103,0.2566439
0.24666665,0.16388722,0.16587704,0.1646979,0.25887123
0.24824384,0.16341466,0.16639392,0.1660368,0.25591078
0.24869287,0.16290706,0.16683033,0.16770628,0.25386345
0.24934933,0.1629236,0.16722003,0.16798657,0.25252044
0.24816993,0.16392453,0.16672847,0.16648874,0.25468832
0.24652171,0.16396695,0.16669528,0.1663053,0.25651076
0.248101,0.16413523,0.1665933,0.16639225,0.2547782
0.24732107,0.16416071,0.16655001,0.16612516,0.25584307
0.16743869,0.16317159,0.167306,0.24877064,0.25331306
0.24825452,0.16360122,0.16713163,0.16735242,0.2536602
0.24885492,0.1634389,0.1672355,0.16755739,0.25291333
0.16658914,0.16414991,0.2463432,0.16649893,0.25641882
0.16770898,0.16359583,0.16724421,0.24833208,0.25311893
0.2475138,0.1639878,0.1671437,0.16671763,0.25463706
0.24821636,0.1631776,0.1669776,0.16671965,0.25490883
0.24723199,0.16375014,0.16667709,0.16621795,0.25612283
0.24666151,0.16430116,0.16630375,0.16493638,0.2577972
0.16695377,0.16369759,0.24696127,0.16650382,0.25588354
0.24714686,0.16348545,0.1669777,0.16671795,0.255672
0.24645114,0.16409399,0.16661006,0.16567247,0.25717235
0.24716078,0.1638607,0.16695328,0.16610403,0.25592119
0.24778496,0.16383663,0.16726936,0.16677187,0.2543372
0.24738187,0.16365798,0.16719393,0.16707124,0.254695
0.24852937,0.16366355,0.16738047,0.16758326,0.25284335
0.16787761,0.16354375,0.16752784,0.24887106,0.25217974
0.16717894,0.16442095,0.24723363,0.1666933,0.25447318
0.24748659,0.16425453,0.16733293,0.16697043,0.25395554
0.24735306,0.16470768,0.1671083,0.1659576,0.25487337
0.16730444,0.16446124,0.24757837,0.1665781,0.25407788
0.1667318,0.16370475,0.16753343,0.24838632,0.25364366
0.24706407,0.16383457,0.16683593,0.16588382,0.2563816
0.24728654,0.16332453,0.16717096,0.1669796,0.25523835
0.16666842,0.16360065,0.24726601,0.16659044,0.25587454
0.1670118,0.16376859,0.24713448,0.16652828,0.25555682
0.16718172,0.1637074,0.24736105,0.16647016,0.25527966
0.16630271,0.16467133,0.24624489,0.16514239,0.25763866
0.16790773,0.16282229,0.1678227,0.24952841,0.25191888
0.1673848,0.16362041,0.24814254,0.16761188,0.2532404
