0,1,2,3,4
0.16788375,0.16175142,0.15824668,0.2552018,0.25691634
0.16650261,0.1611185,0.15867805,0.25251853,0.26118225
0.16755255,0.16221978,0.15932506,0.2532422,0.2576604
0.165931,0.16231006,0.15826266,0.25565532,0.25784093
0.16737229,0.16311063,0.15954386,0.25411364,0.25585964
0.16659972,0.16360955,0.16039559,0.25524426,0.2541509
0.16699043,0.16353317,0.16077685,0.25426534,0.25443423
0.1663034,0.16327696,0.16089359,0.25528356,0.25424248
0.16513196,0.16281101,0.16017361,0.25476494,0.25711852
0.16576894,0.16363853,0.16187935,0.25217575,0.25653744
0.16648495,0.16427284,0.16090791,0.25359344,0.25474086
0.16574454,0.16365647,0.16173238,0.25311968,0.2557469
0.16599895,0.16382208,0.16044344,0.2553618,0.25437373
0.16428766,0.16368833,0.15947309,0.25387776,0.25867313
0.16658418,0.16458724,0.16201515,0.2548295,0.2519839
0.16473664,0.16364153,0.1615175,0.2552931,0.2548112
0.1651313,0.16383548,0.16159683,0.2552139,0.25422248
0.16576354,0.1642745,0.16177137,0.25458008,0.2536105
0.16466129,0.16403417,0.16114317,0.25500038,0.25516096
0.16548818,0.16411732,0.16123378,0.25356293,0.2555978
0.16558059,0.16386367,0.16217089,0.2520813,0.2563035
0.16505569,0.16388537,0.16209863,0.25346586,0.25549445
0.16548823,0.16394027,0.16081505,0.25320104,0.25655538
0.16521001,0.16405016,0.1615117,0.25232115,0.25690696
0.16572158,0.16427323,0.16017479,0.25374815,0.25608224
0.16633068,0.16492538,0.1620083,0.25184438,0.2548913
0.16587213,0.16384688,0.16202427,0.2507265,0.25753024
0.16609189,0.16511758,0.16156574,0.25264585,0.25457892
0.16556631,0.16440666,0.16257717,0.2515767,0.25587308
0.16444889,0.16398849,0.16138418,0.25206214,0.25811628
0.16616912,0.1641289,0.1610721,0.25124538,0.2573845
0.16496968,0.16436958,0.16106178,0.25343204,0.25616693
0.16524631,0.16430017,0.16116866,0.25250545,0.25677943
0.16452889,0.16433531,0.16042529,0.25338823,0.2573223
0.16395733,0.16396336,0.16017713,0.25220284,0.25969934
0.1646029,0.1646291,0.16160634,0.25095898,0.25820267
0.16426478,0.16498159,0.16169396,0.24953629,0.2595234
0.16531229,0.16506366,0.16155544,0.24900478,0.25906387
0.16495779,0.16454647,0.1602782,0.24941275,0.26080474
0.1648307,0.16531578,0.1608544,0.25085264,0.25814646
0.16498725,0.16465332,0.15996079,0.25059423,0.25980443
0.16466318,0.16509828,0.1610514,0.24980281,0.25938436
0.16673626,0.16612214,0.1613722,0.24883506,0.25693434
0.16487996,0.16481014,0.16080676,0.24840826,0.26109493
0.16466652,0.16457534,0.1608633,0.24851464,0.26138023
0.16473033,0.16476192,0.16038986,0.24999242,0.26012552
0.16521996,0.16557969,0.16050062,0.25053155,0.2581682
0.16494636,0.16510008,0.16202842,0.24918805,0.25873706
0.16470042,0.16490884,0.16016705,0.2503238,0.2598999
0.16424061,0.16514736,0.16137688,0.24870968,0.26052544
0.16618356,0.16528654,0.16090043,0.24859084,0.25903866
0.16426313,0.16513127,0.16124155,0.24898385,0.26038018
0.16479571,0.16513352,0.15970203,0.24975197,0.26061678
0.16444458,0.16513371,0.1612897,0.2485882,0.2605438
0.1639098,0.16476141,0.16116254,0.24735741,0.26280892
0.1642497,0.16478436,0.16152696,0.24599116,0.2634478
0.16525133,0.16538493,0.16094415,0.24851568,0.2599039
0.16458797,0.16569145,0.16256765,0.247147,0.26000592
0.16621722,0.16554166,0.16143467,0.24872226,0.25808418
0.16576502,0.16517916,0.16160461,0.24848282,0.25896835
0.16621277,0.16589622,0.1626448,0.24842772,0.25681847
0.1655526,0.16541049,0.16193004,0.24884401,0.2582628
0.1647788,0.16506362,0.16159883,0.24859221,0.25996658
0.16661164,0.16515534,0.161231,0.2483636,0.2586384
0.16606845,0.16574542,0.16234736,0.24855028,0.25728846
0.16622147,0.16552424,0.16278207,0.24870494,0.25676724
0.16691813,0.16612148,0.16212554,0.24821685,0.25661796
0.16632582,0.16532265,0.16215703,0.24822259,0.2579719
0.16523972,0.1647948,0.16124223,0.24923877,0.2594845
0.16746537,0.16613783,0.1625441,0.24943766,0.254415
0.16506377,0.16493762,0.16151747,0.24909669,0.25938448
0.16530372,0.16580552,0.16300842,0.24827896,0.25760332
0.16536541,0.16555081,0.16314748,0.24647619,0.2594601
0.16746359,0.16608551,0.16280706,0.24810727,0.25553656
0.16626443,0.1654845,0.1618742,0.24886133,0.25751558
0.16604595,0.1654779,0.16181493,0.24833386,0.25832734
0.16537099,0.16516069,0.16175477,0.24674673,0.2609668
0.1655128,0.16490413,0.16193473,0.24843115,0.25921717
0.16554974,0.16551107,0.16324486,0.24604672,0.2596476
0.1653226,0.16515765,0.16302942,0.24700284,0.25948745
0.16521603,0.16512294,0.16280171,0.24707805,0.2597813
0.1655634,0.16492416,0.16301212,0.24725574,0.25924456
0.1654422,0.16544579,0.16173047,0.24820717,0.25917435
0.16577242,0.16515699,0.16131848,0.24951117,0.25824097
0.16563088,0.16616262,0.16229023,0.24906966,0.2568466
0.1658536,0.16568208,0.16246715,0.24749151,0.25850564
0.16574852,0.16564639,0.1627399,0.2474615,0.25840372
0.16651887,0.16553527,0.16306683,0.24674867,0.25813037
0.16512951,0.16539058,0.16253544,0.2481474,0.25879705
0.1661299,0.16514353,0.16277473,0.24719778,0.25875407
0.16534977,0.1651155,0.1623536,0.24802376,0.2591573
0.16531421,0.16501011,0.16247684,0.24742511,0.2597737
0.16573352,0.16490301,0.1631371,0.24682465,0.25940168
0.1672457,0.16625763,0.16292605,0.2492146,0.25435603
0.1668031,0.16614723,0.16253635,0.24720474,0.25730854
0.24718207,0.16579837,0.16316485,0.16685389,0.2570008
0.2483404,0.1658973,0.16319482,0.16729224,0.2552753
0.24821846,0.16592196,0.16308229,0.16688232,0.25589502
0.16701178,0.16556568,0.16299741,0.24765503,0.25677004
0.2475362,0.16558115,0.16293535,0.16720831,0.25673896
0.16645943,0.16519381,0.16228832,0.24922772,0.25683075
0.16667503,0.16553865,0.16244447,0.24710386,0.258238
0.16612802,0.16531248,0.16230911,0.2481132,0.25813717
0.16733374,0.16581534,0.16318537,0.2482524,0.2554131
0.1672461,0.1656959,0.1623709,0.24836932,0.25631773
0.16733065,0.16586047,0.16250052,0.24819136,0.25611702
0.16714929,0.16567437,0.16213438,0.24908258,0.25595945
0.1670766,0.16552141,0.16239817,0.24838872,0.25661507
0.1668444,0.1661013,0.16369177,0.24841519,0.2549473
0.16762298,0.1657394,0.1625638,0.24859498,0.2554788
0.2502269,0.16623063,0.16402234,0.16744688,0.25207326
0.16795571,0.16648985,0.16405235,0.24899374,0.25250837
0.24896064,0.16614932,0.16385877,0.1677561,0.25327516
0.1666852,0.1659154,0.16295804,0.24902412,0.25541723
0.1675099,0.16636835,0.16304928,0.24984764,0.25322485
0.16785602,0.1660724,0.1630596,0.24890679,0.25410515
0.24983573,0.16614802,0.16397542,0.16693428,0.25310653
0.24886505,0.16628912,0.16347685,0.1675014,0.25386757
0.24754193,0.16540036,0.16399057,0.16699499,0.25607216
0.24962923,0.1660825,0.16334718,0.16787575,0.25306532
0.16779643,0.16634217,0.16345917,0.24860285,0.25379944
0.16713223,0.16584465,0.16502732,0.24708077,0.25491503
0.24817695,0.16598058,0.16472639,0.16737786,0.25373816
0.24795619,0.16561316,0.16357338,0.16746108,0.2553962
0.24735247,0.16544506,0.16359262,0.16697483,0.25663498
0.24906436,0.1659071,0.16507158,0.16733274,0.25262424
