0,1,2,3,4
0.16110758,0.25119573,0.2736656,0.16759324,0.14643784
0.16227047,0.24846877,0.26814717,0.16694315,0.15417042
0.16449675,0.2490499,0.2649439,0.16683248,0.15467696
0.16510932,0.24784614,0.26199898,0.16645475,0.15859082
0.16592453,0.24865413,0.25936294,0.16721624,0.15884219
0.16514854,0.24746998,0.2591394,0.1669139,0.16132818
0.16655548,0.24812593,0.2580815,0.16677055,0.16046657
0.1658321,0.24747539,0.25740302,0.166576,0.16271344
0.16684581,0.24767534,0.25666046,0.16676879,0.1620496
0.16778164,0.24912907,0.25632575,0.16703822,0.15972534
0.16740496,0.24836434,0.2555834,0.166951,0.16169627
0.16612783,0.24665783,0.25487426,0.16623735,0.16610272
0.16750069,0.24848963,0.25522473,0.16657615,0.1622088
0.16707703,0.24696532,0.25442803,0.16616352,0.16536613
0.16750601,0.24801011,0.25343648,0.16666423,0.16438317
0.16767529,0.24927598,0.25413132,0.16710156,0.1618159
0.16789182,0.24868399,0.25282878,0.16683103,0.1637644
0.16701539,0.24865423,0.25539443,0.16648294,0.16245304
0.24872541,0.16778724,0.2527603,0.16673197,0.16399507
0.16696432,0.16734485,0.25197285,0.16636784,0.24735007
0.16808258,0.2492702,0.25333476,0.16700768,0.16230476
0.25024328,0.16799672,0.252665,0.16616222,0.16293278
0.25000677,0.16828166,0.25355956,0.16644211,0.1617099
0.24911295,0.16790012,0.25196248,0.1664449,0.16457956
0.16852175,0.25024688,0.25218326,0.16701838,0.16202974
0.16757727,0.24854352,0.251582,0.16690914,0.16538802
0.25049385,0.16858976,0.2514761,0.16699052,0.16244976
0.24921435,0.16808285,0.2500768,0.16665348,0.1659725
0.24938919,0.16820282,0.25046983,0.1666777,0.16526048
0.2520218,0.16855758,0.25051364,0.16692124,0.16198577
0.24882862,0.1676485,0.24922256,0.16619276,0.16810757
0.24967033,0.16803439,0.25091183,0.16662675,0.16475672
0.25218275,0.25033918,0.16837412,0.16688755,0.1622164
0.25078723,0.16810708,0.24924724,0.16638927,0.16546918
0.24979942,0.16799386,0.24858147,0.16677617,0.16684914
0.24960619,0.1676134,0.16753648,0.16583733,0.2494066
0.25047612,0.2485662,0.16793185,0.16643678,0.16658905
0.252807,0.2500868,0.16792044,0.1665985,0.16258726
0.24918905,0.16753618,0.16787888,0.16606899,0.24932691
0.25154427,0.16782564,0.248394,0.166104,0.16613208
0.251717,0.24944825,0.16752829,0.16674903,0.16455741
0.25121504,0.24955072,0.16760416,0.1667483,0.16488178
0.24928132,0.16741517,0.16741054,0.1657973,0.25009567
0.24823654,0.16653241,0.16633524,0.16529599,0.25359982
0.2497084,0.1670307,0.16610865,0.16549754,0.2516547
0.25052452,0.16744484,0.16645281,0.16587973,0.24969804
0.25180972,0.16749221,0.16621637,0.1658522,0.24862947
0.25248167,0.24846251,0.16712083,0.16597554,0.16595937
0.25230077,0.24882522,0.16653341,0.16636749,0.16597305
0.25294504,0.2490725,0.16658074,0.16601877,0.16538297
0.25416037,0.24901222,0.1660746,0.16605994,0.16469286
0.25249007,0.24914494,0.16658093,0.16613743,0.16564661
0.25293502,0.24862188,0.16601847,0.16620553,0.1662191
0.25168842,0.16759741,0.16566758,0.16614647,0.24890015
0.25159755,0.1671515,0.16508,0.16581018,0.25036073
0.2532166,0.24821772,0.16576855,0.16638866,0.1664085
0.25381353,0.24848986,0.1658124,0.16615877,0.16572541
0.25384188,0.24853894,0.16575637,0.16614157,0.16572127
0.25258407,0.16730407,0.16530572,0.16602315,0.24878292
0.25339153,0.16712816,0.16486943,0.16564713,0.24896371
0.25129262,0.1666059,0.1642246,0.16566715,0.25220975
0.25322145,0.16666639,0.16400047,0.16548106,0.25063062
0.2549423,0.24743088,0.1652108,0.16555686,0.16685914
