0,1,2,3,4
0.25760466,0.16902412,0.25292614,0.160567,0.15987806
0.25724816,0.16891173,0.2532838,0.16054142,0.16001493
0.25748265,0.1688422,0.253389,0.16048211,0.15980405
0.25743976,0.16894524,0.25344467,0.16067277,0.15949759
0.25734174,0.16903533,0.2533149,0.16090782,0.1594002
0.25729597,0.1688474,0.25361732,0.16053638,0.1597029
0.25720987,0.1689622,0.25345814,0.16089462,0.1594752
0.2568104,0.16918299,0.2533962,0.16095844,0.15965198
0.25677937,0.1691629,0.25350946,0.16109431,0.15945394
0.25705066,0.16900758,0.25376427,0.16094406,0.15923336
0.25708914,0.16900493,0.2534884,0.16107678,0.15934077
0.2570253,0.16894226,0.25335446,0.16101728,0.1596607
0.25678477,0.16931573,0.253361,0.16138221,0.15915632
0.25703302,0.16903941,0.25358474,0.1611442,0.15919858
0.25685152,0.16919294,0.2534812,0.16108213,0.15939215
0.2565972,0.16916,0.25338697,0.16132984,0.15952602
0.25665888,0.16920952,0.2532733,0.16155908,0.15929917
0.25701734,0.16861415,0.25352064,0.16109213,0.1597557
0.25661802,0.16890308,0.25377423,0.16102451,0.15968016
0.25655964,0.16903776,0.25339848,0.16143577,0.15956835
0.2565485,0.16884086,0.25355762,0.16133082,0.15972224
0.25663403,0.16860925,0.25381488,0.16118628,0.1597556
0.25679067,0.16869904,0.25326023,0.16159359,0.15965652
0.25649688,0.16850848,0.25394395,0.16102049,0.16003019
0.25637332,0.16857426,0.2533416,0.16148672,0.16022408
0.25649953,0.16879682,0.25324705,0.16174129,0.15971528
0.2567179,0.16842991,0.25344995,0.16145633,0.15994594
0.25649738,0.1685668,0.253521,0.16133128,0.1600835
0.25620148,0.16893199,0.2529422,0.16198313,0.15994118
0.25661835,0.16859423,0.25313252,0.1616943,0.15996061
0.25645888,0.16854258,0.25305903,0.16179585,0.16014369
0.2562465,0.16881038,0.253219,0.1617916,0.15993248
0.25612974,0.16891442,0.25300044,0.16201767,0.1599377
0.25641447,0.16831371,0.25312713,0.16160245,0.16054228
0.25624847,0.16839918,0.2530296,0.16182476,0.16049792
0.25625288,0.16850697,0.2532253,0.1618835,0.16013137
0.25635272,0.16820654,0.25349677,0.16159554,0.16034845
0.2562024,0.16839138,0.253202,0.16169001,0.16051422
0.2561829,0.16837409,0.25310156,0.16181585,0.16052556
0.25614414,0.16837536,0.25274518,0.16211224,0.16062306
0.25642672,0.16801992,0.253295,0.16163042,0.1606279
0.25630245,0.16819844,0.2530087,0.16198033,0.16051005
0.25616485,0.16830285,0.25294858,0.16212137,0.16046233
0.25605276,0.1684335,0.25262398,0.16219497,0.16069482
0.25602415,0.1680958,0.25311422,0.1618636,0.1609022
0.2562851,0.16793723,0.25293943,0.16184945,0.16098885
0.25600967,0.16818616,0.2528758,0.16216487,0.16076352
0.2560231,0.16787441,0.25351843,0.16169459,0.16088943
0.25591078,0.16802856,0.25297016,0.1619859,0.16110457
0.25598282,0.16794966,0.25274354,0.16214263,0.16118132
0.2559393,0.16786025,0.25279847,0.16215968,0.1612423
0.25582647,0.16781327,0.2531103,0.16192527,0.16132468
0.25588462,0.16776752,0.25297505,0.16210373,0.16126908
0.2557399,0.16791789,0.25300023,0.16197127,0.1613707
0.2557808,0.16789678,0.25262323,0.16223937,0.16145985
0.25595492,0.16769913,0.25258285,0.16224624,0.16151689
0.2558254,0.16778384,0.2528553,0.16210817,0.16142732
0.25593388,0.16782871,0.2524083,0.16242644,0.16140263
0.2557052,0.16792437,0.25250733,0.16234054,0.16152261
0.2556396,0.16772693,0.25271356,0.16221353,0.16170634
0.2556403,0.16768837,0.25258684,0.162295,0.1617895
0.2558134,0.16753213,0.25258467,0.16225156,0.16181822
0.2558904,0.16781649,0.25213024,0.1626379,0.16152497
0.2558318,0.16730891,0.2527378,0.16216294,0.16195859
0.25575107,0.16778821,0.25185424,0.16264896,0.1619575
0.25564358,0.16766311,0.2523135,0.1624302,0.16194965
0.25560623,0.16761991,0.2525315,0.16237152,0.16187079
0.2556998,0.16739637,0.252363,0.16236657,0.16217425
0.2556622,0.1675391,0.25201777,0.16273199,0.1620489
0.25572363,0.16713284,0.25271133,0.16224241,0.16218978
0.25565505,0.1675509,0.25206596,0.16276634,0.16196175
0.25546396,0.16743752,0.25215036,0.16252454,0.16242358
0.2554368,0.16739696,0.25230697,0.16251343,0.16234584
0.2555886,0.16759077,0.2520365,0.16274421,0.1620399
0.25552896,0.16738097,0.2521664,0.16271512,0.16220859
0.25563064,0.16717584,0.25225353,0.16257168,0.16236831
0.25549096,0.1672177,0.25210157,0.1628052,0.16238457
0.2554524,0.1671771,0.25236747,0.1626785,0.16232458
0.2554856,0.16732828,0.25196254,0.16268668,0.1625369
0.25527215,0.16741134,0.2520764,0.16280101,0.1624391
0.2553943,0.16730696,0.25197795,0.1628376,0.1624832
0.25528666,0.16724859,0.25205767,0.1628283,0.16257879
0.2555226,0.16696972,0.25218958,0.16264634,0.16267176
0.25542855,0.16707204,0.25198022,0.16287133,0.16264786
0.2552015,0.16729558,0.25196308,0.16285656,0.16268331
0.25528377,0.16719505,0.2518896,0.16280414,0.16282749
