0,1,2,3,4
0.26114446,0.25120184,0.160587,0.16612563,0.16094103
0.2608015,0.2528138,0.16010779,0.16587156,0.16040535
0.25965863,0.25270617,0.16012102,0.16603844,0.16147573
0.2595978,0.25181165,0.15988393,0.16640308,0.16230352
0.2579432,0.25370398,0.1605699,0.16587539,0.16190751
0.25998408,0.25177604,0.16028775,0.16638842,0.16156366
0.2596249,0.25140604,0.16089725,0.16617902,0.16189283
0.25863358,0.25218853,0.1594338,0.16709684,0.1626472
0.2582528,0.2512493,0.1605339,0.16674674,0.16321725
0.25815067,0.25237957,0.16063723,0.16642189,0.16241069
0.25909364,0.2516752,0.16071686,0.1667252,0.16178909
0.25851178,0.2521485,0.16044028,0.16661239,0.16228707
0.25767094,0.25255552,0.16025934,0.16656233,0.16295189
0.2577663,0.25285238,0.15918158,0.16702114,0.1631786
0.258463,0.2530958,0.16010472,0.16656841,0.16176805
0.2589621,0.25212744,0.15950467,0.16708998,0.16231582
0.2582091,0.25188687,0.16105832,0.16645695,0.16238874
0.25716296,0.2522798,0.16156712,0.16646065,0.16252945
0.25749087,0.25240222,0.16038217,0.16677462,0.16295007
0.25798646,0.2518381,0.15997581,0.16729781,0.16290185
0.25824106,0.25159633,0.16044007,0.16730434,0.16241823
0.25573558,0.2522593,0.16041213,0.16734315,0.16424982
0.25784925,0.2511673,0.1609063,0.16724254,0.16283464
0.25764608,0.2509386,0.16119833,0.16729385,0.16292314
0.25680745,0.2508746,0.16075808,0.16760644,0.1639534
0.257605,0.25132275,0.1604769,0.16749653,0.16309881
0.2573385,0.25063723,0.16126502,0.16688877,0.16387045
0.2560054,0.25072002,0.16071656,0.16757737,0.1649806
0.2570102,0.25037745,0.16144028,0.16747439,0.1636977
0.25752607,0.25101522,0.1607295,0.1674995,0.16322972
0.2569726,0.24961612,0.1619262,0.16752437,0.16396068
0.25618896,0.25076225,0.1613601,0.16751176,0.16417694
0.25575224,0.25112385,0.16175422,0.1671156,0.16425408
0.25610086,0.25013423,0.16141593,0.16772628,0.16462268
0.25558013,0.24965747,0.16205677,0.16751383,0.1651918
0.2571031,0.2499567,0.16148207,0.16768663,0.16377154
0.25672805,0.25005668,0.16217777,0.16732423,0.16371323
0.25540236,0.25088945,0.16203924,0.16774943,0.16391951
0.25541303,0.24978592,0.16277136,0.16746119,0.16456859
0.25478917,0.2506678,0.16272703,0.16727239,0.1645436
0.25601512,0.2505921,0.16153766,0.16771887,0.16413626
0.25472686,0.25069675,0.16265488,0.16740762,0.16451392
0.25494546,0.24989639,0.16175354,0.16815975,0.16524483
0.25513822,0.25079826,0.1620508,0.16755432,0.1644584
0.25426838,0.24999535,0.16284485,0.16763893,0.16525254
0.25377715,0.25065628,0.16287832,0.16756593,0.16512232
0.2543822,0.16815452,0.16198975,0.24941264,0.16606088
0.25475666,0.25073504,0.16166237,0.16775131,0.16509458
0.25441638,0.2501158,0.16337404,0.16722625,0.16486748
0.25407016,0.25002897,0.16400819,0.16714838,0.16474429
0.25348637,0.25010687,0.16282228,0.16787389,0.16571054
0.2539275,0.25100788,0.16231701,0.16780189,0.16494575
0.25405827,0.24969679,0.16331233,0.16773556,0.1651971
0.2534752,0.24992177,0.16249216,0.16815774,0.16595316
0.254434,0.2494414,0.16246475,0.16813025,0.16552964
0.2535468,0.2494051,0.16347992,0.16790281,0.16566539
0.25373623,0.2497819,0.16301684,0.16784827,0.16561672
0.25299603,0.2507591,0.16347316,0.16756484,0.16520688
0.25326264,0.25047123,0.1626828,0.16781375,0.16576959
0.2527432,0.24946457,0.1641435,0.16773951,0.16590925
0.25201908,0.2507951,0.16337033,0.16773912,0.16607642
0.25283176,0.24883993,0.16433868,0.16769539,0.16629422
0.25313905,0.24903429,0.16404358,0.16785865,0.1659244
0.25249916,0.2504003,0.16495816,0.16717272,0.16496965
0.2518708,0.25035042,0.16323905,0.16779459,0.16674514
0.25286525,0.24950892,0.16478322,0.16713035,0.16571227
0.2519878,0.25009584,0.16498601,0.16740146,0.16552888
0.2517791,0.2488471,0.16546743,0.16765168,0.1662547
0.252512,0.24989894,0.16433923,0.16773823,0.16551158
0.25266674,0.2495045,0.16488719,0.16761635,0.16532515
0.25222299,0.2497945,0.16407323,0.16821188,0.16569738
0.25253883,0.2496304,0.16487417,0.16760778,0.16534878
0.2520009,0.25039405,0.16409631,0.16766085,0.16584788
0.2526573,0.24918276,0.16505033,0.16774334,0.16536632
0.2508865,0.2499998,0.16402675,0.16817704,0.16690993
0.2509416,0.24977018,0.16437295,0.167873,0.16704229
0.25162873,0.24916257,0.16529128,0.16754548,0.16637196
0.25124314,0.16835146,0.1642172,0.24957716,0.16661099
0.2506334,0.24947532,0.16527116,0.16790456,0.1667156
0.25090894,0.24882598,0.16588663,0.16755635,0.1668221
0.25034022,0.25006044,0.16453598,0.16803756,0.16702582
0.25056887,0.16811019,0.16505349,0.24914691,0.16712055
0.24993378,0.25032887,0.16576572,0.1674436,0.16652799
0.2502538,0.2500549,0.16549382,0.1676095,0.16658795
0.2506198,0.16834658,0.16458672,0.24953972,0.16690722
0.25105974,0.24935247,0.16591193,0.16755216,0.16612367
0.25112143,0.24915905,0.16612281,0.1675015,0.1660952
0.25001833,0.25095746,0.16525453,0.16764525,0.16612443
0.25102025,0.25010923,0.16525681,0.16787064,0.16574302
0.2505409,0.25047106,0.16491562,0.16780785,0.1662646
0.24927446,0.25008374,0.166054,0.16741765,0.16717015
0.2500003,0.24879976,0.16636537,0.16793892,0.1668957
0.2502054,0.25037846,0.1660952,0.16738103,0.16593987
0.25017488,0.24916829,0.16665325,0.1675131,0.1664905
0.2496235,0.24984917,0.16549893,0.16817163,0.16685683
0.16766585,0.24996346,0.16680105,0.2479067,0.16766301
0.25007465,0.24975796,0.16621841,0.16744494,0.16650403
0.24927306,0.24953885,0.16656664,0.16765115,0.16697024
0.24933705,0.24957079,0.16668116,0.16770333,0.16670766
0.24928442,0.167923,0.1670313,0.24871123,0.16705002
0.24902,0.16766606,0.16717051,0.16782485,0.24831863
0.24884327,0.24984616,0.16637988,0.16758046,0.1673502
0.2484973,0.25007796,0.16644603,0.1674851,0.16749358
0.24975753,0.24950369,0.16638702,0.16774797,0.16660383
0.16766348,0.24886367,0.16661678,0.1676863,0.2491697
0.24882214,0.24908775,0.16624147,0.16810851,0.16774009
0.24850497,0.25022733,0.16708313,0.16745256,0.16673197
0.24811529,0.25026658,0.16739152,0.16748936,0.16673724
0.16776198,0.24856554,0.16718787,0.24864526,0.16783932
