0,1,2,3,4
0.16621377,0.25092164,0.16344267,0.163623,0.25579894
0.16662343,0.25039846,0.16397323,0.16279453,0.2562104
0.16590749,0.25052163,0.16404045,0.16374198,0.25578848
0.16638668,0.25078693,0.16363001,0.16300692,0.25618947
0.16622728,0.2510983,0.16353057,0.1632746,0.2558692
0.16688116,0.25020245,0.16378905,0.16298565,0.2561417
0.16613403,0.2515737,0.1631861,0.163692,0.25541416
0.1663688,0.25118664,0.16343199,0.16359863,0.25541395
0.16601808,0.25141022,0.1637839,0.16357131,0.2552165
0.16575572,0.25102517,0.16445796,0.16349714,0.25526407
0.16582464,0.25083017,0.16403055,0.16368361,0.25563103
0.1661138,0.251133,0.16400856,0.16353981,0.2552048
0.16574429,0.25168708,0.16412868,0.16315028,0.25528964
0.16651376,0.25112155,0.16436471,0.16278216,0.2552178
0.16611099,0.2511794,0.16392009,0.16396478,0.2548248
0.16615187,0.25085646,0.16430598,0.16389255,0.25479317
0.16622733,0.25107095,0.16377816,0.16407,0.2548536
0.16580516,0.2508118,0.1643588,0.16418476,0.2548395
0.16542117,0.25137886,0.16454083,0.16383256,0.2548266
0.1658987,0.2510084,0.16436113,0.1642959,0.25443587
0.16650294,0.2507144,0.16421016,0.16409874,0.25447378
0.16595279,0.25148642,0.16370185,0.16427134,0.2545876
0.16593471,0.25137797,0.16412735,0.16448322,0.25407678
0.16542673,0.25152996,0.16494562,0.16452502,0.2535727
0.16564184,0.25098896,0.1648187,0.16463913,0.25391138
0.1658737,0.25113836,0.16519208,0.1637094,0.25408646
0.16624591,0.25104085,0.16400135,0.164615,0.25409684
0.16572587,0.251502,0.16418827,0.1646361,0.25394773
0.16610453,0.2509931,0.16439857,0.16465062,0.25385323
0.1660021,0.2511756,0.16419208,0.16469315,0.253937
0.16665444,0.25065732,0.1649247,0.1638546,0.25390893
0.16649148,0.25077972,0.16494249,0.16398616,0.25380012
0.1662001,0.25078738,0.16519397,0.16404936,0.25376916
0.16599903,0.25084758,0.16558468,0.16412504,0.2534437
0.16598731,0.2509241,0.16556561,0.16402613,0.25349683
0.16672488,0.25073537,0.16440909,0.16445212,0.25367847
0.16563672,0.25134104,0.16460733,0.16482934,0.25358558
0.16653135,0.2505143,0.16520098,0.16419342,0.25355995
0.16598475,0.25063434,0.1658805,0.16460404,0.2528964
0.16661303,0.25013247,0.16579957,0.1649018,0.25255314
0.16611017,0.2510998,0.16519746,0.16482475,0.2527678
0.1659308,0.2508905,0.16524133,0.16477837,0.25315908
0.16601068,0.2512129,0.16528329,0.16447762,0.25301552
0.16545828,0.25123242,0.16567108,0.16473207,0.25290614
0.16543412,0.25143644,0.16555539,0.16501959,0.2525545
0.16639543,0.25041094,0.16576223,0.16421399,0.25321734
0.16557927,0.25123456,0.16518706,0.1652406,0.2527585
0.16603106,0.25097758,0.16570197,0.1650478,0.25224152
