Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity,Start_Voltage,End_Voltage
1,1.2,0.5,25,"[0.0, 0.005589610447653548, 0.01498812945134212, 0.025242485684082994, 0.036549658675777086, 0.04918292921378811, 0.0636467143417549, 0.08061960297452261, 0.1007570293041353, 0.123729176164006, 0.15033774566664773, 0.17949090888659205, 0.21082975964954417, 0.24306221453451124, 0.275450998505268, 0.30918687282422486, 0.34471423742570484, 0.3801796934625854, 0.41460863194845465, 0.44728922990407316, 0.47852068961845573, 0.5081211805598453, 0.5365290105399111, 0.5636769838172666, 0.5899678360466323, 0.6152314350500572, 0.6395641259001527, 0.6631583322809531, 0.6859969306236962, 0.7082039754929615, 0.7296195341065617, 0.7505424719133932, 0.7709476868131849, 0.7907803762418152, 0.8101924231551173, 0.8290620030303026, 0.8476911357142849, 0.8658471357168984, 0.8836903438104642, 0.9011100656809634, 0.9182802529221181, 0.9349703436734693, 0.9512921040036395, 0.9674672492471363, 0.9832232300602561, 0.9987669542113311, 1.0139399942857126, 1.0288661846016494, 1.0436088281155458, 1.0567387]","[4.197354, 4.196943, 4.196633, 4.196429, 4.196151, 4.195977, 4.195781, 4.195627, 4.195452, 4.195336, 4.195178, 4.19507, 4.194924, 4.194821, 4.194684, 4.194565, 4.194481, 4.194364, 4.194266, 4.194141, 4.194063, 4.193989, 4.193883, 4.193822, 4.193699, 4.193614, 4.193525, 4.193441, 4.193369, 4.193285, 4.19318, 4.193111, 4.193016, 4.192904, 4.192861, 4.192766, 4.192688, 4.192609, 4.192552, 4.192513, 4.192402, 4.19232, 4.192282, 4.192193, 4.192139, 4.192034, 4.191995, 4.191904, 4.191866, 4.191771, 4.191711, 4.191616, 4.191555, 4.191541, 4.191465, 4.191403, 4.191322, 4.191299, 4.191186, 4.191136, 4.191085, 4.190999, 4.190946, 4.190917, 4.190821, 4.190784, 4.190734, 4.190694, 4.190612, 4.190561, 4.19049, 4.19041, 4.190365, 4.190315, 4.190274, 4.190201, 4.190186, 4.190113, 4.190038, 4.18998, 4.189945, 4.189878, 4.189843, 4.189753, 4.189733, 4.189657, 4.1896, 4.189578, 4.189527, 4.189464, 4.189464]",1.920092,3.8,4.1
2,1.2,2.4,25,"[0.0, 0.007684556026243128, 0.018718375186744962, 0.030751993383976717, 0.044067407230156064, 0.05866883900458142, 0.07517571674969115, 0.09424775610284447, 0.11666900076830694, 0.14276474943436884, 0.1721935797950458, 0.20423310770975, 0.23776073679857312, 0.2712899730804955, 0.3051429907216493, 0.3393337816907771, 0.3747068029045457, 0.4103882106798119, 0.4447483327818492, 0.4773817761839655, 0.5085000907424256, 0.538278307064792, 0.5668070569534471, 0.5939245899268795, 0.6202009526074133, 0.6455155792630639, 0.6700035227755087, 0.6936179307823122, 0.7166351204772641, 0.7388363957197772, 0.7606614480283113, 0.781805979237712, 0.8024538182602722, 0.8225727250728844, 0.8422358758812624, 0.861534912155273, 0.8804639246938771, 0.8990504461357695, 0.9171142097969972, 0.9348648421338145, 0.9523317219653978, 0.9693280926801332, 0.9862213540731996, 1.0027144059917799, 1.0189253932378666, 1.034925129831528, 1.0506320650976164, 1.0661415281355886, 1.081279398274309, 1.0933399000000001]","[4.197357, 4.196943, 4.196629, 4.196352, 4.196162, 4.195949, 4.195784, 4.195638, 4.195443, 4.195322, 4.195178, 4.195039, 4.194911, 4.194808, 4.194671, 4.194542, 4.194427, 4.194352, 4.19424, 4.194149, 4.194004, 4.19393, 4.193814, 4.193755, 4.193679, 4.193555, 4.193488, 4.193372, 4.193277, 4.193199, 4.193141, 4.193043, 4.192976, 4.192868, 4.192821, 4.192769, 4.192649, 4.192564, 4.192475, 4.192386, 4.19232, 4.19225, 4.192183, 4.192118, 4.192023, 4.191955, 4.191897, 4.191795, 4.191741, 4.191688, 4.1916, 4.191581, 4.191465, 4.191408, 4.191354, 4.191272, 4.19122, 4.191137, 4.191061, 4.191001, 4.190921, 4.190872, 4.19081, 4.19072, 4.190711, 4.190656, 4.190532, 4.190506, 4.19047, 4.190373, 4.190315, 4.190239, 4.190227, 4.19011, 4.190112, 4.190048, 4.189954, 4.189919, 4.189893, 4.189801, 4.18975, 4.18967, 4.18962, 4.189579, 4.189521, 4.189451, 4.18938, 4.189356, 4.189303, 4.189254, 4.189251]",1.9143812,3.8,4.1
3,1.2,2.4,25,"[0.0, 0.00840765425635942, 0.017490158713597798, 0.027430530941008474, 0.03837070042521873, 0.050696683454294816, 0.06467690086995373, 0.08107445227099605, 0.10048069253374617, 0.12292624906554536, 0.14854397810531508, 0.1774895091184768, 0.20832911165655385, 0.24021618010203902, 0.2725103413521647, 0.3058092121248488, 0.34070488054617276, 0.37593105761007084, 0.4104030620742709, 0.4428588912629562, 0.47368771454449143, 0.5031709503872632, 0.5312100260905426, 0.5583892918339619, 0.5844954777868925, 0.6099252012460238, 0.634267115640093, 0.6578307041044094, 0.6805434297536936, 0.7027424668510375, 0.7243202256183189, 0.7452615472309337, 0.7655524065122662, 0.7854409833025882, 0.804761393159774, 0.8236662630252106, 0.8421519194457839, 0.8602026705882332, 0.8779444413729108, 0.8952680373257283, 0.9122347265942309, 0.928948154351514, 0.9452519404969927, 0.9613160809213165, 0.9769939195383811, 0.9925557833056987, 1.0077602255140352, 1.0227222710852701, 1.037437822729429, 1.0500322]","[4.197321, 4.196926, 4.196624, 4.196341, 4.196139, 4.195902, 4.195696, 4.195581, 4.195404, 4.195252, 4.195133, 4.195014, 4.194844, 4.194783, 4.194624, 4.194493, 4.194367, 4.194291, 4.194178, 4.194103, 4.194, 4.193899, 4.193776, 4.193692, 4.193618, 4.193524, 4.193445, 4.193396, 4.193226, 4.193165, 4.19312, 4.193026, 4.192946, 4.192816, 4.19275, 4.192684, 4.19262, 4.192559, 4.192477, 4.192376, 4.192293, 4.192238, 4.192173, 4.192065, 4.192035, 4.191911, 4.1919, 4.191807, 4.191748, 4.191658, 4.191564, 4.191543, 4.191501, 4.191356, 4.191312, 4.191268, 4.191189, 4.191171, 4.191114, 4.191019, 4.19097, 4.190931, 4.190835, 4.190814, 4.190725, 4.190658, 4.190609, 4.190551, 4.190501, 4.190401, 4.19035, 4.190279, 4.190203, 4.190175, 4.190133, 4.190094, 4.190012, 4.189953, 4.189902, 4.189841, 4.189832, 4.189719, 4.189682, 4.189606, 4.189554, 4.189526, 4.18952, 4.189408, 4.189361, 4.189311, 4.189311]",1.9086703999999999,3.8,4.1
4,1.2,2.4,25,"[0.0, 0.007869904723055932, 0.016649531572629078, 0.02627046848763062, 0.03676952824039095, 0.04880985993747719, 0.06220236620921657, 0.07795974118136348, 0.09648947110362557, 0.11816147952010667, 0.14299190740202625, 0.17082348263959876, 0.20075148598034168, 0.23218537243118922, 0.2640635862919358, 0.2972093821485349, 0.332151572226859, 0.3676374038620732, 0.4021433779016298, 0.4347330453595317, 0.4658541090145153, 0.4955430818577635, 0.5239472987998365, 0.5510500101253871, 0.5772178688756302, 0.6022640679471772, 0.6265369194930622, 0.6498650853106819, 0.672407121609402, 0.6945103285823169, 0.7159203899033297, 0.7365510353327401, 0.7569586049609919, 0.7766756916894169, 0.7958762621698128, 0.8146431183003127, 0.8331025135490461, 0.851133373354004, 0.8687689290010733, 0.8859365894383883, 0.9027215070255222, 0.9192419245349989, 0.9353787506493504, 0.9512369840138645, 0.9667692751083433, 0.9821217454410663, 0.997178750445021, 1.0119393211203542, 1.026375282613952, 1.0400564]","[4.197333, 4.196872, 4.196555, 4.196305, 4.19609, 4.195875, 4.195711, 4.195517, 4.195343, 4.195221, 4.195089, 4.194927, 4.194812, 4.194696, 4.194565, 4.194443, 4.19436, 4.194258, 4.194144, 4.194075, 4.193919, 4.193823, 4.193751, 4.193643, 4.193551, 4.193445, 4.193402, 4.193258, 4.193202, 4.193123, 4.193026, 4.192952, 4.19289, 4.19276, 4.192701, 4.192663, 4.192567, 4.192475, 4.192405, 4.192337, 4.192256, 4.192157, 4.192143, 4.192023, 4.191951, 4.191889, 4.191809, 4.191757, 4.191681, 4.191647, 4.191535, 4.19147, 4.191414, 4.191351, 4.191312, 4.191246, 4.191146, 4.191065, 4.19103, 4.190987, 4.190884, 4.190831, 4.1908, 4.190736, 4.190654, 4.190628, 4.190557, 4.190496, 4.19042, 4.190361, 4.190293, 4.19028, 4.190182, 4.190139, 4.190075, 4.190006, 4.18998, 4.189894, 4.189856, 4.189835, 4.189724, 4.189693, 4.189636, 4.189577, 4.189552, 4.189508, 4.189435, 4.189368, 4.189265, 4.189279, 4.189281]",1.9029596,3.8,4.1
5,1.2,2.4,25,"[0.0, 0.007004067118263374, 0.015765994733377225, 0.02534441191631706, 0.03587044292645278, 0.04776899529883369, 0.061229675504482994, 0.07695051590574276, 0.09546258749638009, 0.11718791717100624, 0.14220521588940244, 0.17028236401390184, 0.20058458728676315, 0.2316756639199689, 0.2633918102656136, 0.2965933101898577, 0.3311606947871506, 0.36631727920650825, 0.40032772299856356, 0.43273600471498697, 0.46348399816229857, 0.4930199531231524, 0.5211267986059387, 0.5478807986179121, 0.5735573598067103, 0.5981184000070439, 0.6217061901060638, 0.6446276327128235, 0.6667619772588514, 0.6881373995019159, 0.7091099622708399, 0.7293564828650676, 0.7491687294343355, 0.768556503178438, 0.787428206510712, 0.8060358184828654, 0.8241155054061244, 0.8418300506232949, 0.8592643861689745, 0.8762654439377765, 0.8930645591632312, 0.9094912208744413, 0.9254505590638108, 0.9413585259608571, 0.9568858659523546, 0.9722120012050218, 0.987180476003752, 1.0019696794588988, 1.0165053334034644, 1.0300950000000002]","[4.197298, 4.19687, 4.196599, 4.196332, 4.196106, 4.19589, 4.195693, 4.195548, 4.195396, 4.195227, 4.195106, 4.194971, 4.194811, 4.194725, 4.194577, 4.194468, 4.194377, 4.194261, 4.194137, 4.194027, 4.193955, 4.193871, 4.193723, 4.193655, 4.193546, 4.193484, 4.193369, 4.193336, 4.193216, 4.193125, 4.193051, 4.192965, 4.192882, 4.192825, 4.192753, 4.192661, 4.192572, 4.192523, 4.192451, 4.192371, 4.192271, 4.192211, 4.192132, 4.192075, 4.191987, 4.191934, 4.191849, 4.191791, 4.19172, 4.191687, 4.191599, 4.191526, 4.191455, 4.191369, 4.191307, 4.191267, 4.191204, 4.191138, 4.191062, 4.190986, 4.190942, 4.190889, 4.190834, 4.190791, 4.190698, 4.190634, 4.190587, 4.190506, 4.190454, 4.190398, 4.190343, 4.19028, 4.190228, 4.190187, 4.19012, 4.190068, 4.189969, 4.189966, 4.189894, 4.189865, 4.189793, 4.189729, 4.189699, 4.189668, 4.189602, 4.189517, 4.189456, 4.189408, 4.189393, 4.189357, 4.189359]",1.8972487999999998,3.8,4.1
6,1.2,0.5,25,"[0.0, 0.007043955924166401, 0.0158208900098383, 0.02546998515816079, 0.035987300073710676, 0.04793080612618475, 0.06137940788405585, 0.07733323068469894, 0.0959798807838182, 0.11783025007421072, 0.14279892897020702, 0.1709298419392084, 0.2009469617746782, 0.23163313531812524, 0.26294038293775207, 0.29507890278713284, 0.3287367183606215, 0.362891453825721, 0.39586991767971363, 0.42748392046647005, 0.4577116634276431, 0.4863001098425978, 0.513842429456802, 0.5403922743564618, 0.5658085261736621, 0.5902620216891521, 0.6138976202280164, 0.636833103887825, 0.6590850348184005, 0.6806392276648843, 0.7015980520194942, 0.7220368143408706, 0.7420267247371068, 0.7614499531893701, 0.7805165218841439, 0.7990548086780009, 0.8172389948123291, 0.8350585451618571, 0.8524897581401316, 0.8695065573307139, 0.8863052481636085, 0.9027095361719377, 0.9188449817582407, 0.934635492635596, 0.9502584871160265, 0.9655935813700023, 0.9805734293424018, 0.9954271953469387, 1.0099423864229025, 1.0233627]","[4.197308, 4.196912, 4.196579, 4.196311, 4.196055, 4.195904, 4.195681, 4.195515, 4.195389, 4.195202, 4.195078, 4.194911, 4.194804, 4.194693, 4.194582, 4.194484, 4.194311, 4.194208, 4.194127, 4.194009, 4.193916, 4.193872, 4.193739, 4.193649, 4.193571, 4.193461, 4.193377, 4.19327, 4.193218, 4.193142, 4.193026, 4.192973, 4.192914, 4.192802, 4.192725, 4.19264, 4.192555, 4.192473, 4.192401, 4.19238, 4.192254, 4.192186, 4.192105, 4.192027, 4.191949, 4.191905, 4.191809, 4.19177, 4.191679, 4.19165, 4.191539, 4.191489, 4.191415, 4.191368, 4.191278, 4.19123, 4.191156, 4.19111, 4.191045, 4.19096, 4.190894, 4.190835, 4.19079, 4.190733, 4.190658, 4.190627, 4.190545, 4.190496, 4.190404, 4.190387, 4.190314, 4.19025, 4.190215, 4.190128, 4.190121, 4.190025, 4.189983, 4.189889, 4.18986, 4.189839, 4.18979, 4.189679, 4.189657, 4.189605, 4.189556, 4.18951, 4.189455, 4.189395, 4.189347, 4.189316, 4.18932]",1.891538,3.8,4.1
7,1.2,2.4,25,"[0.0, 0.007676201254723569, 0.0182195220779221, 0.029724309836925367, 0.04255611115255453, 0.056539683388131146, 0.0722816134583994, 0.09057189110251324, 0.11185563658957942, 0.13650874940359042, 0.16479440164041992, 0.1958373530869758, 0.2279973753305089, 0.2610584774260709, 0.29376781643324035, 0.32732655915163444, 0.3619120084602342, 0.39704876842737113, 0.4312072193121671, 0.4638232203306619, 0.4949601741441728, 0.5245730806612585, 0.5530151232728742, 0.5798871192970246, 0.6063050367242011, 0.6312758615717536, 0.6556355862360146, 0.6791369318707479, 0.7019310731791172, 0.724187538964752, 0.7456378581306292, 0.766531028984523, 0.7870553960942278, 0.8071789176158609, 0.8265084055762076, 0.8456790315789463, 0.8642991928057165, 0.8826081014337944, 0.9005312103688087, 0.9181072049339513, 0.9354386630356487, 0.952340177297842, 0.9690530725742924, 0.9853442966201095, 1.0014769526315774, 1.017330391884697, 1.0328910899432553, 1.0482094030422582, 1.06341641924962, 1.0766919000000001]","[4.197303, 4.196891, 4.196576, 4.196334, 4.196122, 4.195927, 4.195742, 4.195542, 4.195364, 4.195232, 4.195096, 4.194982, 4.194814, 4.194716, 4.194628, 4.194504, 4.194372, 4.194261, 4.194175, 4.194063, 4.193928, 4.193819, 4.193725, 4.193654, 4.193583, 4.193465, 4.193379, 4.193312, 4.193186, 4.193105, 4.193038, 4.192946, 4.192856, 4.192796, 4.192688, 4.192623, 4.192565, 4.19246, 4.19236, 4.192303, 4.192226, 4.192137, 4.192092, 4.191976, 4.19191, 4.191863, 4.191772, 4.191679, 4.191651, 4.191574, 4.191494, 4.191437, 4.191334, 4.191281, 4.191225, 4.191141, 4.191066, 4.191028, 4.190936, 4.190863, 4.190814, 4.190738, 4.190667, 4.190595, 4.190563, 4.19048, 4.190445, 4.190385, 4.190291, 4.190244, 4.190187, 4.190111, 4.19007, 4.190001, 4.189929, 4.189877, 4.189831, 4.189768, 4.189674, 4.189655, 4.189579, 4.189517, 4.189463, 4.189406, 4.189353, 4.189279, 4.189248, 4.189195, 4.189114, 4.189065, 4.189065]",1.8890684,3.8,4.1
8,1.2,2.4,25,"[0.0, 0.006418866882881236, 0.015339417655563736, 0.025071210284844297, 0.03575345380766595, 0.04788864217773814, 0.06154749013751376, 0.07756229247338386, 0.09633341065851486, 0.11799864404663296, 0.14301067470010842, 0.1711769838268261, 0.20142312161611275, 0.23237984964660408, 0.2641928746056787, 0.29696877361200585, 0.3313936153584955, 0.36658325526721475, 0.40020018496900406, 0.4325833934768987, 0.46318962065066654, 0.49238863158512564, 0.5203689208482307, 0.5472727004067108, 0.5730303325163437, 0.5977772466666653, 0.6216948162693761, 0.6448273669911593, 0.667210804520989, 0.6888332099415682, 0.7099521256114016, 0.7305360007760839, 0.750550484319791, 0.7701231046424208, 0.7891841467010821, 0.8078133027944623, 0.8260536919176473, 0.8439142146591383, 0.8614082083472443, 0.878439813787075, 0.8952102821697101, 0.9116523008741795, 0.9278015021148025, 0.9435805461551015, 0.959225402458254, 0.9744981923167466, 0.9895590233300684, 1.0044178921067142, 1.0189726230042548, 1.0300601999999999]","[4.197335, 4.196895, 4.196555, 4.196332, 4.196097, 4.195894, 4.195697, 4.195502, 4.195385, 4.195243, 4.195104, 4.194955, 4.194831, 4.1947, 4.194565, 4.194463, 4.194356, 4.19422, 4.19416, 4.194024, 4.193947, 4.193871, 4.193752, 4.193659, 4.193535, 4.193482, 4.193379, 4.193301, 4.193172, 4.193093, 4.193031, 4.192934, 4.192854, 4.192832, 4.192699, 4.192606, 4.19252, 4.192504, 4.192352, 4.192296, 4.192221, 4.192163, 4.192096, 4.192, 4.191927, 4.191858, 4.191793, 4.191708, 4.191626, 4.191592, 4.191536, 4.191433, 4.191378, 4.191315, 4.191252, 4.191168, 4.191073, 4.191007, 4.191, 4.190908, 4.19087, 4.1908, 4.19072, 4.19067, 4.190614, 4.190527, 4.190496, 4.190423, 4.190351, 4.190312, 4.190258, 4.190206, 4.190114, 4.190032, 4.190014, 4.189955, 4.189914, 4.189836, 4.189761, 4.189716, 4.189697, 4.1896, 4.189544, 4.189491, 4.189427, 4.189418, 4.189338, 4.189285, 4.18919, 4.189181]",1.8865988,3.8,4.1
9,1.2,2.4,25,"[0.0, 0.006831577972086694, 0.015591518858720982, 0.025069676488429754, 0.03557381717410027, 0.047418332446893086, 0.06069408651152286, 0.07616714816530018, 0.09442825391871063, 0.11559702129333627, 0.14007177586005648, 0.1674557904304581, 0.19694726874134083, 0.22762421242760905, 0.2589487999119524, 0.2912055950566889, 0.3252655172557364, 0.35980281202934405, 0.393497607032013, 0.4255075068355042, 0.4559387077178929, 0.4851817658210945, 0.5128303921685735, 0.5396478529079608, 0.565155657397958, 0.5898468056122441, 0.6136999067259385, 0.6366807914638276, 0.6589704204671851, 0.6806378044256123, 0.7017040501945051, 0.7221911255307872, 0.742259232660834, 0.7618041047941733, 0.7807517913180111, 0.7993488176409855, 0.8175601696190584, 0.8353103510817987, 0.8526837401389633, 0.8697263847999992, 0.8865722707595614, 0.9029948495338078, 0.9191077515634081, 0.9349169428065949, 0.9504676253086413, 0.9658015781609182, 0.9808802848698597, 0.9956806878448088, 1.010202585896705, 1.0233699]","[4.197305, 4.196894, 4.196585, 4.196324, 4.196121, 4.195851, 4.1957, 4.195551, 4.195366, 4.195239, 4.195073, 4.194958, 4.194816, 4.194701, 4.194605, 4.194456, 4.194379, 4.19423, 4.194146, 4.194052, 4.19396, 4.193901, 4.193771, 4.193676, 4.193573, 4.193482, 4.193383, 4.193313, 4.193237, 4.193142, 4.193077, 4.192988, 4.192895, 4.19281, 4.192743, 4.192633, 4.19257, 4.192482, 4.19243, 4.19235, 4.192291, 4.192196, 4.192139, 4.192073, 4.191976, 4.191905, 4.191847, 4.191767, 4.191696, 4.191628, 4.191548, 4.191478, 4.191397, 4.191338, 4.191277, 4.191214, 4.191147, 4.191089, 4.191061, 4.190938, 4.190897, 4.190834, 4.190786, 4.190709, 4.190704, 4.190608, 4.190536, 4.190496, 4.190428, 4.190371, 4.190326, 4.190269, 4.190187, 4.190168, 4.190098, 4.190063, 4.189947, 4.189929, 4.189851, 4.189807, 4.189769, 4.189738, 4.18962, 4.189618, 4.189539, 4.189493, 4.189429, 4.189383, 4.1893, 4.189313, 4.189313]",1.8841291999999998,3.8,4.1
10,1.2,2.4,25,"[0.0, 0.006129182101455244, 0.014848889667970322, 0.0243072200922628, 0.034683939584302215, 0.046380106603008286, 0.05961011207610814, 0.07494353674635479, 0.09286888603285148, 0.1139225579609422, 0.13800573858077403, 0.16508867329884613, 0.1943461955215411, 0.2246482252903525, 0.2557036988333692, 0.2877674361480354, 0.32137425988239243, 0.35582596441183206, 0.3891789361965667, 0.42115129417490754, 0.4515466918245506, 0.4807095501498487, 0.508431116914873, 0.5352358326130451, 0.5607119605012263, 0.5853501303681823, 0.6091902242078073, 0.6322249914340008, 0.6544211148459378, 0.6760289000408151, 0.6970967853976073, 0.7175551451976014, 0.7374719459681902, 0.7569273171341044, 0.7760325961706458, 0.7946315012149896, 0.8127586712270538, 0.8305609599971695, 0.8480405706600629, 0.8650609130434772, 0.8817639510332944, 0.898271283061058, 0.9143805903225799, 0.9302446073274568, 0.945818935543306, 0.9610733601190462, 0.9761265574934808, 0.9909283324817411, 1.005526539217074, 1.016713]","[4.197268, 4.196869, 4.196585, 4.196352, 4.196088, 4.195899, 4.195685, 4.195514, 4.195366, 4.19524, 4.195121, 4.194948, 4.194779, 4.194696, 4.194582, 4.194479, 4.194374, 4.194247, 4.194139, 4.194051, 4.193966, 4.193841, 4.193737, 4.193681, 4.193575, 4.193491, 4.1934, 4.193258, 4.193196, 4.193147, 4.193053, 4.192979, 4.192933, 4.19281, 4.192741, 4.192667, 4.192665, 4.192517, 4.192426, 4.19236, 4.192322, 4.192245, 4.192146, 4.192046, 4.191997, 4.191924, 4.191842, 4.191777, 4.191705, 4.191675, 4.191579, 4.19155, 4.191473, 4.19142, 4.19132, 4.191292, 4.191213, 4.191112, 4.191125, 4.191006, 4.190968, 4.1909, 4.190859, 4.190745, 4.190712, 4.190644, 4.190566, 4.190547, 4.190492, 4.190402, 4.190362, 4.19033, 4.190242, 4.190191, 4.19013, 4.190117, 4.190008, 4.189959, 4.189929, 4.189914, 4.189826, 4.189754, 4.189736, 4.189661, 4.189604, 4.189573, 4.189497, 4.189423, 4.189385, 4.189366]",1.8816595999999999,3.8,4.1
