Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity,Start_Voltage,End_Voltage
1,1.2,0.5,25,"[0.0, 0.0072874220031999, 0.017962372089680795, 0.02939189727891131, 0.04162897605476057, 0.05481241204053994, 0.06916023890251344, 0.08512821490168104, 0.10310867472542629, 0.12368621856655787, 0.14717958435373962, 0.17374971150836216, 0.20160889479239852, 0.2300952543251218, 0.2587704681593027, 0.2869439409588932, 0.31459079945578167, 0.3418689776474373, 0.3690518964991725, 0.3961561403769424, 0.42290886087317975, 0.44954127575815356, 0.4754530789159808, 0.5011463106062863, 0.5262076564314269, 0.5503758086349742, 0.574118083286496, 0.5972215324096186, 0.6197145069471606, 0.641629185014575, 0.6631368091739955, 0.684185328935444, 0.7046045918118955, 0.7246293470670886, 0.7444415215419498, 0.7635637441955752, 0.7826160352225455, 0.8010698317377074, 0.8193633335000161, 0.8370666742066435, 0.8546343811894632, 0.8719094208800693, 0.888721379182676, 0.9053049949066518, 0.9217012831144329, 0.937779641130297, 0.9535226491988644, 0.9690179988032914, 0.9842527622254746, 0.9964861999999999]","[4.197026, 4.196609, 4.196308, 4.195992, 4.195739, 4.195532, 4.195368, 4.195164, 4.194975, 4.194856, 4.19468, 4.194554, 4.19441, 4.194292, 4.194153, 4.194015, 4.193908, 4.193776, 4.193707, 4.193581, 4.193467, 4.193355, 4.193253, 4.193141, 4.193067, 4.192922, 4.192824, 4.192745, 4.192645, 4.192551, 4.192432, 4.192379, 4.19232, 4.192162, 4.192097, 4.19198, 4.191879, 4.19186, 4.191764, 4.191683, 4.191583, 4.191453, 4.191392, 4.19134, 4.191235, 4.191174, 4.191091, 4.190994, 4.190913, 4.190832, 4.190761, 4.190722, 4.190602, 4.190549, 4.190473, 4.190377, 4.190343, 4.190278, 4.190197, 4.190109, 4.19002, 4.190001, 4.189911, 4.189869, 4.189764, 4.189692, 4.189628, 4.189566, 4.18952, 4.189442, 4.189361, 4.189277, 4.189205, 4.189163, 4.189149, 4.189021, 4.188978, 4.188919, 4.188883, 4.188764, 4.188737, 4.188613, 4.188593, 4.188581, 4.188487, 4.188438, 4.188366, 4.18829, 4.188208, 4.188172, 4.188172]",1.884438,3.8,4.1
2,1.2,2.4,25,"[0.0, 0.01195326082128867, 0.02469952002025022, 0.03803567718615902, 0.051787214040307894, 0.0662595967819044, 0.08175026204504027, 0.09871280751752365, 0.11792357551453259, 0.14015324363590737, 0.16601524960835384, 0.19468855799982265, 0.22468377084636565, 0.25487725623881013, 0.28465503996196084, 0.31342099361060793, 0.3419909929369743, 0.3695416309381122, 0.39725954067778546, 0.4245494029930026, 0.45168567595216425, 0.4786139088343315, 0.5051206212142203, 0.5308237279883373, 0.5563141720317676, 0.581090224728138, 0.6051502267632926, 0.628655789966976, 0.6517817119373761, 0.6741880687357933, 0.6963060743264405, 0.7178730157545811, 0.7390221300839106, 0.7596027702397848, 0.77993241149521, 0.7997938269293914, 0.81957547461929, 0.8386612395050759, 0.8575144638839631, 0.8761833647994068, 0.894441330668782, 0.9123318969168783, 0.9297890571186849, 0.9472165322181334, 0.9643151440025675, 0.9811319971993391, 0.9975859860461518, 1.0138474526340775, 1.0299756773404594, 1.0431869]","[4.196998, 4.196579, 4.196225, 4.195938, 4.195701, 4.195511, 4.195312, 4.195125, 4.194945, 4.194796, 4.194647, 4.194493, 4.194394, 4.194262, 4.194096, 4.193986, 4.193895, 4.193764, 4.193641, 4.193518, 4.193385, 4.193289, 4.193202, 4.193071, 4.192926, 4.192863, 4.192782, 4.192648, 4.192567, 4.192457, 4.192375, 4.192286, 4.192174, 4.192062, 4.192011, 4.191933, 4.191847, 4.191724, 4.191606, 4.191558, 4.191475, 4.191365, 4.191301, 4.191247, 4.191133, 4.191057, 4.190966, 4.190903, 4.190766, 4.190748, 4.190633, 4.190602, 4.190509, 4.190408, 4.190282, 4.190251, 4.19017, 4.190081, 4.190047, 4.189963, 4.189916, 4.18984, 4.189721, 4.189688, 4.189604, 4.189514, 4.189474, 4.189393, 4.18931, 4.189254, 4.189164, 4.189092, 4.189008, 4.18897, 4.188897, 4.188826, 4.188774, 4.188691, 4.188643, 4.188579, 4.188478, 4.188408, 4.188359, 4.188283, 4.188208, 4.188182, 4.18808, 4.188042, 4.187918, 4.187928, 4.187928]",1.8817036,3.8,4.1
3,1.2,2.4,25,"[0.0, 0.006470126784579783, 0.016982039538803062, 0.028163099219789656, 0.040232052480289354, 0.053218193787273355, 0.06740475154740738, 0.08305267649411158, 0.10095696691427011, 0.12130616818124679, 0.14463549039373153, 0.17053956074923016, 0.1981643431155095, 0.22629757381619187, 0.2544662879928671, 0.28223017611677065, 0.30926924084953034, 0.3362447354097256, 0.362944275133095, 0.3896905403842481, 0.4162264590214544, 0.4426656641025639, 0.46873230665448895, 0.493860371604938, 0.5187462924169165, 0.5428327826350308, 0.5664552642619813, 0.5891457694951652, 0.6116037300751861, 0.6334190630502557, 0.6545891729229277, 0.6755469849448965, 0.6959486332902021, 0.715944650108385, 0.735425440136055, 0.7546526487647692, 0.7733464871782255, 0.7917500700146257, 0.8097857188819871, 0.8275572646629991, 0.8449146074738474, 0.861941953129523, 0.878749142504409, 0.8951259423948209, 0.9113189432592729, 0.9272769540235722, 0.9428237198196109, 0.9583017747796395, 0.9735016438895231, 0.9865297999999999]","[4.196984, 4.196556, 4.196233, 4.195956, 4.195719, 4.195498, 4.195323, 4.195158, 4.194943, 4.194814, 4.194623, 4.194508, 4.194365, 4.194273, 4.194091, 4.193976, 4.193874, 4.193758, 4.193664, 4.193521, 4.193383, 4.193295, 4.193201, 4.193079, 4.19294, 4.192893, 4.192837, 4.192687, 4.192575, 4.192512, 4.192411, 4.192324, 4.192214, 4.192166, 4.192028, 4.191924, 4.191825, 4.191743, 4.191678, 4.191612, 4.19153, 4.191409, 4.191392, 4.191263, 4.191174, 4.191096, 4.191053, 4.190952, 4.190867, 4.190782, 4.190722, 4.190681, 4.190567, 4.19052, 4.190443, 4.190319, 4.19028, 4.1902, 4.190105, 4.190061, 4.189996, 4.189865, 4.189826, 4.189758, 4.189644, 4.189599, 4.189549, 4.189494, 4.189431, 4.18939, 4.18927, 4.189197, 4.18912, 4.189065, 4.18902, 4.188958, 4.188878, 4.188827, 4.188749, 4.188707, 4.188616, 4.188582, 4.188489, 4.188463, 4.188386, 4.188326, 4.188257, 4.188219, 4.188153, 4.188076, 4.188076]",1.8789692,3.8,4.1
4,1.2,2.4,25,"[0.0, 0.007828638268587484, 0.0180531332703516, 0.029032136148317983, 0.04085088240830867, 0.05350383465432709, 0.0672711140936024, 0.08270757586718269, 0.10015482356166389, 0.11970456181634592, 0.14252135983268654, 0.16788792077232395, 0.19528365356798538, 0.22349741385478372, 0.25128239263423124, 0.27879711912832833, 0.306091253790086, 0.3327812167472368, 0.3595090714178436, 0.38632509212487903, 0.41302842206287954, 0.4391908065359473, 0.4649555831970125, 0.49030457832293445, 0.5151560133554471, 0.5393746466206955, 0.5627219057959163, 0.5856245962876978, 0.607942423154824, 0.6296195490158178, 0.6509906744447005, 0.6716676875527063, 0.6921289742446917, 0.7120693266629767, 0.7316721603924223, 0.7509051849523807, 0.7697196040741159, 0.7882607670754289, 0.8063986382093116, 0.8242271048583334, 0.8416927866957877, 0.8588651920085757, 0.8755559026220616, 0.8922293302768978, 0.9084594778471633, 0.9244381371271571, 0.9402118027466604, 0.9556107599398092, 0.9707606492953063, 0.9831783000000001]","[4.197031, 4.196593, 4.196275, 4.195976, 4.195734, 4.195549, 4.195292, 4.195164, 4.194952, 4.194799, 4.194616, 4.194505, 4.194421, 4.194241, 4.194108, 4.193968, 4.193887, 4.193783, 4.19367, 4.19354, 4.193432, 4.193295, 4.193255, 4.193089, 4.193037, 4.192905, 4.192805, 4.192729, 4.192622, 4.192553, 4.192427, 4.192345, 4.19224, 4.192187, 4.192076, 4.191982, 4.191836, 4.191775, 4.191714, 4.191624, 4.191562, 4.191457, 4.19137, 4.191335, 4.191236, 4.191183, 4.191095, 4.191013, 4.19092, 4.190848, 4.190782, 4.190711, 4.19063, 4.190533, 4.190444, 4.190387, 4.190315, 4.190236, 4.19021, 4.190066, 4.19001, 4.18997, 4.189881, 4.189863, 4.189781, 4.189682, 4.189633, 4.189559, 4.189475, 4.18942, 4.189335, 4.189283, 4.189222, 4.189156, 4.189061, 4.189011, 4.188975, 4.188848, 4.188833, 4.188767, 4.18873, 4.188694, 4.188626, 4.188534, 4.188465, 4.18843, 4.18839, 4.188299, 4.188257, 4.188197, 4.188197]",1.8762348,3.8,4.1
5,1.2,2.4,25,"[0.0, 0.009405748630191058, 0.019472613438562963, 0.030397614005425344, 0.04207577882378702, 0.054687692685001926, 0.06842488681618206, 0.08368775720873972, 0.10068538503756594, 0.1201351310204081, 0.14252652564886473, 0.16788874969542092, 0.19519726830958786, 0.2230767369579947, 0.2507827722404796, 0.2781312277197897, 0.3050112950151844, 0.33170275311398045, 0.35832088049287547, 0.38486485761554423, 0.4112986119076547, 0.43750566661234735, 0.4632224731897866, 0.4886972600105557, 0.5133940387870913, 0.5373841367010899, 0.5608606145284425, 0.5837424012794868, 0.6059342948092272, 0.6277029472035962, 0.6489760567008178, 0.6699835135104313, 0.6901288687908922, 0.7100759420548891, 0.7298733505542715, 0.7489832647433348, 0.7678203284508418, 0.7863453070911652, 0.8043416373350355, 0.8221713376576094, 0.8396481967374949, 0.8567742976638886, 0.8734756674872762, 0.8899987124848981, 0.9062601362112753, 0.9221801717547039, 0.9378051719087622, 0.9532307534593566, 0.9683775028589613, 0.9831804000000001]","[4.19699, 4.196582, 4.196244, 4.195975, 4.195709, 4.195534, 4.195277, 4.195133, 4.194981, 4.194799, 4.194662, 4.19452, 4.194405, 4.194252, 4.194132, 4.194002, 4.193883, 4.193779, 4.193666, 4.193532, 4.193469, 4.193347, 4.193213, 4.193072, 4.193013, 4.192914, 4.192831, 4.192725, 4.192623, 4.192529, 4.19242, 4.192324, 4.192215, 4.192131, 4.192071, 4.191948, 4.191908, 4.191791, 4.191711, 4.191639, 4.191551, 4.191468, 4.191384, 4.191344, 4.191201, 4.191159, 4.191081, 4.19098, 4.190942, 4.190826, 4.190735, 4.190691, 4.190627, 4.190559, 4.190485, 4.190398, 4.190342, 4.190255, 4.190166, 4.190155, 4.190035, 4.190004, 4.189855, 4.189802, 4.189751, 4.189684, 4.189621, 4.189552, 4.189514, 4.189434, 4.189353, 4.189293, 4.189224, 4.189195, 4.189111, 4.189048, 4.189, 4.188947, 4.188859, 4.188793, 4.188718, 4.188673, 4.188634, 4.188552, 4.188497, 4.188417, 4.188375, 4.188275, 4.188288, 4.188176, 4.188172]",1.8735004,3.8,4.1
6,1.2,0.5,25,"[0.0, 0.008224306186405878, 0.018404737123126874, 0.02918273146943179, 0.040905546902461426, 0.053444864037144546, 0.06705810773126716, 0.08220917687128171, 0.0991718023502002, 0.11851438248176666, 0.14080602100486295, 0.1660859628866559, 0.19286035589468925, 0.22060940190995776, 0.2484228620571418, 0.27584443524619506, 0.3027264949736971, 0.32916807131616455, 0.35581776014710303, 0.3823644198879017, 0.4085702051665271, 0.43477773811341236, 0.46055376846738594, 0.48584260634374254, 0.5104324976001965, 0.5345235632507629, 0.557889297455841, 0.5807315867973997, 0.603172545823926, 0.6248748509069066, 0.646120020747226, 0.6670680730136317, 0.6872348940097485, 0.7072712276500442, 0.7268797631555219, 0.7461502332199552, 0.7648813438309916, 0.7833588703559483, 0.8014182839696578, 0.8191306243486827, 0.8366507024306165, 0.8536813690160657, 0.8704727118533148, 0.887010020699707, 0.9032199342764374, 0.9190621097105082, 0.9347296165625413, 0.9501077553420437, 0.9653209803516668, 0.9798357000000001]","[4.197028, 4.196555, 4.196265, 4.195971, 4.195727, 4.195545, 4.1953, 4.195114, 4.194954, 4.19481, 4.194681, 4.194491, 4.194375, 4.194219, 4.194109, 4.194009, 4.193865, 4.193776, 4.19362, 4.193549, 4.193414, 4.19332, 4.193196, 4.193105, 4.193023, 4.192917, 4.192814, 4.1927, 4.19263, 4.19252, 4.19242, 4.192307, 4.192249, 4.192136, 4.19207, 4.191997, 4.191862, 4.191828, 4.191719, 4.191654, 4.191487, 4.191485, 4.19141, 4.191308, 4.191241, 4.191161, 4.191057, 4.191024, 4.190942, 4.190856, 4.190731, 4.190677, 4.190613, 4.190523, 4.190451, 4.190393, 4.190341, 4.190242, 4.190207, 4.190121, 4.190047, 4.189972, 4.189927, 4.189811, 4.189815, 4.189711, 4.189645, 4.189555, 4.189508, 4.189483, 4.189389, 4.189285, 4.189264, 4.189156, 4.189098, 4.189057, 4.189002, 4.188937, 4.188909, 4.188808, 4.188773, 4.188699, 4.188581, 4.188584, 4.188482, 4.18842, 4.188432, 4.188339, 4.188268, 4.188211, 4.188228]",1.870766,3.8,4.1
7,1.2,2.4,25,"[0.0, 0.009575234458304521, 0.0223020676881521, 0.03535283127448771, 0.04893134587804196, 0.06328579301126333, 0.0784908205009269, 0.09515340579927403, 0.11381746224697567, 0.13562250904565756, 0.1609673013461834, 0.1892585016138669, 0.21890671173469298, 0.24860249200943987, 0.27783604058029443, 0.3065323616326525, 0.33462292274926186, 0.3620316248374903, 0.389317705165904, 0.41638630543305655, 0.4434998302537574, 0.47020487994609106, 0.49649397573610476, 0.522272249049134, 0.5474446084425877, 0.5719854722777217, 0.5962395709631203, 0.6198666403945896, 0.6425015709022537, 0.6649088731135292, 0.6868930625131986, 0.7083041931931676, 0.7291680451049967, 0.7497161315219545, 0.7699176004097622, 0.7897249791291489, 0.8091393228418126, 0.8282248672152713, 0.8469565892359033, 0.8652361474001761, 0.8833499374014592, 0.9011851911927434, 0.9186393620787846, 0.9358113385088617, 0.9527679467011566, 0.9694981249247226, 0.9859470485355003, 1.0020578885391969, 1.0180520775591122, 1.0331557]","[4.197017, 4.196551, 4.196211, 4.19595, 4.195714, 4.195482, 4.195304, 4.195142, 4.194926, 4.194799, 4.194668, 4.194514, 4.194387, 4.194233, 4.194077, 4.193982, 4.193866, 4.193742, 4.193643, 4.193488, 4.193392, 4.193292, 4.193197, 4.193069, 4.192989, 4.192866, 4.192771, 4.192667, 4.19258, 4.192463, 4.192366, 4.192244, 4.192201, 4.192106, 4.191979, 4.191885, 4.191832, 4.191714, 4.19166, 4.19155, 4.191465, 4.191404, 4.191293, 4.19119, 4.191154, 4.191006, 4.190982, 4.190888, 4.190778, 4.190709, 4.190638, 4.190587, 4.190485, 4.190406, 4.190328, 4.190243, 4.190165, 4.190113, 4.190079, 4.189952, 4.189904, 4.189813, 4.189773, 4.189668, 4.189566, 4.189519, 4.189419, 4.18942, 4.189279, 4.189219, 4.189152, 4.189113, 4.189072, 4.188961, 4.188898, 4.188809, 4.188749, 4.1887, 4.18859, 4.188558, 4.18852, 4.188424, 4.188372, 4.188269, 4.18826, 4.188198, 4.188099, 4.188042, 4.187951, 4.18792, 4.187918]",1.8697544,3.8,4.1
8,1.2,2.4,25,"[0.0, 0.00944353637054371, 0.019827395333312153, 0.0307725694268908, 0.042559377792695446, 0.05530137688302125, 0.06918169355457374, 0.08463170400044476, 0.1019606347887107, 0.12189944339277883, 0.14463791085437386, 0.1701673716305809, 0.1973698290986153, 0.22530694169974683, 0.25305664363353975, 0.28082024058226385, 0.3076870183673456, 0.3344550845647296, 0.36119523901152206, 0.38768100914503134, 0.4142314564009816, 0.4405460685714284, 0.46646665649564056, 0.49165305467737563, 0.5163851784854862, 0.5404306658892121, 0.5638764231356528, 0.5866669913551935, 0.6091527145836585, 0.6307863387286423, 0.6519520918489545, 0.6727507102463463, 0.693045767985325, 0.7129289290236845, 0.7324627541094716, 0.7514218933324535, 0.7701956231837486, 0.7884736261047344, 0.8064897531715377, 0.8240865692929513, 0.841423968943807, 0.8584001136412456, 0.8749744340659334, 0.8914993511366557, 0.907589273679909, 0.9233793541143934, 0.9389581325506252, 0.9542402907631019, 0.9693202874341603, 0.9832059999999999]","[4.196986, 4.196533, 4.196229, 4.195984, 4.19575, 4.195523, 4.195302, 4.195091, 4.194941, 4.194774, 4.194648, 4.194496, 4.194362, 4.194222, 4.194101, 4.194009, 4.193841, 4.193733, 4.193613, 4.193513, 4.193374, 4.193272, 4.193194, 4.193119, 4.192997, 4.192875, 4.192791, 4.192695, 4.192564, 4.192494, 4.192413, 4.192335, 4.192183, 4.192136, 4.192026, 4.191935, 4.191875, 4.191779, 4.191686, 4.1916, 4.191505, 4.191462, 4.191354, 4.191282, 4.191181, 4.191142, 4.191042, 4.190972, 4.19087, 4.190794, 4.190727, 4.19065, 4.190574, 4.190483, 4.190432, 4.190341, 4.190279, 4.190199, 4.190128, 4.190073, 4.189992, 4.189904, 4.189843, 4.189798, 4.189662, 4.189615, 4.189566, 4.18947, 4.189459, 4.189405, 4.18927, 4.189236, 4.189125, 4.189111, 4.189057, 4.189, 4.188934, 4.18886, 4.188781, 4.188742, 4.188636, 4.188604, 4.18853, 4.188487, 4.18841, 4.188349, 4.188292, 4.188216, 4.188159, 4.188132]",1.8687428,3.8,4.1
9,1.2,2.4,25,"[0.0, 0.007656621667120556, 0.017761863811895595, 0.028662164029758658, 0.040403995375721535, 0.0529288437046227, 0.06664181694871249, 0.08176760923587909, 0.09877027416078155, 0.11823274449023852, 0.1405115838388737, 0.16581204915860986, 0.19279171654738514, 0.22054899684494272, 0.2481660459406707, 0.2755260256836326, 0.3024417257294414, 0.32905922810525146, 0.35561864915451835, 0.38200916759556375, 0.4085238189952906, 0.4346031631615344, 0.46065451264023766, 0.485998358750469, 0.5108155119604807, 0.5351089098135255, 0.5585963655090989, 0.5816582570638571, 0.6040932955120082, 0.6257549803643832, 0.6472224366038717, 0.6680520432218504, 0.6884871250974536, 0.70858662236654, 0.7280727616569307, 0.7473402730841117, 0.7660389480651175, 0.7844877541994404, 0.8025094157797583, 0.8204540845310546, 0.8378124087544341, 0.854883226948979, 0.8716131669693792, 0.8880655813980749, 0.9043224344145249, 0.9202322402436052, 0.9358914161352028, 0.9512160797523155, 0.96628627026239, 0.9798739000000001]","[4.197008, 4.196581, 4.196261, 4.19596, 4.195714, 4.195498, 4.1953, 4.195133, 4.194979, 4.194808, 4.194684, 4.194498, 4.194355, 4.194242, 4.194118, 4.193981, 4.193858, 4.193756, 4.193614, 4.193538, 4.193378, 4.193289, 4.193209, 4.193131, 4.192995, 4.192878, 4.192768, 4.192689, 4.192582, 4.19252, 4.192402, 4.192333, 4.192233, 4.192153, 4.192046, 4.191956, 4.191896, 4.191796, 4.19173, 4.191617, 4.191516, 4.191442, 4.191393, 4.191285, 4.191206, 4.191121, 4.191044, 4.190968, 4.190882, 4.190836, 4.190731, 4.190641, 4.190623, 4.190552, 4.190455, 4.190374, 4.19028, 4.190242, 4.19019, 4.190097, 4.190032, 4.18994, 4.189864, 4.189816, 4.189764, 4.189684, 4.18961, 4.189545, 4.189492, 4.189402, 4.189354, 4.189251, 4.189229, 4.189173, 4.189096, 4.189044, 4.189011, 4.188884, 4.188847, 4.188765, 4.188727, 4.188651, 4.188595, 4.188523, 4.188452, 4.188372, 4.188377, 4.188309, 4.188264, 4.188178, 4.188172]",1.8677312,3.8,4.1
10,1.2,2.4,25,"[0.0, 0.006772315806046453, 0.0168916733483489, 0.027713958263806182, 0.039321303977641275, 0.051886341775814915, 0.06543278773154868, 0.08057335932492249, 0.0974840956252612, 0.11673430092908713, 0.13891543034696122, 0.16390994655764282, 0.19095453977707152, 0.21856571791949944, 0.2462897301327089, 0.2736464944781031, 0.30044726310110037, 0.3268132037378585, 0.3534315938520405, 0.37970022461436437, 0.406122231403259, 0.43228191889341105, 0.45796864912916635, 0.483326052424091, 0.5082431867947172, 0.5323674012282251, 0.5559298979313836, 0.5788974040633289, 0.6011711041577812, 0.6230130015295183, 0.6442484992586419, 0.6650666013699732, 0.6852688509024405, 0.7053034642975089, 0.7246665289164599, 0.7438335305301639, 0.7624067663876771, 0.7808266153186976, 0.7986465551290691, 0.8163104553727584, 0.833754995005371, 0.8505932536113726, 0.8673433648503902, 0.8837650989592644, 0.8999491262910796, 0.9157944618281103, 0.9314202846752949, 0.9466814051851852, 0.9617300377210639, 0.9732553]","[4.197006, 4.196546, 4.196231, 4.195979, 4.195713, 4.195524, 4.195316, 4.195164, 4.194941, 4.194814, 4.194632, 4.194539, 4.194357, 4.194214, 4.194107, 4.193986, 4.193896, 4.193758, 4.193642, 4.193554, 4.193392, 4.193279, 4.193192, 4.193086, 4.193006, 4.192907, 4.1928, 4.192712, 4.192626, 4.192547, 4.192411, 4.19235, 4.192244, 4.192174, 4.192041, 4.191976, 4.191881, 4.191773, 4.191711, 4.191665, 4.191578, 4.191474, 4.19138, 4.191333, 4.191233, 4.191142, 4.191065, 4.191042, 4.190898, 4.190886, 4.190761, 4.190728, 4.190629, 4.190575, 4.190419, 4.190417, 4.190361, 4.190253, 4.190224, 4.190148, 4.190069, 4.189995, 4.189921, 4.189883, 4.189732, 4.189722, 4.189682, 4.189604, 4.189532, 4.189429, 4.189403, 4.189363, 4.189263, 4.18921, 4.189147, 4.189057, 4.189003, 4.188926, 4.188888, 4.18884, 4.188773, 4.188715, 4.188674, 4.188573, 4.188485, 4.188426, 4.188406, 4.188341, 4.188299, 4.188212, 4.188212]",1.8667196,3.8,4.1
