Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity,Start_Voltage,End_Voltage
1,1.2,0.5,25,"[0.0, 0.005979409349849696, 0.015546542747536057, 0.025825994543523495, 0.037042019516267705, 0.049594058280679976, 0.06370060554666979, 0.08019399554681428, 0.09939692528323452, 0.12159956892476997, 0.14614264272091537, 0.17302772751792622, 0.20191242866419162, 0.23256922817314252, 0.2649449029854431, 0.29830244114026533, 0.33360491772666495, 0.36969196129579857, 0.4050303341667773, 0.4379529641847591, 0.46901884827701507, 0.4983876902109022, 0.5262331297225216, 0.5533248494793832, 0.5791967858843525, 0.6042170238222382, 0.6286265483356199, 0.6521966197407407, 0.6751749089971715, 0.6973683183736117, 0.7189365371663237, 0.7401137761063961, 0.7606624057264366, 0.780896992909641, 0.8003892246053144, 0.8195549120202561, 0.8383773591574133, 0.8568557836891533, 0.8747583527704574, 0.8924728455167628, 0.9097013744769884, 0.9266341193630752, 0.9433431981743499, 0.9596851584212047, 0.9757632331592596, 0.9914717727859934, 1.0070684939846466, 1.0222863488125757, 1.0373640158094066, 1.0496527]","[4.197292, 4.196919, 4.196655, 4.196288, 4.196132, 4.195931, 4.195762, 4.195575, 4.195426, 4.195298, 4.195189, 4.195036, 4.194908, 4.194782, 4.194712, 4.194582, 4.194516, 4.194356, 4.194328, 4.194215, 4.194168, 4.19406, 4.193957, 4.193848, 4.193807, 4.193681, 4.19362, 4.193515, 4.193449, 4.193384, 4.193326, 4.193239, 4.193192, 4.19311, 4.19305, 4.193009, 4.192865, 4.192828, 4.192746, 4.192691, 4.192575, 4.192559, 4.192472, 4.192449, 4.192334, 4.192299, 4.192228, 4.192151, 4.192103, 4.192068, 4.191985, 4.191965, 4.191911, 4.191798, 4.191739, 4.191692, 4.19161, 4.191576, 4.19154, 4.191479, 4.191426, 4.191346, 4.191336, 4.191277, 4.191199, 4.191181, 4.1911, 4.190995, 4.19099, 4.190959, 4.190903, 4.190835, 4.190765, 4.190735, 4.190709, 4.190662, 4.190601, 4.19052, 4.190504, 4.190417, 4.190411, 4.190348, 4.190333, 4.190276, 4.190221, 4.190162, 4.19013, 4.19007, 4.19004, 4.19004, 4.19004]",1.922274,3.8,4.1
2,1.2,2.4,25,"[0.0, 0.009966192043875832, 0.02197088443847578, 0.034731243331750816, 0.04834195761914123, 0.06309286979925915, 0.07937413448132713, 0.0981047860759483, 0.11978980933575273, 0.14453558211856038, 0.1718557769199225, 0.20121439410688802, 0.23228750383283409, 0.2641854074480234, 0.29748681194231535, 0.3313782797426505, 0.3665431614662578, 0.4025388947582032, 0.4377912081425807, 0.4709079814066552, 0.5023374895838848, 0.5317047489378282, 0.559855864472548, 0.5868828858639987, 0.6130292245102285, 0.6382306657920294, 0.6629726811706254, 0.6868045195144419, 0.7098623085980356, 0.7325026992997639, 0.7543417102040806, 0.7756656788644567, 0.7964552328958177, 0.816993205781634, 0.8369432025921264, 0.8564406683527006, 0.8756000524608731, 0.8944397747298913, 0.9128372959019218, 0.9309181257723909, 0.9488470351254479, 0.966370150305143, 0.9836008733139951, 1.0005350031222315, 1.0172026768740015, 1.033548237036421, 1.0496653693861668, 1.06551605692657, 1.0811777478995186, 1.0962842]","[4.197324, 4.196907, 4.196584, 4.196325, 4.196112, 4.19592, 4.195772, 4.195578, 4.195426, 4.195269, 4.195173, 4.195006, 4.194926, 4.194773, 4.194704, 4.194596, 4.194462, 4.194332, 4.194256, 4.19416, 4.194093, 4.193968, 4.193903, 4.193827, 4.193745, 4.193679, 4.193584, 4.193499, 4.193388, 4.193319, 4.193302, 4.193174, 4.193095, 4.193003, 4.192971, 4.192873, 4.192818, 4.192761, 4.192677, 4.192609, 4.192536, 4.19247, 4.192363, 4.192342, 4.192262, 4.192183, 4.192132, 4.19207, 4.191982, 4.191935, 4.191863, 4.191778, 4.191746, 4.19166, 4.191625, 4.191593, 4.191492, 4.191419, 4.191375, 4.191263, 4.191241, 4.191235, 4.191164, 4.191101, 4.191026, 4.190981, 4.190921, 4.190863, 4.190802, 4.190727, 4.190659, 4.190647, 4.19061, 4.190528, 4.190472, 4.190425, 4.190413, 4.190313, 4.190263, 4.190307, 4.190187, 4.190136, 4.190112, 4.190022, 4.189973, 4.189921, 4.189902, 4.189851, 4.189775, 4.189721, 4.189737]",1.9181874,3.8,4.1
3,1.2,2.4,25,"[0.0, 0.005359467152488195, 0.014587081249342965, 0.024629284923141037, 0.03549880341872713, 0.04760006463265323, 0.06133447439099993, 0.07732074992419777, 0.09588876787171999, 0.1171084928243771, 0.14096577407163421, 0.1672007831428576, 0.1956079119872335, 0.22569855571279426, 0.2577324752001683, 0.29100612271312076, 0.325924248200552, 0.3622448172561542, 0.39758904178676113, 0.43068833506373305, 0.46160565325727176, 0.4908883348448151, 0.5190180506030285, 0.5459174554912972, 0.5719840357754605, 0.5968886818109753, 0.6213366238340644, 0.6447909890994679, 0.6676720574791789, 0.6898637818685578, 0.7115574260482371, 0.7323493102372306, 0.7529229560993709, 0.772815682819034, 0.7924213441914477, 0.8114739734138169, 0.830185038622672, 0.8483717955045437, 0.8663359754958421, 0.8838830554794496, 0.9012729664268996, 0.9182158982998446, 0.9347752408036399, 0.9510444756841278, 0.9669912756756741, 0.9827253795575871, 0.9981646670596885, 1.0133994847278418, 1.0282864242950105, 1.0429925999999998]","[4.197303, 4.196934, 4.196586, 4.196292, 4.196094, 4.195873, 4.195742, 4.195571, 4.195423, 4.195257, 4.195136, 4.194998, 4.194866, 4.19476, 4.194684, 4.194552, 4.194454, 4.194347, 4.194281, 4.194138, 4.194076, 4.193937, 4.193901, 4.193798, 4.193717, 4.193635, 4.193521, 4.193495, 4.193392, 4.193303, 4.193238, 4.193178, 4.193099, 4.193012, 4.192944, 4.192871, 4.192768, 4.192749, 4.192685, 4.192628, 4.192503, 4.192452, 4.192407, 4.192345, 4.192282, 4.192201, 4.192131, 4.192077, 4.191995, 4.191985, 4.191895, 4.191803, 4.191779, 4.191729, 4.191654, 4.191597, 4.191515, 4.191514, 4.191432, 4.191365, 4.19128, 4.191266, 4.191177, 4.191161, 4.191087, 4.191042, 4.191006, 4.190925, 4.190891, 4.190837, 4.1908, 4.190748, 4.190705, 4.190632, 4.190624, 4.190555, 4.190486, 4.190467, 4.190408, 4.190344, 4.190335, 4.190219, 4.19021, 4.190157, 4.190122, 4.190062, 4.190015, 4.189962, 4.189925, 4.189889, 4.189899]",1.9141008,3.8,4.1
4,1.2,2.4,25,"[0.0, 0.008375042871886978, 0.017496882644772754, 0.027201768424987866, 0.03783163548060359, 0.049611467362873335, 0.06298107473477893, 0.07848632339373904, 0.09630858529231931, 0.11694977575248203, 0.1400511981170481, 0.16521739206936606, 0.19285542362130068, 0.22242201025762884, 0.2537714356022003, 0.28614380683550344, 0.32068401661210333, 0.3563857408197042, 0.3915998873286616, 0.42473143544913894, 0.45565420864328476, 0.4850104132919252, 0.5131458018353641, 0.5398763977684524, 0.565802965094022, 0.5910344552393563, 0.6152883641245951, 0.6387040980887224, 0.6616878394176724, 0.6837757784317424, 0.7051407717620649, 0.726172504018902, 0.7466030140858395, 0.7666657076530581, 0.7861325407277562, 0.8052034576880184, 0.8237455981566804, 0.8420927014732185, 0.8599353836734676, 0.8774832389035936, 0.8946780635578584, 0.9115726089080882, 0.9280942419959879, 0.944330043702579, 0.9603378052428677, 0.9759671070631952, 0.9914960629210692, 1.0067689081095592, 1.0217116122359793, 1.0363182]","[4.19726, 4.196883, 4.196543, 4.196296, 4.196071, 4.195927, 4.1957, 4.195523, 4.195388, 4.195222, 4.195137, 4.194994, 4.194903, 4.194754, 4.194657, 4.194533, 4.194428, 4.194316, 4.194269, 4.194144, 4.194059, 4.193951, 4.193884, 4.193819, 4.193701, 4.193581, 4.193509, 4.193478, 4.193377, 4.193305, 4.193254, 4.19314, 4.193104, 4.193, 4.192924, 4.192871, 4.192763, 4.192688, 4.192648, 4.192546, 4.192485, 4.192461, 4.19237, 4.19231, 4.192243, 4.192188, 4.192138, 4.192083, 4.191955, 4.191967, 4.1919, 4.191807, 4.191746, 4.191737, 4.191621, 4.191564, 4.191535, 4.191481, 4.191445, 4.191388, 4.19134, 4.191241, 4.191201, 4.191182, 4.191093, 4.191071, 4.191007, 4.190954, 4.190916, 4.190856, 4.190802, 4.190748, 4.190691, 4.190659, 4.190596, 4.190556, 4.190498, 4.190443, 4.190422, 4.190352, 4.190306, 4.19025, 4.190219, 4.190155, 4.190154, 4.190076, 4.190023, 4.189994, 4.189935, 4.189923]",1.9100142,3.8,4.1
5,1.2,2.4,25,"[0.0, 0.006857587265626464, 0.015850189772398438, 0.025566794119120606, 0.03611491951988549, 0.04776788485100883, 0.060972812336901494, 0.07618520865124945, 0.09380763062142067, 0.11415116897512961, 0.1366841412235577, 0.16180640689692632, 0.1890654868755859, 0.21819405071208148, 0.24917312877107417, 0.28150926330071413, 0.3154463831762134, 0.35110490367953817, 0.38602026515069576, 0.41889926778492015, 0.44964976563509895, 0.4788535520888525, 0.5066211883147694, 0.5334965091836738, 0.5592643593022043, 0.5842981428276713, 0.6086227390359369, 0.6320343325071222, 0.6548673890920343, 0.6767855463623932, 0.6982049221527313, 0.7192286465860401, 0.7394927749716818, 0.7594567201814048, 0.7788658194507446, 0.7979051307001791, 0.8164944568302287, 0.8347909005427695, 0.8526903132563687, 0.8701553482312318, 0.8873777611683212, 0.904121165587438, 0.9207211859424919, 0.937003861842426, 0.952886179016868, 0.9686381213814746, 0.9840441484836014, 0.9992392602190873, 1.0141241772802219, 1.0262634]","[4.197291, 4.196873, 4.196563, 4.196281, 4.196059, 4.195841, 4.195671, 4.195464, 4.195345, 4.19522, 4.195054, 4.195006, 4.19486, 4.194709, 4.194624, 4.194502, 4.194433, 4.194279, 4.194228, 4.194112, 4.194024, 4.19388, 4.193862, 4.193731, 4.193692, 4.193572, 4.19351, 4.193455, 4.193367, 4.19326, 4.193205, 4.193128, 4.193045, 4.192986, 4.192915, 4.192833, 4.192789, 4.19266, 4.192638, 4.192552, 4.192536, 4.192435, 4.192397, 4.192296, 4.192262, 4.192157, 4.19213, 4.192068, 4.192028, 4.191946, 4.19186, 4.191799, 4.19175, 4.19167, 4.191672, 4.19156, 4.191554, 4.191497, 4.19144, 4.191385, 4.191296, 4.191237, 4.191209, 4.191162, 4.191098, 4.191017, 4.190995, 4.190893, 4.190918, 4.190812, 4.190809, 4.190728, 4.190701, 4.190649, 4.19055, 4.190565, 4.190471, 4.190431, 4.190402, 4.190359, 4.19028, 4.190291, 4.190209, 4.19016, 4.190134, 4.190075, 4.190005, 4.18997, 4.189915, 4.189861, 4.189861]",1.9059275999999998,3.8,4.1
6,1.2,0.5,25,"[0.0, 0.005906877678357153, 0.014857058457745542, 0.02445757881971755, 0.03494369839707226, 0.04652886850373775, 0.05973383455753864, 0.07468556962879552, 0.09224227890524189, 0.11222463299567975, 0.1346470495913633, 0.15935355748558971, 0.186273831695987, 0.21526144404634945, 0.24596674870032254, 0.27809854081632546, 0.3121841414896205, 0.3473015759947152, 0.38200455257873006, 0.41485607798391927, 0.4456666589805009, 0.4748177096443638, 0.5025604175366623, 0.5294515958025581, 0.5552833164104705, 0.5801380977196613, 0.6042683774294277, 0.6276933759046661, 0.6504677759782598, 0.6724158659095103, 0.6939473177068329, 0.7147375149748465, 0.7350897682253146, 0.754903437566733, 0.7744108361826083, 0.7933446844048697, 0.8118259486764456, 0.8300316786142001, 0.8479177384484329, 0.8652834955600277, 0.882289497879716, 0.8990954210264515, 0.9156411429149793, 0.931891344362924, 0.9477758161889991, 0.9634166837100748, 0.978829887553226, 0.9939613636363624, 1.0088283954275383, 1.0229697]","[4.19728, 4.196868, 4.196554, 4.196305, 4.196071, 4.195877, 4.195673, 4.195517, 4.195371, 4.19526, 4.195079, 4.194994, 4.194837, 4.194708, 4.194592, 4.194517, 4.194442, 4.194298, 4.194201, 4.194126, 4.194013, 4.193965, 4.193805, 4.193695, 4.193664, 4.193591, 4.193551, 4.193439, 4.193361, 4.193231, 4.193189, 4.193105, 4.193051, 4.192937, 4.192923, 4.192852, 4.192746, 4.192716, 4.192627, 4.192561, 4.192487, 4.192455, 4.192361, 4.192346, 4.192235, 4.192148, 4.192121, 4.192057, 4.192006, 4.191929, 4.191907, 4.191817, 4.19175, 4.19171, 4.191669, 4.191616, 4.191494, 4.191492, 4.191439, 4.191403, 4.191311, 4.191264, 4.191225, 4.191141, 4.191081, 4.191071, 4.191023, 4.19096, 4.190887, 4.190836, 4.190779, 4.190734, 4.190674, 4.190714, 4.19061, 4.190551, 4.19047, 4.190423, 4.190422, 4.190352, 4.190281, 4.190279, 4.190231, 4.190177, 4.190145, 4.190098, 4.190035, 4.19003, 4.189939, 4.189916, 4.189919]",1.901841,3.8,4.1
7,1.2,2.4,25,"[0.0, 0.010444833648439067, 0.022068585491949122, 0.03424729283475153, 0.04732943472227763, 0.061390928436219294, 0.07698836842883716, 0.09487400555629832, 0.11566704654144816, 0.1393360300637435, 0.16567643184304548, 0.19397751049562761, 0.22408739722581172, 0.25542558885768896, 0.28786841594076673, 0.3207993132958564, 0.35518921363320755, 0.3906020292253156, 0.42561609721960414, 0.45862482062648047, 0.4895855304717186, 0.5191085777298838, 0.5469941467826029, 0.574084820457939, 0.5999678342445924, 0.625127481090406, 0.6494405739568123, 0.6732588385667894, 0.696229526532785, 0.7187124377211226, 0.7405942562879766, 0.7618750902949641, 0.7828194872632875, 0.8031191684739557, 0.8230153962697037, 0.8425391515353801, 0.8615745198595565, 0.8802888691288998, 0.8987076776605089, 0.916707829596214, 0.9343398835614117, 0.9517841770293599, 0.9687695675833131, 0.9856222389839334, 1.0021080051221425, 1.0183624279103651, 1.0344290461710979, 1.0502335135392973, 1.0657881573624954, 1.0796085]","[4.197278, 4.196891, 4.196594, 4.196281, 4.196065, 4.195896, 4.19568, 4.195521, 4.195389, 4.19523, 4.195104, 4.195007, 4.194871, 4.194752, 4.194611, 4.194544, 4.194402, 4.194314, 4.194236, 4.194067, 4.194006, 4.193948, 4.193856, 4.193723, 4.193655, 4.193596, 4.193493, 4.193414, 4.193307, 4.193283, 4.193167, 4.193085, 4.193105, 4.192929, 4.192888, 4.192804, 4.192747, 4.192687, 4.192578, 4.192527, 4.192456, 4.192386, 4.192304, 4.192226, 4.192173, 4.192122, 4.192062, 4.192004, 4.191912, 4.191845, 4.191748, 4.191724, 4.191651, 4.191609, 4.191558, 4.191465, 4.191417, 4.191391, 4.191354, 4.191268, 4.191194, 4.191122, 4.191068, 4.191007, 4.190961, 4.190909, 4.190834, 4.190756, 4.190722, 4.190664, 4.190625, 4.190556, 4.19054, 4.190479, 4.190436, 4.190361, 4.190282, 4.190285, 4.190228, 4.190173, 4.190084, 4.190073, 4.189996, 4.189944, 4.189896, 4.189847, 4.189784, 4.18975, 4.189682, 4.189644, 4.189644]",1.8992464,3.8,4.1
8,1.2,2.4,25,"[0.0, 0.007283913905613781, 0.016397392905863756, 0.02618034711839959, 0.03670646281053974, 0.0485028837605774, 0.06176109064589844, 0.07719474948691288, 0.09498285898231276, 0.1154164627551019, 0.1382726798027786, 0.16347666863230023, 0.1910472702367337, 0.22060217019262587, 0.25169885764014344, 0.2838619078553507, 0.31793155597916956, 0.35365534063079773, 0.3882610463123852, 0.4214901401242497, 0.45223186246487435, 0.48163580565262054, 0.509641962086167, 0.5363165090010472, 0.562195501241911, 0.5871594366559246, 0.6111743009145864, 0.6347238611118617, 0.6574104466968999, 0.6795021801727498, 0.7008260509434816, 0.7216917776329718, 0.7421456941533354, 0.7619410665742585, 0.7812986031707364, 0.8003028772456715, 0.8188254634389167, 0.8370992661431059, 0.8548779634252318, 0.8723029012690778, 0.8893387433920134, 0.9061862562358268, 0.9227583325652838, 0.9388642378640758, 0.9547967306933675, 0.9704726710528296, 0.9858039996486717, 1.000880858974359, 1.015744631885465, 1.0296744999999998]","[4.197277, 4.196854, 4.196537, 4.19634, 4.196037, 4.195842, 4.195659, 4.195513, 4.195367, 4.195167, 4.19506, 4.194935, 4.194823, 4.194704, 4.194544, 4.194473, 4.194378, 4.194265, 4.19415, 4.194065, 4.193986, 4.193868, 4.193793, 4.193718, 4.193614, 4.193566, 4.193462, 4.193409, 4.193363, 4.193206, 4.19312, 4.193053, 4.192989, 4.192932, 4.192852, 4.192742, 4.192681, 4.192614, 4.192563, 4.192527, 4.192414, 4.192344, 4.192283, 4.192194, 4.192179, 4.192129, 4.19204, 4.191935, 4.1919, 4.191868, 4.191792, 4.191726, 4.191644, 4.191588, 4.191565, 4.191434, 4.191419, 4.191392, 4.191295, 4.19126, 4.191173, 4.191174, 4.191113, 4.191047, 4.190982, 4.190955, 4.190892, 4.190827, 4.190784, 4.190702, 4.190655, 4.190613, 4.190547, 4.190535, 4.19049, 4.19041, 4.190387, 4.190289, 4.190229, 4.190234, 4.190156, 4.190137, 4.190089, 4.190011, 4.189975, 4.189889, 4.189882, 4.18983, 4.189811, 4.18976]",1.8966517999999999,3.8,4.1
9,1.2,2.4,25,"[0.0, 0.007450117556895258, 0.01631954608211378, 0.02585935163354139, 0.03621277337236142, 0.04769069250351249, 0.06066804617744179, 0.07561119622306112, 0.09286794429550421, 0.11265944628736285, 0.1348809692479725, 0.15936346397257273, 0.18615955848579063, 0.2149366730417267, 0.24519141796087685, 0.27712693268417, 0.3106283296586882, 0.3457453786529938, 0.38076176698455033, 0.4130981826530593, 0.44405614671201765, 0.4732922349097327, 0.501101167103416, 0.5280412923822512, 0.5537889038340225, 0.5786669245744368, 0.6027677521059467, 0.6261097699213627, 0.6486918803847348, 0.6707663986674912, 0.6921942096155067, 0.7131798181694359, 0.7335363181073562, 0.7534198772892791, 0.7726712517751538, 0.7914834249008824, 0.8101480024257753, 0.8282203942028971, 0.8459551061922789, 0.8634923056610463, 0.88043310650842, 0.8972299148041206, 0.9135913732975115, 0.9298535982328558, 0.9456808984615378, 0.9612939356977622, 0.9766815984161249, 0.9917266868509428, 1.0067010685088098, 1.0196497999999998]","[4.197264, 4.196837, 4.196529, 4.196294, 4.196058, 4.195858, 4.195667, 4.195484, 4.195346, 4.195187, 4.19505, 4.194911, 4.194816, 4.194656, 4.19459, 4.194499, 4.194376, 4.194269, 4.194185, 4.194067, 4.19395, 4.193891, 4.193797, 4.193715, 4.193601, 4.19358, 4.193449, 4.193405, 4.193312, 4.193247, 4.193151, 4.193106, 4.19305, 4.192947, 4.192856, 4.19273, 4.192739, 4.192649, 4.192585, 4.192516, 4.192448, 4.192388, 4.192324, 4.192213, 4.192161, 4.192146, 4.192064, 4.192017, 4.191933, 4.191851, 4.191814, 4.19174, 4.191708, 4.191648, 4.191558, 4.191517, 4.191427, 4.191369, 4.191325, 4.191307, 4.191236, 4.191164, 4.191127, 4.191065, 4.190997, 4.190936, 4.190936, 4.190867, 4.190815, 4.190758, 4.190695, 4.19067, 4.19059, 4.190559, 4.190468, 4.190464, 4.190375, 4.190354, 4.190329, 4.190263, 4.190221, 4.190164, 4.190146, 4.190096, 4.190019, 4.189955, 4.189929, 4.189864, 4.189863, 4.189811, 4.189811]",1.8940572,3.8,4.1
10,1.2,2.4,25,"[0.0, 0.006171861294392206, 0.015017760897959115, 0.024550836834008216, 0.034853530094361956, 0.04624547583280722, 0.05904142481917651, 0.07382200135725686, 0.09088330416619694, 0.11039004096150623, 0.1322556389791284, 0.15634539022265664, 0.18287532383673438, 0.21146454344889176, 0.24137064438775419, 0.27303412897289947, 0.3060559502197029, 0.3411884379386759, 0.3759564784488453, 0.40848509239721476, 0.4393936708692364, 0.4684590665130559, 0.4961651040291688, 0.5231168070147899, 0.5488118375610357, 0.5736532181169389, 0.5977233846332809, 0.6209890309577547, 0.6434811034878158, 0.665460140905056, 0.6867814480865995, 0.7076075646258488, 0.7278073398714273, 0.7475376458454078, 0.7669271948303086, 0.7857461496068154, 0.8042478768389867, 0.8223266221501068, 0.8400992388567359, 0.8573532439733984, 0.8744389675794364, 0.8911934969053188, 0.9076108468760291, 0.9237094734513267, 0.939569238343859, 0.9551725031467655, 0.9705049691713028, 0.9856931089299461, 1.0005292600346134, 1.0130075]","[4.197278, 4.196843, 4.196539, 4.196249, 4.196027, 4.195869, 4.195633, 4.195517, 4.195355, 4.195217, 4.195052, 4.194907, 4.194848, 4.194643, 4.194586, 4.194459, 4.194384, 4.194277, 4.194133, 4.194108, 4.193992, 4.193899, 4.193826, 4.19373, 4.193608, 4.193556, 4.193483, 4.193401, 4.193293, 4.193237, 4.193148, 4.193073, 4.192991, 4.192906, 4.192896, 4.192771, 4.192729, 4.192613, 4.192576, 4.192493, 4.192427, 4.192401, 4.192297, 4.192244, 4.192173, 4.192138, 4.192046, 4.192011, 4.191956, 4.191893, 4.191835, 4.191759, 4.191747, 4.191618, 4.191594, 4.191522, 4.191495, 4.191401, 4.191344, 4.191323, 4.191262, 4.1912, 4.191155, 4.191072, 4.191019, 4.190979, 4.190918, 4.190906, 4.190826, 4.19075, 4.19075, 4.190692, 4.190638, 4.190607, 4.190486, 4.19047, 4.190413, 4.19042, 4.19032, 4.190259, 4.190242, 4.190144, 4.190179, 4.190099, 4.190071, 4.189981, 4.189956, 4.189895, 4.189901, 4.189817, 4.189826]",1.8914625999999999,3.8,4.1
