Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity,Start_Voltage,End_Voltage
1,1.2,0.5,25,"[0.0, 0.008037331473088022, 0.017362647930654035, 0.027278910320614053, 0.037744703921329587, 0.04928313429598985, 0.06193249525712641, 0.07593338171509437, 0.09195769226909581, 0.11019531736665181, 0.1309322730262378, 0.15516790901756053, 0.18237353221451427, 0.21158044110341281, 0.24193595553771988, 0.27236139089695777, 0.3026609830719643, 0.33205158840668725, 0.360535566769173, 0.38901897956380116, 0.41642353770548945, 0.4434836221198145, 0.4696457455782306, 0.49557986314450153, 0.5209073118809301, 0.5457931176159762, 0.5701082054209167, 0.5938862120118633, 0.6171498962679712, 0.6397101974402191, 0.6617996729485086, 0.683415026857402, 0.7046544595195021, 0.7251205199797861, 0.7450554269838958, 0.764508724455205, 0.7834876778830286, 0.8020190837939525, 0.8201097973676416, 0.8374950149531247, 0.8547382402836555, 0.8715799098136358, 0.8881195807186665, 0.9041715765441741, 0.9200413075854906, 0.9355428915258795, 0.950804069971699, 0.9658010904602258, 0.9806862608224881, 0.9933815999999999]","[4.197076, 4.196664, 4.196359, 4.196089, 4.19587, 4.195673, 4.195451, 4.19528, 4.195181, 4.194965, 4.194804, 4.194692, 4.194533, 4.194395, 4.194285, 4.194133, 4.194012, 4.193878, 4.193779, 4.19361, 4.193583, 4.193414, 4.19334, 4.193226, 4.193097, 4.193017, 4.192852, 4.192827, 4.192707, 4.192572, 4.192485, 4.192369, 4.192249, 4.192209, 4.192105, 4.191989, 4.191901, 4.191804, 4.191717, 4.191631, 4.191556, 4.191471, 4.191316, 4.191283, 4.191144, 4.191029, 4.191005, 4.190892, 4.190881, 4.190759, 4.190646, 4.190575, 4.190485, 4.190414, 4.190325, 4.190258, 4.190184, 4.190055, 4.190035, 4.189952, 4.189798, 4.189759, 4.18966, 4.18957, 4.189541, 4.189453, 4.189405, 4.189286, 4.189202, 4.18917, 4.189058, 4.188987, 4.188921, 4.18882, 4.188759, 4.188715, 4.188631, 4.188535, 4.188494, 4.18841, 4.188356, 4.188234, 4.188198, 4.188118, 4.187998, 4.188009, 4.187924, 4.187827, 4.18775, 4.187723, 4.187717]",1.918068,3.8,4.1
2,1.2,2.4,25,"[0.0, 0.009523550590016583, 0.02042830551064584, 0.031920831060826715, 0.044167796598639064, 0.05733921838878725, 0.07129558564727789, 0.08653275664240129, 0.10349428676198735, 0.12266964845540168, 0.14477098610835432, 0.17073310260379904, 0.2006279085519908, 0.2331062011288828, 0.26606620185048135, 0.29877309505094507, 0.33032277684051226, 0.36124051173469385, 0.391246730004534, 0.42019292211451176, 0.4483234399814473, 0.4759176932712198, 0.5025572792945316, 0.5289720648906417, 0.5546969556348638, 0.5796760822040797, 0.603865229169506, 0.6279680986033982, 0.6512763349022189, 0.6742432738290381, 0.6965225363761403, 0.7182815494409002, 0.7394985986778387, 0.7601712331002507, 0.7806361055762082, 0.8004959527131791, 0.8198909478169564, 0.8388675749079949, 0.8575020535147381, 0.875805895411388, 0.8936688403567342, 0.9112072526343443, 0.9282576337662333, 0.9452295060366688, 0.9617903512555629, 0.9781724997725335, 0.9941838146332193, 1.009868720699278, 1.0255278362678695, 1.0399645999999998]","[4.197095, 4.196667, 4.196376, 4.196058, 4.195881, 4.195679, 4.195467, 4.195312, 4.195131, 4.195015, 4.194812, 4.194706, 4.194567, 4.194444, 4.194313, 4.194167, 4.194055, 4.193934, 4.193787, 4.193658, 4.19354, 4.193451, 4.193356, 4.193286, 4.193145, 4.193055, 4.192909, 4.192834, 4.192732, 4.192611, 4.192543, 4.192406, 4.192367, 4.192217, 4.192159, 4.192042, 4.191925, 4.191864, 4.191786, 4.191692, 4.191604, 4.191532, 4.191432, 4.191367, 4.191247, 4.191201, 4.191069, 4.190975, 4.190934, 4.190869, 4.190787, 4.190705, 4.190586, 4.190521, 4.190401, 4.190371, 4.190268, 4.190212, 4.190157, 4.190048, 4.190007, 4.189932, 4.189824, 4.189744, 4.189657, 4.189605, 4.189531, 4.18947, 4.189363, 4.189335, 4.189235, 4.189136, 4.189121, 4.189019, 4.18894, 4.18886, 4.188818, 4.18872, 4.188667, 4.188581, 4.188542, 4.18846, 4.188428, 4.188309, 4.188241, 4.188171, 4.18812, 4.188076, 4.187995, 4.187976, 4.187978]",1.91416,3.8,4.1
3,1.2,2.4,25,"[0.0, 0.006595443432757475, 0.01564181082985669, 0.025280337510960982, 0.035646001538921335, 0.04680465816989485, 0.05922469519148282, 0.0730431656386375, 0.08866949615245154, 0.10669682368811287, 0.12748252312925087, 0.15174965919608643, 0.1789974805870975, 0.2084091721911913, 0.23903959262883198, 0.2694518482665351, 0.29977981840314816, 0.32940516388295915, 0.3584850273317586, 0.3866549304129451, 0.4145253105069123, 0.441409907944995, 0.4679283463608228, 0.4933199850356297, 0.5182008780980683, 0.5427992025361579, 0.566544126493336, 0.5896064891589886, 0.6123034392090733, 0.6341390417463726, 0.6556991967817887, 0.6765127435906579, 0.6969891162737163, 0.7166319915110316, 0.7359693132565845, 0.7549142023058574, 0.7734465976603496, 0.7913151146495652, 0.809069187007094, 0.8263146089015782, 0.8433391755102037, 0.8597252164678181, 0.8760616053750413, 0.8919685871720114, 0.9076147203821633, 0.9231340533877538, 0.9383631686640809, 0.9531892251278297, 0.9679844683963349, 0.9801068000000001]","[4.197085, 4.196729, 4.196346, 4.196105, 4.195841, 4.195637, 4.195437, 4.195282, 4.19517, 4.194987, 4.194849, 4.194741, 4.194553, 4.194433, 4.194302, 4.194167, 4.19404, 4.193989, 4.19382, 4.193715, 4.193621, 4.193485, 4.193367, 4.193279, 4.193167, 4.193055, 4.192967, 4.192875, 4.192766, 4.192686, 4.192579, 4.192456, 4.192372, 4.192306, 4.192185, 4.192118, 4.191988, 4.191869, 4.1918, 4.191741, 4.191663, 4.191568, 4.191481, 4.191405, 4.191299, 4.191211, 4.191158, 4.191052, 4.191029, 4.190885, 4.19078, 4.190754, 4.19068, 4.190616, 4.190548, 4.190458, 4.190381, 4.190278, 4.190238, 4.190152, 4.190087, 4.190014, 4.189951, 4.189893, 4.189773, 4.189721, 4.189656, 4.189591, 4.189506, 4.189423, 4.189374, 4.189313, 4.189222, 4.189123, 4.189113, 4.189026, 4.188958, 4.188914, 4.188839, 4.188739, 4.188665, 4.188645, 4.18857, 4.188523, 4.188426, 4.188345, 4.188337, 4.188236, 4.188188, 4.188103, 4.188089]",1.910252,3.8,4.1
4,1.2,2.4,25,"[0.0, 0.005408343675251198, 0.014421156120088097, 0.02406365497196447, 0.03432439057053427, 0.045564948101620595, 0.05766787715394381, 0.07135332723769924, 0.08677289807058847, 0.10409310191540233, 0.12445462290249337, 0.14790948724552877, 0.17406271129212442, 0.2027664089028517, 0.2325409434261333, 0.2628105956353734, 0.2928025255515073, 0.32198219029526703, 0.3508255953663426, 0.3786800271420615, 0.40612454873677495, 0.43283104089053726, 0.45882524292192906, 0.48459362946669227, 0.5093436440124176, 0.5334833219941676, 0.5572873053760277, 0.5801188891808771, 0.6027375728207551, 0.6245919735046798, 0.6459928028021564, 0.6666636244198473, 0.6868509756047572, 0.706549485438342, 0.7257836984234551, 0.7445690093587302, 0.7628956734858299, 0.7808288911290301, 0.7984669814879866, 0.815619578960691, 0.8324927780371754, 0.8490100981709211, 0.8651609297514028, 0.8810615706995969, 0.8966396820139376, 0.912064549199321, 0.9271519173926267, 0.9420726431554162, 0.9566130999028172, 0.9703062000000001]","[4.197139, 4.19672, 4.196399, 4.19618, 4.195931, 4.195771, 4.195538, 4.195405, 4.19523, 4.195049, 4.194912, 4.19478, 4.194664, 4.19449, 4.194382, 4.194249, 4.194166, 4.194019, 4.193971, 4.193814, 4.193704, 4.19363, 4.19349, 4.193378, 4.193261, 4.193133, 4.193108, 4.192969, 4.192847, 4.19281, 4.192693, 4.192591, 4.192488, 4.192421, 4.192331, 4.192266, 4.192131, 4.192053, 4.191954, 4.191891, 4.191801, 4.191765, 4.191645, 4.19156, 4.191481, 4.191403, 4.191341, 4.191256, 4.191127, 4.191065, 4.191025, 4.190917, 4.190878, 4.190784, 4.190711, 4.190643, 4.190548, 4.190485, 4.190411, 4.190379, 4.190248, 4.190215, 4.190129, 4.190062, 4.189999, 4.189952, 4.189881, 4.189783, 4.189762, 4.189687, 4.189599, 4.189526, 4.189484, 4.189444, 4.189326, 4.189263, 4.189202, 4.189158, 4.189083, 4.188975, 4.188941, 4.18892, 4.188832, 4.188756, 4.188736, 4.188683, 4.188599, 4.188508, 4.188464, 4.188453]",1.906344,3.8,4.1
5,1.2,2.4,25,"[0.0, 0.006418559274037922, 0.015338806285122408, 0.024891820447520308, 0.03505546474735302, 0.046231541359232325, 0.05825969991994434, 0.07161362798874743, 0.08669085389500245, 0.10397071783915737, 0.12360833469387575, 0.1464379536394956, 0.1721514620449702, 0.20001166278645363, 0.22955554252150248, 0.2592631329705207, 0.2890311682244592, 0.3181742036616225, 0.3467052498140716, 0.374809152694092, 0.40223880199090556, 0.4288198140544378, 0.4550343991355692, 0.48054353356008994, 0.505333877141888, 0.5294987442975807, 0.5531267089879915, 0.5763402284227586, 0.5984691605814302, 0.6205015890236036, 0.6416245388628842, 0.662508658031431, 0.6825547065746623, 0.7023370172878715, 0.7215479120941561, 0.7402895429773028, 0.7586619094987302, 0.7765235298782369, 0.7940995588958414, 0.8112422946106066, 0.8282248001079712, 0.8448590069417076, 0.8609998664586579, 0.8770451394235329, 0.8927241765543418, 0.9081941164658628, 0.9235004846916907, 0.938399154905177, 0.9531499314043742, 0.9666693999999999]","[4.197055, 4.196669, 4.196359, 4.196048, 4.195851, 4.195632, 4.195437, 4.195245, 4.195106, 4.194913, 4.194831, 4.194685, 4.194517, 4.194369, 4.194211, 4.194149, 4.194046, 4.193895, 4.19375, 4.193664, 4.193526, 4.193432, 4.193312, 4.193234, 4.193143, 4.193005, 4.192956, 4.1928, 4.192661, 4.192588, 4.192472, 4.192416, 4.19231, 4.192207, 4.192105, 4.191979, 4.191901, 4.191833, 4.191763, 4.191697, 4.191572, 4.19147, 4.191427, 4.191323, 4.191231, 4.191186, 4.191064, 4.19098, 4.190852, 4.190816, 4.190736, 4.190643, 4.190605, 4.190523, 4.19042, 4.190316, 4.1903, 4.190206, 4.190119, 4.190027, 4.18997, 4.189863, 4.189817, 4.189765, 4.189704, 4.189578, 4.189517, 4.189463, 4.189398, 4.18933, 4.18924, 4.189178, 4.189118, 4.189067, 4.188927, 4.188879, 4.188831, 4.188767, 4.188686, 4.188661, 4.188563, 4.188504, 4.18844, 4.188367, 4.188278, 4.188214, 4.188197, 4.188109, 4.188072, 4.187994, 4.187987]",1.902436,3.8,4.1
6,1.2,0.5,25,"[0.0, 0.007041651541131261, 0.016044041844023527, 0.025503275141709497, 0.03568151934466851, 0.04661229955936874, 0.058564697243980335, 0.07184209201915359, 0.08650321449746862, 0.10336012737116362, 0.12270073925421843, 0.1450549276206201, 0.17027166998799476, 0.1979637256610463, 0.22730220830564696, 0.25654579266581523, 0.2861747843027194, 0.31512126064274615, 0.34383089379762966, 0.3716133300508725, 0.3991047167007241, 0.42565287601279256, 0.4516357774377774, 0.47711312325469135, 0.5017569277819149, 0.5260715570071371, 0.5495513821067581, 0.5726988147693189, 0.5950140297532859, 0.6169194299514464, 0.6380129115770737, 0.6585595254689028, 0.6788602332038165, 0.698506874672641, 0.7176922088897876, 0.7365342164097914, 0.7547847313502098, 0.7726812301391368, 0.7900877093267629, 0.8072999920126952, 0.8241047831796716, 0.8405284730618465, 0.8567440737613852, 0.8725728334897787, 0.8880568806598981, 0.9033469283431486, 0.9184371736121006, 0.9333045758955949, 0.9479218102924929, 0.9602875]","[4.197091, 4.196643, 4.196359, 4.196106, 4.195863, 4.195633, 4.195465, 4.195232, 4.19515, 4.194964, 4.194805, 4.194668, 4.194517, 4.194389, 4.194253, 4.194142, 4.194052, 4.193872, 4.193777, 4.193613, 4.193542, 4.193403, 4.193319, 4.193177, 4.193106, 4.193027, 4.192856, 4.192815, 4.192711, 4.192584, 4.192519, 4.192413, 4.192327, 4.192194, 4.192107, 4.192004, 4.191914, 4.19185, 4.191757, 4.191681, 4.191596, 4.191532, 4.191443, 4.191332, 4.191301, 4.191152, 4.191062, 4.191, 4.190897, 4.190843, 4.190759, 4.190663, 4.190637, 4.190533, 4.190434, 4.190381, 4.190259, 4.190215, 4.190153, 4.190068, 4.189989, 4.189966, 4.189876, 4.189814, 4.189712, 4.189617, 4.189588, 4.189497, 4.189451, 4.189375, 4.189318, 4.189242, 4.189162, 4.189103, 4.189047, 4.188949, 4.188896, 4.188816, 4.188727, 4.188708, 4.188607, 4.188569, 4.188472, 4.188476, 4.188378, 4.188298, 4.188221, 4.188185, 4.188138, 4.188087, 4.188093]",1.898528,3.8,4.1
7,1.2,2.4,25,"[0.0, 0.009450071478272815, 0.0200218500118714, 0.031352386619635964, 0.043173658027085726, 0.05584746975256433, 0.06941915016440608, 0.08428475928256701, 0.10056869950450081, 0.11911304774862302, 0.1405393083038488, 0.1654305993883513, 0.19449802097114643, 0.22629122124163858, 0.2593429949216155, 0.29194142734492723, 0.3240104287527601, 0.35475375867428094, 0.3850034640882143, 0.41419633155253055, 0.44275102843106884, 0.47031848451488467, 0.49764090999296084, 0.5241540377829538, 0.5498917443972787, 0.5748290923550364, 0.5994502408456192, 0.6231265422671105, 0.6463282796887028, 0.6693193264319668, 0.6914113413493744, 0.7131371489032984, 0.7345054619992233, 0.7549095508491489, 0.7750865608655141, 0.7949520658409021, 0.8141661399306882, 0.8330742028662118, 0.8516829716475848, 0.8696097133253281, 0.8874807039345786, 0.9046831677419359, 0.9218490854304632, 0.9385956891408399, 0.9551367314210463, 0.971208833694123, 0.9872651575982184, 1.0028382472153914, 1.0183552851680435, 1.0333304]","[4.197076, 4.196677, 4.196338, 4.196076, 4.195785, 4.19564, 4.195399, 4.195242, 4.19504, 4.194911, 4.194819, 4.194623, 4.194486, 4.194355, 4.194212, 4.194078, 4.193984, 4.193839, 4.193754, 4.193622, 4.19347, 4.193371, 4.193267, 4.193145, 4.193046, 4.192954, 4.192873, 4.192724, 4.192638, 4.192515, 4.192445, 4.19233, 4.192285, 4.192163, 4.192054, 4.191948, 4.191911, 4.191775, 4.1917, 4.191621, 4.191532, 4.191419, 4.191333, 4.191255, 4.191162, 4.191063, 4.190985, 4.190931, 4.1908, 4.190738, 4.190671, 4.190559, 4.190506, 4.19039, 4.19038, 4.190236, 4.190143, 4.190105, 4.190058, 4.189945, 4.189875, 4.189792, 4.189699, 4.18966, 4.189509, 4.189534, 4.189434, 4.18935, 4.189287, 4.189215, 4.189135, 4.189101, 4.188981, 4.188903, 4.188889, 4.188791, 4.188742, 4.188636, 4.188554, 4.188514, 4.188424, 4.188381, 4.188323, 4.188228, 4.188146, 4.188137, 4.188027, 4.188004, 4.187874, 4.187839, 4.187829]",1.8952984,3.8,4.1
8,1.2,2.4,25,"[0.0, 0.0075591277790510725, 0.016509285263215684, 0.025896968328028264, 0.03618080358766321, 0.04698876332952773, 0.05916637699304392, 0.07252763698132184, 0.08762657599115073, 0.10474163343465054, 0.12467143815974518, 0.14736458198973074, 0.17341928363729442, 0.20220170204081445, 0.2321166434285717, 0.26197115918367175, 0.2921755208946539, 0.3219873013480613, 0.3511106153180632, 0.3795553632705918, 0.4075859841054469, 0.43490508336886846, 0.46172924078083244, 0.48763070494145533, 0.5130448046210991, 0.5377360154690861, 0.5615453677486213, 0.5848266500057259, 0.6073081867912563, 0.6290432802827357, 0.6502107573325929, 0.6709923108078724, 0.6911547323644591, 0.7107617706422183, 0.7299435529589002, 0.7485923335993614, 0.7668799807244062, 0.7846991099172052, 0.8019153112701779, 0.8189028683340437, 0.8357544504860308, 0.8521321884151242, 0.8680629999554267, 0.8837976152457342, 0.8993322338192412, 0.9144580675195738, 0.9294585952710585, 0.9443575376357766, 0.9587143004328992, 0.9701563999999999]","[4.197012, 4.196651, 4.196325, 4.196021, 4.195837, 4.195536, 4.195363, 4.195223, 4.195013, 4.194838, 4.194757, 4.1946, 4.19446, 4.19435, 4.194166, 4.194026, 4.193941, 4.193831, 4.193696, 4.193584, 4.193442, 4.193382, 4.193245, 4.193112, 4.193001, 4.192929, 4.192859, 4.192766, 4.192656, 4.192434, 4.192411, 4.192295, 4.192201, 4.192115, 4.192014, 4.191947, 4.191812, 4.191775, 4.191672, 4.191549, 4.191453, 4.191374, 4.191282, 4.191226, 4.19111, 4.19105, 4.190986, 4.190869, 4.190784, 4.190736, 4.190602, 4.190552, 4.190475, 4.1904, 4.190285, 4.190244, 4.190138, 4.190046, 4.190008, 4.189926, 4.189838, 4.189778, 4.189708, 4.189619, 4.189572, 4.189507, 4.189417, 4.189371, 4.18929, 4.189211, 4.189122, 4.189073, 4.18899, 4.188906, 4.188832, 4.188772, 4.188699, 4.188652, 4.188586, 4.188508, 4.188429, 4.188354, 4.188328, 4.188222, 4.188163, 4.188155, 4.188025, 4.187989, 4.187944, 4.187858, 4.187856]",1.8920687999999999,3.8,4.1
9,1.2,2.4,25,"[0.0, 0.005705967719243699, 0.014552301093230163, 0.02408604293574909, 0.03430991506287631, 0.045187660316149375, 0.0571793576195434, 0.07047366808096434, 0.08548940271562822, 0.1024705706959701, 0.12200899930742365, 0.1448119025945077, 0.17022453655899444, 0.1978578474458862, 0.22724010573178693, 0.25650486108767495, 0.28602186103839566, 0.3153128260384616, 0.34345617438238313, 0.3712831231846213, 0.39850438724489823, 0.42510494815551436, 0.4511933814510839, 0.4765709483351227, 0.501114946530612, 0.5254426928523512, 0.5487847429535391, 0.5716701964064345, 0.5939051513590383, 0.6158834251587053, 0.6376068256217792, 0.6589253708938769, 0.6799758148375035, 0.700598082351305, 0.7207609105393302, 0.7407017630440582, 0.7601635124736883, 0.7792002607661229, 0.7977512412415712, 0.8159627201753903, 0.8337039088476851, 0.8511650468354423, 0.8682303616695045, 0.8849163288388561, 0.9013339331281048, 0.9169944440842993, 0.9324718428359303, 0.9474675804768212, 0.9623480221800572, 0.9765319]","[4.19707, 4.196632, 4.196315, 4.196043, 4.195841, 4.195614, 4.195397, 4.195197, 4.195037, 4.194856, 4.194744, 4.194594, 4.194417, 4.19434, 4.194211, 4.194017, 4.193945, 4.193793, 4.193696, 4.193567, 4.193449, 4.19334, 4.193215, 4.193058, 4.193016, 4.192856, 4.192802, 4.192689, 4.192621, 4.192502, 4.19238, 4.192273, 4.192207, 4.192145, 4.19201, 4.19191, 4.191838, 4.191754, 4.191659, 4.19158, 4.191499, 4.191384, 4.191269, 4.191196, 4.19115, 4.191018, 4.190939, 4.190903, 4.190772, 4.190693, 4.190618, 4.190566, 4.190461, 4.190391, 4.190329, 4.190305, 4.190182, 4.190102, 4.190034, 4.189967, 4.189831, 4.189792, 4.189741, 4.189642, 4.189582, 4.189529, 4.18947, 4.189372, 4.189339, 4.189214, 4.189117, 4.189084, 4.189035, 4.188929, 4.18887, 4.188811, 4.188729, 4.188638, 4.188571, 4.188503, 4.188464, 4.188436, 4.188309, 4.188262, 4.188208, 4.188135, 4.188039, 4.188006, 4.187947, 4.18791]",1.8888392,3.8,4.1
10,1.2,2.4,25,"[0.0, 0.006873376638923567, 0.015717720107421118, 0.025206044947589767, 0.03526164793419545, 0.04617588550921195, 0.058129991118788554, 0.07121933075541198, 0.08612844089972554, 0.10306381550571084, 0.1230230736602684, 0.14695334344550884, 0.17425750469029602, 0.20505865147854904, 0.2375152576837958, 0.2711189534399324, 0.30407719212072926, 0.3365848263605431, 0.36768221613631147, 0.39717182744104385, 0.42490215143771803, 0.4516011466019405, 0.47712993087039035, 0.5014212035336358, 0.5251406440372369, 0.5480408824038769, 0.5704675957620297, 0.5919277870618304, 0.6129025757287145, 0.6335320714816837, 0.6533655769075898, 0.6728946159223881, 0.6918135226841652, 0.7104990790213035, 0.7286216897031548, 0.7464963696655429, 0.7636835099593788, 0.7808728969345823, 0.7975101071233573, 0.8138979349280676, 0.8300943768383552, 0.8458253149643465, 0.8612754468809882, 0.8766321760636444, 0.8916933231216755, 0.9065123420044401, 0.9210300931899618, 0.9353715745311637, 0.9497113111501156, 0.9634799999999999]","[4.196996, 4.196622, 4.196227, 4.196044, 4.195761, 4.195613, 4.195371, 4.195226, 4.194985, 4.19487, 4.194721, 4.19457, 4.194377, 4.19427, 4.194126, 4.193965, 4.193921, 4.19377, 4.193618, 4.193535, 4.193424, 4.193255, 4.193232, 4.193106, 4.192933, 4.192882, 4.192761, 4.192651, 4.192573, 4.192458, 4.192347, 4.192253, 4.192174, 4.192068, 4.192026, 4.191887, 4.1918, 4.191714, 4.191604, 4.19152, 4.191423, 4.19133, 4.191228, 4.191188, 4.191086, 4.19097, 4.190896, 4.190808, 4.190745, 4.190691, 4.190563, 4.190471, 4.190407, 4.190335, 4.190272, 4.190155, 4.190125, 4.190006, 4.189928, 4.189849, 4.189785, 4.189703, 4.189662, 4.189587, 4.18947, 4.189441, 4.189356, 4.189295, 4.189218, 4.189152, 4.189054, 4.189014, 4.188862, 4.188847, 4.188765, 4.188773, 4.188656, 4.188615, 4.188563, 4.188445, 4.188348, 4.188305, 4.18827, 4.188159, 4.188103, 4.188025, 4.188048, 4.187907, 4.187874, 4.187789]",1.8856096,3.8,4.1
