Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity,Start_Voltage,End_Voltage
1,1.2,0.5,25,"[0.0, 0.007117075350380697, 0.017415036540731704, 0.028311406943453882, 0.04003244872896447, 0.05259984943054424, 0.0666890936304026, 0.0821339733210241, 0.09981359536276138, 0.12037296252459742, 0.14442046312703824, 0.17268417378835763, 0.20480544840212492, 0.23878896912105538, 0.2729399069444436, 0.30592477098291093, 0.3382886054372094, 0.3696223809220114, 0.40011792537710733, 0.42932097106842493, 0.4582364769291406, 0.48655284604047866, 0.5141761746363291, 0.5412437137720767, 0.5678892666429357, 0.5944044783845921, 0.6200121453343578, 0.645136171352545, 0.6698356467633909, 0.6934906820503629, 0.7167750033717836, 0.7393645127551007, 0.7611784997984893, 0.7826736862178617, 0.803308480352292, 0.8234892125524177, 0.8432289749279519, 0.8623258105856811, 0.8811256298885765, 0.8994465340886141, 0.9172218161850197, 0.9346572072057581, 0.9517208274946146, 0.9685521682464154, 0.9848809471166048, 1.0009784819970822, 1.0167351816598829, 1.0322634502342924, 1.0474656730137928, 1.0601289]","[4.197156, 4.196761, 4.196471, 4.196169, 4.19594, 4.195756, 4.195565, 4.195404, 4.195293, 4.19507, 4.194997, 4.194855, 4.194726, 4.194559, 4.194465, 4.194297, 4.194252, 4.19416, 4.194027, 4.193933, 4.193798, 4.193717, 4.193555, 4.193456, 4.19343, 4.193348, 4.193193, 4.193161, 4.193026, 4.192933, 4.192867, 4.192729, 4.192677, 4.192581, 4.192441, 4.192431, 4.192347, 4.19224, 4.19213, 4.192072, 4.192025, 4.191878, 4.191861, 4.191758, 4.191678, 4.191624, 4.191529, 4.191462, 4.191345, 4.191319, 4.191164, 4.191131, 4.191099, 4.191019, 4.19088, 4.190898, 4.190813, 4.190772, 4.190709, 4.19056, 4.190536, 4.190479, 4.190417, 4.190379, 4.190279, 4.190189, 4.190135, 4.190113, 4.19004, 4.18995, 4.189892, 4.189798, 4.189727, 4.189742, 4.189657, 4.189566, 4.189501, 4.189437, 4.189412, 4.189366, 4.189252, 4.189219, 4.189188, 4.189059, 4.189053, 4.188986, 4.18897, 4.188902, 4.188853, 4.188742, 4.188745]",1.942674,3.8,4.1
2,1.2,2.4,25,"[0.0, 0.00876330295847444, 0.020989477123696976, 0.03354538535238022, 0.04701024744602961, 0.060947793572994236, 0.07571549808875905, 0.09175603243998998, 0.10935740899304824, 0.12915042516518854, 0.15241331869387575, 0.18036261300187673, 0.21352922073732616, 0.24945084601536294, 0.2851213229123525, 0.3200039931733911, 0.35335064181672404, 0.3851968832329403, 0.41623383147822746, 0.4461782117354496, 0.47516272242442414, 0.5036943329640416, 0.5314401740887247, 0.5586048082533784, 0.5855026985472149, 0.6117365596097764, 0.6378269290269202, 0.6632294750267891, 0.6882452245068017, 0.712931707577803, 0.7367572111797241, 0.7600166434599455, 0.7827700397099141, 0.8049041416909596, 0.8264240759020937, 0.847557459993803, 0.867944517460317, 0.8880629990612224, 0.9076948765306098, 0.9268502483005335, 0.9456317533279107, 0.9639571920941356, 0.9817605177232523, 0.9992461413763801, 1.0164869406723667, 1.0332604585200325, 1.0499070135098654, 1.0661949663660804, 1.0822406262610706, 1.0968072000000002]","[4.197182, 4.196745, 4.19646, 4.196208, 4.195987, 4.195776, 4.195537, 4.195441, 4.195323, 4.195122, 4.194956, 4.19484, 4.194694, 4.194539, 4.194482, 4.194347, 4.194233, 4.194148, 4.194, 4.193899, 4.193807, 4.193696, 4.193635, 4.193451, 4.193396, 4.19325, 4.193221, 4.193103, 4.192964, 4.192888, 4.192795, 4.19269, 4.192633, 4.192588, 4.192489, 4.19238, 4.192258, 4.192243, 4.192139, 4.192109, 4.192006, 4.191927, 4.191834, 4.19176, 4.191676, 4.191545, 4.191517, 4.191456, 4.191297, 4.191263, 4.191247, 4.191126, 4.191015, 4.190984, 4.190943, 4.1908, 4.190775, 4.190701, 4.190672, 4.190574, 4.190485, 4.190424, 4.190366, 4.190317, 4.190191, 4.190141, 4.190089, 4.190022, 4.18999, 4.189892, 4.189872, 4.189786, 4.189673, 4.189669, 4.189531, 4.189532, 4.189415, 4.189367, 4.189338, 4.189291, 4.189213, 4.189139, 4.189096, 4.189028, 4.188976, 4.188949, 4.188855, 4.188799, 4.188746, 4.188672]",1.9360806,3.8,4.1
3,1.2,2.4,25,"[0.0, 0.009326079370131746, 0.01947137785294059, 0.030187000826814858, 0.04173410389915891, 0.05422081750336136, 0.06790323762398784, 0.08327691520666514, 0.10081992783326116, 0.12073564958850652, 0.14479717382746593, 0.1726080843120924, 0.20395730354697594, 0.2376059171817569, 0.27147159181837666, 0.304845915064021, 0.33686961763224854, 0.36810583849956025, 0.39846148855434416, 0.42800894971958103, 0.45658705033535796, 0.4846630585841458, 0.5124883597512014, 0.5395829883151646, 0.5663200924624048, 0.5924087195923499, 0.6180673264187849, 0.6431434524520598, 0.6676327968641108, 0.691324605031708, 0.7145086523967722, 0.7369052687052295, 0.758676089747431, 0.7801008874736753, 0.8005232982874984, 0.820417858237326, 0.840047667270645, 0.8590721572894555, 0.8776627784389663, 0.8957063448979576, 0.9134379578892915, 0.9307722907692306, 0.9476388759688146, 0.9641793376081809, 0.9804026596755848, 0.9961378428571404, 1.0117504261982786, 1.0270047083547789, 1.041853485964911, 1.0564901]","[4.197234, 4.196756, 4.1965, 4.196217, 4.196022, 4.195804, 4.19559, 4.195446, 4.195307, 4.195164, 4.194989, 4.194899, 4.194727, 4.194657, 4.194478, 4.194377, 4.194283, 4.19414, 4.194072, 4.193894, 4.19384, 4.193728, 4.19364, 4.193547, 4.193416, 4.19332, 4.19326, 4.193149, 4.19301, 4.192965, 4.192841, 4.192778, 4.192679, 4.192633, 4.192502, 4.19245, 4.192368, 4.192297, 4.192179, 4.192143, 4.192019, 4.191964, 4.191907, 4.191793, 4.191679, 4.191658, 4.191585, 4.191535, 4.191391, 4.19137, 4.191273, 4.191231, 4.191164, 4.191101, 4.190996, 4.190932, 4.19087, 4.190778, 4.190731, 4.190637, 4.190608, 4.19053, 4.190472, 4.190402, 4.190351, 4.190281, 4.190159, 4.190143, 4.190089, 4.189965, 4.189949, 4.189935, 4.189819, 4.189758, 4.189688, 4.189674, 4.18958, 4.189497, 4.189467, 4.1894, 4.189392, 4.18927, 4.189212, 4.189204, 4.189127, 4.189065, 4.18898, 4.18891, 4.188897, 4.188894, 4.188899]",1.9294872,3.8,4.1
4,1.2,2.4,25,"[0.0, 0.008842400781406023, 0.018873516066939544, 0.029511938841662533, 0.04092263033092278, 0.05336756767576567, 0.06703788343546466, 0.0820684100182725, 0.09911809771287863, 0.11895988910711566, 0.1422154632750696, 0.1695037618578454, 0.20013200738794676, 0.23294617496372014, 0.26615617775510214, 0.2993394812324276, 0.3311349693485065, 0.36200677881575083, 0.3919915233227501, 0.42141551609739547, 0.4499318142555009, 0.4779362788520719, 0.5055054287453316, 0.5326593265809042, 0.5591724320699696, 0.585396478247297, 0.6108814345523594, 0.6357400682083519, 0.6598487925035346, 0.6837958866072903, 0.7066671512228407, 0.7292192386538708, 0.7507607699439159, 0.7719789139253266, 0.7924422406740826, 0.8124936375612343, 0.8319922319909706, 0.8509174651146757, 0.8693708638458829, 0.887650539524044, 0.9052344351230622, 0.9223999093287348, 0.9392469615947919, 0.9555919483925065, 0.9718661349275565, 0.987714986132089, 1.0032501022629434, 1.018315291262949, 1.0332233826554111, 1.0463822]","[4.197201, 4.19676, 4.196426, 4.196175, 4.195907, 4.19581, 4.195586, 4.195414, 4.195305, 4.195112, 4.194952, 4.194826, 4.19472, 4.194571, 4.194449, 4.19435, 4.194315, 4.194058, 4.194033, 4.193904, 4.193786, 4.193712, 4.193595, 4.193477, 4.193364, 4.193297, 4.193186, 4.193135, 4.192992, 4.19294, 4.19283, 4.192757, 4.192648, 4.192523, 4.192469, 4.192366, 4.192321, 4.192229, 4.192157, 4.192102, 4.19198, 4.191886, 4.191871, 4.191749, 4.1917, 4.191638, 4.191525, 4.191447, 4.191365, 4.191296, 4.191265, 4.191186, 4.191111, 4.191061, 4.190979, 4.190874, 4.190865, 4.190716, 4.190677, 4.190632, 4.190588, 4.190488, 4.190456, 4.190372, 4.190316, 4.190265, 4.190191, 4.190116, 4.190086, 4.189994, 4.189932, 4.189862, 4.189809, 4.189746, 4.189689, 4.189646, 4.189579, 4.189558, 4.189462, 4.189363, 4.189366, 4.189307, 4.189229, 4.189189, 4.189187, 4.189056, 4.189035, 4.188982, 4.188883, 4.188831, 4.18881]",1.9228938,3.8,4.1
5,1.2,2.4,25,"[0.0, 0.008988134684093485, 0.018984542197029525, 0.029617889403495662, 0.04094847624161521, 0.05322111772951049, 0.06669521700091297, 0.08171564082244481, 0.09849594802285694, 0.11791779069895247, 0.14049409667051627, 0.16729791431930718, 0.1976255961364174, 0.23023829149093622, 0.2632162353446222, 0.29614762654701654, 0.3277588744226842, 0.3584521145738985, 0.38844346535887764, 0.41747555649112034, 0.4459579205885672, 0.4739154857535306, 0.501225783735389, 0.5282718950214479, 0.5550366087081671, 0.5810665921415642, 0.6062838417762545, 0.6313044230216571, 0.6555946334376074, 0.6790791447458323, 0.702191959244383, 0.7243693369224087, 0.7460672576222985, 0.7672344611952443, 0.7875496094264235, 0.8075461165599263, 0.8268735136982358, 0.8458619315388735, 0.8642947211303803, 0.8822039226455539, 0.8998721605000454, 0.9170308441365643, 0.9337424918836489, 0.9502575097889999, 0.9663841070884672, 0.9821084424789327, 0.9975718493689666, 1.0127745472592342, 1.0276481781163436, 1.0400513]","[4.197196, 4.196768, 4.196407, 4.196146, 4.195982, 4.195792, 4.195563, 4.195425, 4.195274, 4.195086, 4.194983, 4.194846, 4.194725, 4.194532, 4.194451, 4.19436, 4.194191, 4.194096, 4.194022, 4.193878, 4.193783, 4.193622, 4.19364, 4.193503, 4.193414, 4.19328, 4.193229, 4.193093, 4.192997, 4.192922, 4.192837, 4.192762, 4.192648, 4.192584, 4.192496, 4.192389, 4.192297, 4.192263, 4.19215, 4.1921, 4.19198, 4.191934, 4.191867, 4.191728, 4.191723, 4.191637, 4.191526, 4.191505, 4.191391, 4.191329, 4.191278, 4.191185, 4.191149, 4.190989, 4.191004, 4.190915, 4.190836, 4.190778, 4.190691, 4.190663, 4.190612, 4.19052, 4.190438, 4.190399, 4.19029, 4.190279, 4.19022, 4.190128, 4.19009, 4.190023, 4.189962, 4.189929, 4.189837, 4.189741, 4.189751, 4.189654, 4.189598, 4.189556, 4.189515, 4.189408, 4.189383, 4.189299, 4.189277, 4.189193, 4.189148, 4.189112, 4.189063, 4.189036, 4.188923, 4.188851, 4.188864]",1.9163004000000001,3.8,4.1
6,1.2,0.5,25,"[0.0, 0.006370049048189996, 0.01631435297106823, 0.02687228088460747, 0.038097468540030405, 0.050385397838246665, 0.0636870666695249, 0.07848163026852734, 0.09509454341578066, 0.11417195566638144, 0.1366901965068802, 0.16271917361632554, 0.19233825084592554, 0.22461193536607277, 0.2573784374649866, 0.28982081559838296, 0.3213481383926351, 0.35208997010804294, 0.3816771239606948, 0.41078316662957665, 0.4389042711685229, 0.4668415021025734, 0.4941030358913346, 0.5208856445551866, 0.547194624387112, 0.5730285345686086, 0.5984863638915479, 0.6232930829736143, 0.6475660621802852, 0.6710030123340245, 0.6940807804372229, 0.7160854172451043, 0.737749658344123, 0.7586893400390633, 0.7791171998607633, 0.7989871927057521, 0.818306479104417, 0.8371760659155953, 0.8556501251821498, 0.8736540740305663, 0.891112167989226, 0.9081618836734697, 0.925036019112627, 0.9414452508457654, 0.9576375927756393, 0.9733677764829276, 0.9889563292616161, 1.0041441628942478, 1.0190412849319976, 1.0331402]","[4.197158, 4.196731, 4.196455, 4.196146, 4.195897, 4.195717, 4.195525, 4.195379, 4.195197, 4.195062, 4.194939, 4.194798, 4.194664, 4.194507, 4.19441, 4.194355, 4.194226, 4.194097, 4.194003, 4.193832, 4.193726, 4.19365, 4.193545, 4.193459, 4.193358, 4.193252, 4.193161, 4.193076, 4.192916, 4.192909, 4.19283, 4.192715, 4.192683, 4.192565, 4.192467, 4.192405, 4.192318, 4.192236, 4.192154, 4.192046, 4.191988, 4.191912, 4.191814, 4.191694, 4.191665, 4.191592, 4.191483, 4.191439, 4.191403, 4.19133, 4.191203, 4.191191, 4.191082, 4.191088, 4.190961, 4.190867, 4.190876, 4.190766, 4.190686, 4.190633, 4.190547, 4.190467, 4.190431, 4.190382, 4.190294, 4.190221, 4.190217, 4.190124, 4.19006, 4.190058, 4.189934, 4.189866, 4.189808, 4.189763, 4.189673, 4.189668, 4.189579, 4.189522, 4.189465, 4.189452, 4.189336, 4.189304, 4.189263, 4.189206, 4.189084, 4.189079, 4.189035, 4.189029, 4.188936, 4.188875]",1.909707,3.8,4.1
7,1.2,2.4,25,"[0.0, 0.010888555989351845, 0.022801162973429878, 0.035165502647545144, 0.04818141025895539, 0.06177602191780818, 0.07613073104935941, 0.09181669896447991, 0.10879381547816258, 0.12778482289219628, 0.14975361821103716, 0.17631325945730147, 0.2080336585528743, 0.24243563044396504, 0.27769176690723824, 0.3120118380730887, 0.3448619096848184, 0.3765445666261637, 0.4074542744897954, 0.4369430133061207, 0.4660421893854741, 0.49402985616304124, 0.5218212639576321, 0.548628659888476, 0.5753430753768838, 0.6016483207458332, 0.6274602996238112, 0.6527182234127678, 0.677674077847489, 0.7020039588062084, 0.7257808735827653, 0.7486707980746996, 0.7714188371937067, 0.7931908039424831, 0.8146574738950001, 0.8355199641025639, 0.8559186691799483, 0.8758833614366721, 0.8953073128786542, 0.914243449001436, 0.932758035003628, 0.9509193015008617, 0.9685445549594507, 0.9859817129765109, 1.0030638525587106, 1.0196783453316116, 1.036254202050835, 1.052321730285211, 1.068290669008068, 1.0834408]","[4.197131, 4.196729, 4.196383, 4.196135, 4.195905, 4.195687, 4.195547, 4.195374, 4.195144, 4.195061, 4.194836, 4.194784, 4.194622, 4.194503, 4.1944, 4.194233, 4.194125, 4.194015, 4.193886, 4.193793, 4.193679, 4.193614, 4.193485, 4.1934, 4.193323, 4.193259, 4.193095, 4.193014, 4.192938, 4.192785, 4.192748, 4.192617, 4.192524, 4.192507, 4.192345, 4.192315, 4.192223, 4.192111, 4.191985, 4.19195, 4.191894, 4.191775, 4.191728, 4.191617, 4.191566, 4.1915, 4.191403, 4.191369, 4.191253, 4.191193, 4.19113, 4.191021, 4.190942, 4.190893, 4.190841, 4.190774, 4.190678, 4.190593, 4.19049, 4.190464, 4.190403, 4.190355, 4.190311, 4.190257, 4.190158, 4.190086, 4.190017, 4.18997, 4.189843, 4.189813, 4.189743, 4.189664, 4.189652, 4.189564, 4.189495, 4.189394, 4.189368, 4.189302, 4.1893, 4.189198, 4.189122, 4.189088, 4.188986, 4.18897, 4.188934, 4.188864, 4.188799, 4.188768, 4.188689, 4.188616, 4.18858]",1.9069690000000001,3.8,4.1
8,1.2,2.4,25,"[0.0, 0.008640372349772829, 0.01854280764140795, 0.02890276459480004, 0.040055742274751144, 0.0521581997345279, 0.0653936763327227, 0.07996247132399026, 0.09658017689581117, 0.11575193106259152, 0.13806705607818126, 0.16415686911098676, 0.19411976206834586, 0.22629745167707382, 0.2593588584290308, 0.29202157645335597, 0.32392554240207017, 0.35495921187600293, 0.38506374867946996, 0.41419387762987553, 0.4428408550994339, 0.4710987777056263, 0.4984869809523797, 0.525499611759763, 0.5521862789179812, 0.5782187938802461, 0.6036983743961886, 0.6286017368355987, 0.6527853083815949, 0.6764045948602493, 0.6993173883727168, 0.721714178636699, 0.7434765451678846, 0.7644224198723966, 0.7847539953946705, 0.8046730730434788, 0.824072503885021, 0.8429312562444429, 0.8612431284753475, 0.8793509943396209, 0.8968786056856197, 0.9139433326705033, 0.9308801242403069, 0.9473953542050997, 0.9633977975777213, 0.979175556359029, 0.9946537447868922, 1.0097826810815724, 1.0246955210855024, 1.0364429]","[4.197144, 4.196724, 4.196426, 4.196134, 4.195949, 4.195719, 4.195514, 4.195356, 4.195124, 4.195088, 4.194887, 4.194779, 4.194629, 4.194531, 4.194354, 4.19428, 4.194129, 4.194058, 4.19394, 4.193832, 4.193743, 4.193614, 4.193545, 4.19345, 4.193333, 4.193217, 4.193137, 4.193016, 4.192964, 4.192854, 4.192801, 4.192687, 4.192598, 4.192553, 4.192406, 4.192345, 4.192216, 4.192186, 4.192095, 4.192026, 4.19192, 4.191845, 4.191783, 4.191718, 4.191618, 4.191519, 4.191464, 4.191388, 4.19133, 4.191248, 4.191204, 4.191082, 4.191021, 4.19096, 4.190895, 4.19082, 4.190782, 4.190654, 4.190635, 4.190574, 4.190514, 4.190389, 4.190323, 4.1903, 4.190213, 4.190196, 4.190036, 4.190054, 4.189977, 4.189867, 4.189836, 4.189789, 4.18971, 4.189678, 4.189619, 4.189541, 4.189505, 4.189452, 4.189361, 4.189291, 4.18924, 4.189214, 4.18917, 4.189047, 4.189045, 4.18897, 4.188912, 4.188843, 4.188802, 4.18872, 4.18872]",1.904231,3.8,4.1
9,1.2,2.4,25,"[0.0, 0.006083626805520631, 0.015867901874138224, 0.026339647727890658, 0.0374559419806966, 0.0493810569575541, 0.06269687846782607, 0.07715246333819167, 0.09338787253288594, 0.11192360358311171, 0.1336070920413141, 0.15909903492429128, 0.1883360902901331, 0.22015423792207717, 0.2528932733609376, 0.28546224064712117, 0.31715669122858214, 0.3478542207764304, 0.37788788991008965, 0.40700878150564096, 0.4353697601900656, 0.4633928958773958, 0.49084412687969753, 0.5177454672025539, 0.5443946027377404, 0.5703735296240038, 0.5957322280042381, 0.6205713997551012, 0.6447334635139967, 0.6683762528495656, 0.6911745169494397, 0.7134475955933952, 0.7351361502368785, 0.7560368480472379, 0.7766051307333999, 0.7964977698729852, 0.8157258937017151, 0.8347549320330891, 0.8531511870938315, 0.8710496564013754, 0.8884539342956708, 0.9056127227760671, 0.9223800784758718, 0.938722489168482, 0.9546466639959681, 0.9704232058615909, 0.9858485192289521, 1.000833979591836, 1.0156341610108301, 1.030037]","[4.197079, 4.196734, 4.196367, 4.196107, 4.195914, 4.195714, 4.195479, 4.195293, 4.195166, 4.195012, 4.194843, 4.194729, 4.194597, 4.194493, 4.194374, 4.194252, 4.194153, 4.194019, 4.193882, 4.193787, 4.193718, 4.193587, 4.193444, 4.193356, 4.193281, 4.193173, 4.193105, 4.193021, 4.192896, 4.192852, 4.192724, 4.192626, 4.19255, 4.192474, 4.192347, 4.192276, 4.192198, 4.192115, 4.192016, 4.191957, 4.191868, 4.191805, 4.191729, 4.191648, 4.191587, 4.191494, 4.191364, 4.191349, 4.191231, 4.191191, 4.191134, 4.191088, 4.190962, 4.190894, 4.190865, 4.190802, 4.190704, 4.190631, 4.190531, 4.190513, 4.190495, 4.190382, 4.190337, 4.190273, 4.190183, 4.19009, 4.190044, 4.190008, 4.189937, 4.189877, 4.189805, 4.189764, 4.189648, 4.189597, 4.1896, 4.189501, 4.189432, 4.189397, 4.189301, 4.189286, 4.189215, 4.189147, 4.18911, 4.189065, 4.18897, 4.188953, 4.188879, 4.188875, 4.188805, 4.188702, 4.188703]",1.901493,3.8,4.1
10,1.2,2.4,25,"[0.0, 0.006224316647644362, 0.01592132327087828, 0.026326365030109933, 0.037400641939583756, 0.049207278746698696, 0.06218328714766669, 0.07654457684915153, 0.09246410163000265, 0.11093620173021349, 0.13240815770655315, 0.15732749314925956, 0.18602105939290917, 0.21736265237207328, 0.249866684415583, 0.2820778327235487, 0.31346528778057026, 0.3442516720134584, 0.3736856742482495, 0.40293088057589976, 0.4311391857856851, 0.4589523091286295, 0.4861014931277545, 0.5130229784248508, 0.5391177285638875, 0.5651512195938218, 0.5905641712822164, 0.6156205107425949, 0.6397564644334961, 0.6634824328813705, 0.6863361855723156, 0.7087261778399017, 0.7300538267233049, 0.7513002219280058, 0.7717084858138378, 0.791674766233765, 0.8111054071267803, 0.8298553451792505, 0.8481882770326014, 0.8660826536397216, 0.8836389281883626, 0.9007364589063503, 0.9173955918903073, 0.9337982464547668, 0.9498821123365638, 0.9656475562152121, 0.9810419359029251, 0.996137470440252, 1.0110187895757723, 1.0233412]","[4.197091, 4.196691, 4.196369, 4.196099, 4.195891, 4.195662, 4.195548, 4.195339, 4.195132, 4.194986, 4.194867, 4.19466, 4.194605, 4.194472, 4.194353, 4.194259, 4.194108, 4.194017, 4.193855, 4.193815, 4.193656, 4.193549, 4.193495, 4.193373, 4.193286, 4.19317, 4.193093, 4.192975, 4.192905, 4.192764, 4.192723, 4.192629, 4.192478, 4.19242, 4.192309, 4.192253, 4.192116, 4.192071, 4.192013, 4.191886, 4.191846, 4.191772, 4.191675, 4.191669, 4.191562, 4.191491, 4.191428, 4.191329, 4.191268, 4.191179, 4.191141, 4.191043, 4.190956, 4.190909, 4.190834, 4.190751, 4.190696, 4.190656, 4.190573, 4.190504, 4.190428, 4.190359, 4.190317, 4.190212, 4.190169, 4.190149, 4.190057, 4.189987, 4.189926, 4.189833, 4.189786, 4.189763, 4.189696, 4.189608, 4.189571, 4.1895, 4.189469, 4.189378, 4.18933, 4.18926, 4.189234, 4.18915, 4.18912, 4.189006, 4.188985, 4.188922, 4.188901, 4.18879, 4.188798, 4.188735, 4.188723]",1.898755,3.8,4.1
