Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity,Start_Voltage,End_Voltage
1,1.2,0.5,25,"[0.0, 0.008344901701078017, 0.02076350096642185, 0.034367545422048784, 0.049053498998279654, 0.06546319994633878, 0.08433522188564926, 0.1060822976352436, 0.1307199575310977, 0.15735331838644515, 0.18577334856228958, 0.21598021883059862, 0.24767452977925705, 0.2803839539820787, 0.31484086663301336, 0.3515538284191274, 0.3884926893602806, 0.42413207141900466, 0.45788914430432937, 0.49037338126327346, 0.5218113265047792, 0.5518355136539633, 0.5806163738638052, 0.6085388130894697, 0.6351098865916455, 0.6607724828198572, 0.6853528330697451, 0.7091697744007212, 0.7324489827119747, 0.7547368182617491, 0.7765680556336635, 0.7976529987081064, 0.8183165607954643, 0.8383989718820837, 0.8578613748445048, 0.8769315261036452, 0.8955088604166659, 0.913717211207645, 0.9315056213852377, 0.9489919206139581, 0.9660079789978051, 0.9826092831883315, 0.999127935616438, 1.0151982347931263, 1.0310959488372085, 1.0465370832699612, 1.0618637654311602, 1.076674976642219, 1.091488836786267, 1.1031931]","[4.197443, 4.197066, 4.196751, 4.196541, 4.196292, 4.196093, 4.195966, 4.195824, 4.19559, 4.195481, 4.195363, 4.195282, 4.195143, 4.195032, 4.194921, 4.194819, 4.194726, 4.194637, 4.194499, 4.19445, 4.194371, 4.194281, 4.194196, 4.194107, 4.194044, 4.193988, 4.193877, 4.193805, 4.193729, 4.193637, 4.193604, 4.193532, 4.193462, 4.193338, 4.193302, 4.193236, 4.193165, 4.193117, 4.193082, 4.192961, 4.192914, 4.192843, 4.192787, 4.192728, 4.192629, 4.192609, 4.192519, 4.192457, 4.192432, 4.192361, 4.192312, 4.192274, 4.192183, 4.19213, 4.192073, 4.192021, 4.191966, 4.19191, 4.191823, 4.191812, 4.191785, 4.191686, 4.191653, 4.191638, 4.191555, 4.191492, 4.191438, 4.191396, 4.191415, 4.191331, 4.191279, 4.191232, 4.191182, 4.191114, 4.191088, 4.191014, 4.190975, 4.190883, 4.190872, 4.190833, 4.190819, 4.190751, 4.190698, 4.190615, 4.190624, 4.190469, 4.190522, 4.190495, 4.190405, 4.190388]",1.944698,3.8,4.1
2,1.2,2.4,25,"[0.0, 0.010124907946642059, 0.02457142611621088, 0.039930692099966025, 0.05648123071099348, 0.07457830998561782, 0.09499652526866748, 0.11863151220909313, 0.14517083151213306, 0.17378157629971624, 0.20419554608656482, 0.23602985496618295, 0.2695460285817518, 0.3038551364046117, 0.33927082759910265, 0.3764686577967805, 0.4142581238618507, 0.45009077256480934, 0.4845553037331993, 0.5173584374093427, 0.5486961618130289, 0.5792134070381224, 0.6080431867303374, 0.6359318369764054, 0.6626854403652563, 0.6885609897328506, 0.7135126797506537, 0.7375235444941733, 0.7608217375813621, 0.7834143317986612, 0.8053064818065151, 0.8266007914110415, 0.8474486027455433, 0.8675821722001223, 0.8874770400782387, 0.9064426119655887, 0.9252246231558329, 0.9435424439816734, 0.9616110428516894, 0.9791280534071235, 0.9964896103896107, 1.0133771515181689, 1.0298381622767847, 1.046143158279396, 1.0621653453665663, 1.0779404181927812, 1.0935096318840563, 1.1085411415025521, 1.1235161584062192, 1.136527]","[4.197474, 4.197094, 4.196765, 4.196491, 4.196269, 4.196155, 4.195951, 4.195767, 4.195646, 4.195473, 4.195317, 4.195199, 4.195126, 4.195018, 4.194881, 4.194722, 4.194653, 4.194635, 4.194448, 4.194401, 4.194299, 4.194239, 4.194126, 4.194013, 4.193902, 4.193889, 4.193804, 4.193705, 4.193591, 4.193537, 4.19349, 4.193391, 4.193365, 4.193249, 4.193251, 4.193127, 4.193038, 4.192975, 4.192878, 4.192852, 4.192801, 4.192732, 4.192694, 4.192605, 4.192514, 4.192472, 4.19241, 4.192385, 4.192282, 4.192183, 4.19215, 4.192095, 4.192037, 4.192004, 4.191933, 4.191844, 4.191783, 4.191772, 4.19169, 4.19166, 4.191623, 4.191522, 4.19145, 4.191419, 4.191393, 4.191309, 4.191253, 4.191185, 4.191147, 4.191074, 4.190999, 4.190969, 4.190955, 4.190882, 4.190855, 4.190787, 4.190768, 4.190652, 4.190679, 4.190598, 4.190549, 4.190481, 4.190394, 4.190388, 4.190314, 4.190287, 4.190248, 4.190198, 4.190127, 4.190088, 4.190094]",1.9354404,3.8,4.1
3,1.2,2.4,25,"[0.0, 0.008554276721597281, 0.020100730939904443, 0.032768514003059745, 0.04669485593573511, 0.06199641229553857, 0.07950283705503364, 0.09990529625115513, 0.12316304519376536, 0.1487162779453295, 0.17648525336824755, 0.20580743743127727, 0.23687757295575934, 0.2693064320408141, 0.3034249379978764, 0.339514265693311, 0.3764097409546857, 0.41185844018156903, 0.44575273945578087, 0.47806376231755643, 0.5093434881847471, 0.5392079916242097, 0.5675932517824286, 0.5951175503391968, 0.6216370530280606, 0.64700370353805, 0.6712918218383399, 0.694967296900312, 0.7176290549992167, 0.7398154071962165, 0.7612291371067276, 0.7821746819179495, 0.8025674650253729, 0.8223087111597615, 0.8415105843996978, 0.860277118356577, 0.8787361491123845, 0.896503966032867, 0.9140948351130797, 0.9312040199829917, 0.9481350349299783, 0.9646343111092129, 0.9808033001707447, 0.9967796040624545, 1.0123696688106745, 1.0276678725596424, 1.0426845381294938, 1.0575615774872444, 1.0722202483599284, 1.0864820000000002]","[4.19745, 4.19702, 4.196755, 4.196434, 4.196241, 4.196084, 4.195847, 4.195728, 4.195536, 4.195421, 4.195299, 4.195118, 4.194992, 4.19494, 4.19483, 4.194715, 4.194633, 4.194563, 4.194457, 4.194349, 4.19419, 4.194155, 4.194039, 4.193992, 4.193927, 4.193817, 4.193717, 4.19366, 4.193526, 4.193507, 4.193449, 4.193348, 4.193243, 4.193258, 4.193137, 4.193091, 4.193002, 4.192901, 4.192898, 4.192766, 4.192729, 4.192624, 4.192546, 4.192557, 4.192469, 4.19242, 4.192312, 4.192294, 4.192231, 4.192152, 4.192082, 4.192042, 4.191983, 4.191966, 4.191841, 4.191832, 4.191731, 4.191689, 4.19166, 4.191582, 4.191524, 4.191453, 4.191443, 4.191401, 4.191309, 4.191291, 4.191216, 4.191171, 4.191147, 4.19106, 4.190993, 4.190955, 4.190895, 4.190837, 4.190775, 4.190761, 4.190685, 4.190668, 4.190615, 4.190501, 4.19048, 4.190462, 4.190421, 4.190346, 4.190331, 4.190267, 4.190259, 4.190121, 4.190105, 4.190059, 4.190073]",1.9261828,3.8,4.1
4,1.2,2.4,25,"[0.0, 0.008274673873873012, 0.019408654550719467, 0.03156844835716141, 0.04480488328243917, 0.05951688451185036, 0.07632634723691217, 0.09562283808577013, 0.11791316444353397, 0.1427486897541622, 0.1693292355035483, 0.19815450188147357, 0.22838273694759456, 0.26004654263565796, 0.29324947561617554, 0.3286715757165767, 0.36485164402611414, 0.3998803571292965, 0.4337070613603464, 0.46586608567182997, 0.49668335492097626, 0.5263712239299978, 0.5548900109585801, 0.5821213594068454, 0.6085141192752377, 0.6336623851752933, 0.6580361214637561, 0.6815073655651208, 0.7042230720871866, 0.7261945005102023, 0.7475831931571361, 0.7683052539106029, 0.7885197549961753, 0.8082913894995734, 0.827412014429433, 0.8461071552749279, 0.8643339730244793, 0.8823036896159518, 0.899780532077263, 0.9169109082552539, 0.9336326585734632, 0.9500952541700277, 0.9662902693159744, 0.9821462161936095, 0.9976194735562297, 1.012999972876892, 1.0280103880029245, 1.0426768893205247, 1.0571447478645069, 1.0697961999999999]","[4.197466, 4.197036, 4.196708, 4.196486, 4.196265, 4.196028, 4.195844, 4.195654, 4.195515, 4.195418, 4.195255, 4.195114, 4.195013, 4.19493, 4.1948, 4.194727, 4.194579, 4.194508, 4.194408, 4.194287, 4.194201, 4.19409, 4.194007, 4.193943, 4.193867, 4.193808, 4.193717, 4.193633, 4.193542, 4.193456, 4.193386, 4.19333, 4.193223, 4.193181, 4.193089, 4.193011, 4.192948, 4.192901, 4.192786, 4.192698, 4.192688, 4.192624, 4.192548, 4.192487, 4.192417, 4.192356, 4.192293, 4.192229, 4.192209, 4.192138, 4.192039, 4.191973, 4.191954, 4.191883, 4.191825, 4.191784, 4.191704, 4.191656, 4.191555, 4.19159, 4.191463, 4.191451, 4.191401, 4.191297, 4.191273, 4.191198, 4.19115, 4.191088, 4.191064, 4.191035, 4.190924, 4.190917, 4.190838, 4.190775, 4.190749, 4.190677, 4.190668, 4.190592, 4.190546, 4.190473, 4.19052, 4.190424, 4.190357, 4.190272, 4.19031, 4.190223, 4.190186, 4.190118, 4.190062, 4.190059, 4.190056]",1.9169251999999999,3.8,4.1
5,1.2,2.4,25,"[0.0, 0.007255111335046388, 0.018171616329909546, 0.030024170141694673, 0.04306226117599407, 0.057374828154742125, 0.07360376319714895, 0.09278811541425774, 0.11455172084851462, 0.13881170945863291, 0.16517710247574297, 0.1935271147366585, 0.22355549114127682, 0.2549656650353021, 0.2879072230843608, 0.3228392432099601, 0.3585515804391042, 0.39368304767333673, 0.4272829403891779, 0.45943764202795867, 0.49016311941656354, 0.5197221933803103, 0.5479564173142741, 0.575259207485692, 0.6011838306583935, 0.6263321101298225, 0.650584276721645, 0.6739089973760923, 0.6965234284698698, 0.7184050576430555, 0.7397677489427218, 0.7604034539364356, 0.7803787336420703, 0.8001301735532562, 0.8191678351559487, 0.8379105057302025, 0.8560448070803814, 0.8739311969396237, 0.8913806621803135, 0.9084305093240952, 0.9251296631673476, 0.9415407582923774, 0.957585028937729, 0.9733843835478788, 0.9889879196868001, 1.0041875822804338, 1.0191021094853199, 1.033881948068669, 1.0484021059683972, 1.0598262999999999]","[4.197398, 4.197003, 4.19667, 4.196465, 4.196192, 4.195991, 4.195829, 4.195677, 4.195538, 4.19542, 4.195258, 4.195137, 4.194987, 4.194899, 4.194754, 4.194666, 4.194553, 4.194449, 4.194375, 4.194265, 4.194181, 4.194089, 4.194005, 4.193901, 4.193825, 4.193781, 4.193683, 4.193563, 4.193513, 4.193472, 4.193351, 4.193301, 4.193238, 4.193101, 4.193085, 4.192949, 4.19293, 4.192876, 4.19277, 4.192739, 4.192644, 4.192535, 4.192523, 4.192498, 4.192417, 4.192372, 4.192246, 4.192188, 4.192092, 4.192133, 4.191983, 4.191962, 4.191921, 4.191839, 4.191781, 4.191727, 4.19173, 4.191577, 4.191544, 4.191493, 4.19148, 4.191422, 4.191348, 4.191261, 4.19124, 4.191157, 4.191096, 4.191093, 4.191004, 4.190963, 4.190934, 4.190825, 4.190793, 4.190743, 4.190706, 4.190725, 4.190632, 4.190574, 4.19056, 4.190475, 4.190467, 4.190379, 4.190339, 4.190307, 4.190261, 4.190204, 4.190187, 4.190104, 4.190038, 4.189974, 4.18997]",1.9076676,3.8,4.1
6,1.2,0.5,25,"[0.0, 0.006888836737912574, 0.017743753252059763, 0.029421163308346016, 0.04226779237850725, 0.05641384435761174, 0.07261958522592821, 0.09112661181793122, 0.11282475870190692, 0.13673074781135033, 0.16279893015872796, 0.19067924929356397, 0.22034608108884216, 0.2516813208249048, 0.2841782606203006, 0.318760954620499, 0.3549283289059858, 0.3900195468944102, 0.4233186359731055, 0.45523368571428346, 0.48591089374340024, 0.5152864386937647, 0.5436452339464959, 0.5706566897324735, 0.5967154797470611, 0.621891738674311, 0.6461597854892309, 0.6692490912685785, 0.6917742808844269, 0.713778271845686, 0.7348672625406073, 0.7555461471809052, 0.77558217952952, 0.7951939677783919, 0.814230031090292, 0.8327938639391052, 0.851074871737786, 0.8687956259871435, 0.8861799136251579, 0.9032279463600338, 0.9200356318145858, 0.9362789637504564, 0.952432020617013, 0.9682335171032578, 0.9836551652809834, 0.9989175467688348, 1.0139622047426597, 1.0286447376658976, 1.0431252948801806, 1.0565513]","[4.197381, 4.196969, 4.196671, 4.196416, 4.196154, 4.196013, 4.195766, 4.195642, 4.195516, 4.195374, 4.195201, 4.195091, 4.194944, 4.194848, 4.194745, 4.194603, 4.194552, 4.194395, 4.194393, 4.194239, 4.19411, 4.194102, 4.193984, 4.193873, 4.193789, 4.193678, 4.193651, 4.193591, 4.193506, 4.193338, 4.193318, 4.193244, 4.193139, 4.193099, 4.193039, 4.192906, 4.192876, 4.192801, 4.192768, 4.192691, 4.1926, 4.192525, 4.192449, 4.192407, 4.192362, 4.192261, 4.192185, 4.192139, 4.19207, 4.191974, 4.19196, 4.191871, 4.191848, 4.191815, 4.191814, 4.191647, 4.191593, 4.191566, 4.191468, 4.191422, 4.191362, 4.191327, 4.191261, 4.191218, 4.191181, 4.191143, 4.191072, 4.191023, 4.191018, 4.190905, 4.190871, 4.190812, 4.190753, 4.190738, 4.190748, 4.190623, 4.190565, 4.19051, 4.190514, 4.190398, 4.190401, 4.190313, 4.19027, 4.190245, 4.190168, 4.190139, 4.190087, 4.190059, 4.190012, 4.190003]",1.89841,3.8,4.1
7,1.2,2.4,25,"[0.0, 0.011935887777805299, 0.025322914491062, 0.03962591100695134, 0.05492569657783064, 0.071731310764649, 0.09060814373669901, 0.11247424907484466, 0.13738494638433363, 0.16442143649794622, 0.19364617589565702, 0.2243600073701088, 0.25662912807005034, 0.289677022101604, 0.32443797835415483, 0.3608552271599223, 0.3976491296422034, 0.43333462628282365, 0.4672302845075989, 0.4997376571942775, 0.5306743628571424, 0.5604890715612552, 0.5891521586315798, 0.616423659438776, 0.6428256911600554, 0.6682656565968712, 0.6926881450834854, 0.7163977138943238, 0.7393000168316812, 0.7616492308861784, 0.7831961396797225, 0.8041515591983845, 0.8244806315400719, 0.8445585985653652, 0.8640567441657314, 0.8829713363368592, 0.9014485395147307, 0.9195852114559788, 0.937377435057932, 0.9546562521716364, 0.9716366442920161, 0.9884535006691186, 1.0047343302912164, 1.0208421176977276, 1.036649091858813, 1.0522046565500676, 1.0674646271326298, 1.0823579834092567, 1.0972134968567715, 1.1098618999999998]","[4.197408, 4.197007, 4.196688, 4.196465, 4.196195, 4.196015, 4.195842, 4.19567, 4.195516, 4.195388, 4.195252, 4.195159, 4.195003, 4.194863, 4.194778, 4.1947, 4.194559, 4.194465, 4.194383, 4.194301, 4.194205, 4.194093, 4.193986, 4.193918, 4.193851, 4.193769, 4.193665, 4.193586, 4.193502, 4.193398, 4.19335, 4.19326, 4.193194, 4.193114, 4.193028, 4.19297, 4.19291, 4.192827, 4.192764, 4.192719, 4.192647, 4.192558, 4.1925, 4.192384, 4.19238, 4.192286, 4.192225, 4.19216, 4.192128, 4.192036, 4.191981, 4.19195, 4.191849, 4.191751, 4.191704, 4.191676, 4.191622, 4.191525, 4.19154, 4.191466, 4.191378, 4.191326, 4.191259, 4.1912, 4.191123, 4.191136, 4.191044, 4.191007, 4.190926, 4.19085, 4.190837, 4.190794, 4.190725, 4.19063, 4.19059, 4.190543, 4.190482, 4.190456, 4.190393, 4.190352, 4.190282, 4.190233, 4.190203, 4.190151, 4.190045, 4.190027, 4.189984, 4.189959, 4.189885, 4.189814, 4.189831]",1.8952178,3.8,4.1
8,1.2,2.4,25,"[0.0, 0.009331701391701086, 0.020329093928827452, 0.032289598650985685, 0.045394777179457946, 0.05983647071779344, 0.0763971365932159, 0.09549386830141776, 0.11764460532221638, 0.14226090014427245, 0.16899017332899902, 0.19781429798842082, 0.2284284129900534, 0.2600840233455985, 0.29332774542857115, 0.3285382023752634, 0.36493840644545333, 0.40030453591259857, 0.4339134074673184, 0.46602217001377105, 0.49673551758078166, 0.5261944874999991, 0.5544142328186759, 0.5815169434761216, 0.6074162444945417, 0.6325189008998864, 0.6566289114056394, 0.6798889764030611, 0.7023813820734328, 0.7242253233800999, 0.7453292505763811, 0.7658383561194724, 0.7860385792570137, 0.8055154783378391, 0.8245818531204072, 0.8432453084592881, 0.8613492472036983, 0.8790488954185751, 0.8963884377713529, 0.9135402998422288, 0.9300013942751553, 0.9464067700404863, 0.9624454021627766, 0.9782093894667538, 0.9937140523694212, 1.008892743145711, 1.0237227427657605, 1.0384404804587317, 1.0529016816913204, 1.0664643999999999]","[4.197383, 4.196997, 4.19668, 4.196421, 4.196192, 4.196017, 4.195813, 4.19564, 4.195516, 4.195376, 4.195182, 4.195076, 4.194985, 4.194844, 4.194725, 4.194627, 4.19454, 4.194374, 4.194348, 4.1942, 4.194171, 4.194081, 4.193964, 4.193838, 4.193814, 4.193685, 4.1936, 4.193529, 4.193448, 4.193352, 4.193344, 4.1932, 4.193188, 4.19308, 4.192977, 4.192972, 4.192871, 4.192801, 4.192714, 4.192633, 4.192566, 4.192495, 4.192427, 4.192382, 4.192304, 4.192279, 4.192233, 4.192124, 4.192069, 4.19199, 4.191957, 4.191924, 4.191808, 4.191749, 4.191681, 4.191632, 4.191534, 4.191529, 4.191426, 4.191428, 4.191364, 4.191297, 4.191253, 4.191183, 4.191151, 4.191088, 4.191029, 4.190978, 4.190905, 4.19087, 4.190809, 4.190802, 4.190662, 4.190634, 4.190594, 4.190549, 4.190473, 4.190466, 4.190417, 4.190335, 4.190289, 4.190269, 4.190199, 4.190139, 4.190096, 4.190057, 4.190001, 4.189955, 4.189942, 4.189884, 4.189884]",1.8920256,3.8,4.1
9,1.2,2.4,25,"[0.0, 0.0071152324895440155, 0.017860821642360303, 0.029560393748203323, 0.04235672420623743, 0.05634679205979018, 0.07237125073975229, 0.09087055139108993, 0.11238591108882859, 0.13629255700808482, 0.1622576840085689, 0.19053668335305804, 0.22040061350399756, 0.2514018487541678, 0.2838488308928563, 0.3188057638293488, 0.3546663081562511, 0.3899513418383165, 0.42320679660402816, 0.4553453274530851, 0.485969321483399, 0.5153250524487152, 0.5436047137393752, 0.5708362126056749, 0.5966885493810627, 0.6215653215441349, 0.6457341255078458, 0.6688205336873589, 0.6914128428571416, 0.7131705580825601, 0.7341893078136507, 0.7547962724236961, 0.7747800820222437, 0.7942645069087108, 0.8133240924892295, 0.8318078498233209, 0.8499214630554341, 0.8676609897260257, 0.8850217455910985, 0.9019417347619592, 0.9185762292661754, 0.9348358728072337, 0.9509534858731421, 0.9666186405827375, 0.9820734259546102, 0.9972219994143336, 1.0121427575399238, 1.0268532454234918, 1.0412735687666366, 1.053153]","[4.197395, 4.196938, 4.196687, 4.196436, 4.196179, 4.195992, 4.195841, 4.195687, 4.195457, 4.195319, 4.195189, 4.195069, 4.19502, 4.194827, 4.194731, 4.194679, 4.194539, 4.194423, 4.194321, 4.194245, 4.194141, 4.194053, 4.193922, 4.193894, 4.193813, 4.193698, 4.193616, 4.193568, 4.193435, 4.193358, 4.193325, 4.193213, 4.193161, 4.193086, 4.193031, 4.192945, 4.192859, 4.192757, 4.192749, 4.192639, 4.192614, 4.192557, 4.192472, 4.192371, 4.192327, 4.192292, 4.192174, 4.192178, 4.192069, 4.192022, 4.191914, 4.191914, 4.191807, 4.19178, 4.191757, 4.191667, 4.191611, 4.191512, 4.191463, 4.191432, 4.191359, 4.191289, 4.191253, 4.191223, 4.191183, 4.191106, 4.191056, 4.191042, 4.190936, 4.190882, 4.190845, 4.190811, 4.190715, 4.190675, 4.190639, 4.190577, 4.190557, 4.190468, 4.190431, 4.190372, 4.190332, 4.190329, 4.190243, 4.190211, 4.190157, 4.190139, 4.190042, 4.189979, 4.189993, 4.189915, 4.189912]",1.8888334,3.8,4.1
10,1.2,2.4,25,"[0.0, 0.006879895913184747, 0.01749667102803762, 0.029047097246070297, 0.04172330316584594, 0.055608123175396706, 0.07145297761636624, 0.08974916052848791, 0.11087395550884843, 0.13445273663671525, 0.16011720402587132, 0.18788437725029822, 0.2175892293135427, 0.24868415522489823, 0.2811086246143524, 0.31582458945077807, 0.3514950954554198, 0.386250025817635, 0.4197979352989416, 0.4516137535387936, 0.4823787368699102, 0.5116079721284472, 0.5396439788736196, 0.5666928254814783, 0.5923488062452416, 0.6174489969706216, 0.6413605729332186, 0.6645972854462769, 0.6869360131772049, 0.708681501569857, 0.7297612968240171, 0.7502440822562887, 0.7700669743639906, 0.7894934536336911, 0.8084655735580363, 0.8269178298526592, 0.8450868937506992, 0.8628274869847499, 0.8802904117383461, 0.8971853455295233, 0.9137596604255593, 0.9300065654799061, 0.9460466190843893, 0.9617722968647382, 0.9771999250491745, 0.9922303084308406, 1.0072325705183804, 1.0219058975033355, 1.0362623542057263, 1.0498264]","[4.197332, 4.196942, 4.196689, 4.196376, 4.19615, 4.195963, 4.19582, 4.195623, 4.195469, 4.195319, 4.195214, 4.195073, 4.194963, 4.194861, 4.194709, 4.194604, 4.194526, 4.194423, 4.194342, 4.194152, 4.194056, 4.19403, 4.193937, 4.193829, 4.193747, 4.193682, 4.193576, 4.193546, 4.193412, 4.19336, 4.193287, 4.193186, 4.193155, 4.193063, 4.192986, 4.192883, 4.192842, 4.192786, 4.192658, 4.192639, 4.192593, 4.192492, 4.192428, 4.192455, 4.192322, 4.192269, 4.192183, 4.19211, 4.192082, 4.191982, 4.191921, 4.191883, 4.191838, 4.19173, 4.191669, 4.19163, 4.191554, 4.191506, 4.19152, 4.19142, 4.191396, 4.191308, 4.191236, 4.191211, 4.191121, 4.191068, 4.19104, 4.190962, 4.190918, 4.190861, 4.190874, 4.190767, 4.190717, 4.190637, 4.190577, 4.190618, 4.190499, 4.190505, 4.190453, 4.190381, 4.190308, 4.190284, 4.190211, 4.190231, 4.190118, 4.190064, 4.190045, 4.190016, 4.189962, 4.189906, 4.189902]",1.8856412,3.8,4.1
