Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity,Start_Voltage,End_Voltage
1,1.2,0.5,25,"[0.0, 0.008658813393127268, 0.017771903017520102, 0.027616498890045332, 0.03824135462246003, 0.04990629236440719, 0.06292117615179366, 0.0777129857596002, 0.09498960684054791, 0.11489037546475084, 0.13706350421362445, 0.16161626467817908, 0.18800075912783548, 0.2163403990929687, 0.24668078072122146, 0.2779595565358892, 0.3111175844736669, 0.3457650367457848, 0.38042160385168006, 0.4130428067664506, 0.4436681329875701, 0.4727695486814632, 0.500773440000537, 0.5277325338188832, 0.553703195022279, 0.5788478160737054, 0.6033071034188418, 0.6269621027917036, 0.650082784588933, 0.6725043433382378, 0.6942000776248369, 0.7154588421984651, 0.7361918156496146, 0.7563914521967112, 0.7762240217912473, 0.7955377958775516, 0.8143695722283493, 0.8329539385611773, 0.8511114538461526, 0.8689185139274007, 0.8862921448605763, 0.9032568920128972, 0.9199944335208103, 0.9365011529890399, 0.9525728752442979, 0.9683016106679012, 0.9839641535945471, 0.999213462857143, 1.0142157455037775, 1.0267761]","[4.197197, 4.1968, 4.19647, 4.196188, 4.195959, 4.195775, 4.195569, 4.195433, 4.195281, 4.195106, 4.195027, 4.194862, 4.194755, 4.194633, 4.194545, 4.194379, 4.194375, 4.194232, 4.194122, 4.194028, 4.193931, 4.193796, 4.193768, 4.193675, 4.193548, 4.193504, 4.193398, 4.19337, 4.193308, 4.19322, 4.193135, 4.19305, 4.192964, 4.192935, 4.192864, 4.19281, 4.192656, 4.19259, 4.192567, 4.192502, 4.192426, 4.192354, 4.192322, 4.192224, 4.192154, 4.192105, 4.192036, 4.192011, 4.191921, 4.191878, 4.191816, 4.191786, 4.191671, 4.191672, 4.191556, 4.191525, 4.191445, 4.191442, 4.191374, 4.19124, 4.191206, 4.191164, 4.191143, 4.191046, 4.191054, 4.190974, 4.1909, 4.190903, 4.190817, 4.190816, 4.190763, 4.190628, 4.190602, 4.190544, 4.190548, 4.190442, 4.190386, 4.190368, 4.190316, 4.190239, 4.190213, 4.190184, 4.190108, 4.190111, 4.190014, 4.18998, 4.189964, 4.189927, 4.189883, 4.189843, 4.189853]",1.919108,3.8,4.1
2,1.2,2.4,25,"[0.0, 0.0089490596087477, 0.020995026138534045, 0.03389314917010222, 0.04756222509468355, 0.06216755406251817, 0.07784571621567121, 0.09549691985607611, 0.11565049882294054, 0.1387569326433996, 0.16438592162694654, 0.19177138716141012, 0.22076119664596117, 0.25103291947111056, 0.2827958822605971, 0.3150748587755093, 0.34845988729695726, 0.38338948267794976, 0.4181340670302038, 0.45123486469595014, 0.48209247186885656, 0.5114654093167692, 0.5394340898759487, 0.5664628584232674, 0.5924712468198923, 0.6178172358955247, 0.6424147960615383, 0.6662406958826887, 0.6895689998724477, 0.7121092425166211, 0.7341059056014858, 0.7557004110712084, 0.7766924280862975, 0.7972275407846525, 0.8173036025557887, 0.8370227389997336, 0.8563684079986218, 0.875204370202586, 0.8937810099390875, 0.9120136843909974, 0.9297685675105494, 0.9473302748952097, 0.9645560387585876, 0.9813889002458798, 0.9981863484143929, 1.0144514403304161, 1.0306766163491203, 1.046385003030304, 1.0621024500784928, 1.0767921]","[4.197243, 4.196794, 4.196439, 4.196185, 4.195958, 4.195793, 4.195592, 4.195404, 4.195253, 4.195109, 4.194962, 4.194855, 4.194717, 4.194608, 4.194493, 4.194407, 4.194279, 4.194196, 4.194116, 4.193981, 4.193877, 4.19381, 4.193733, 4.193643, 4.19355, 4.193447, 4.193356, 4.193273, 4.193199, 4.193093, 4.193075, 4.192986, 4.192883, 4.192812, 4.192696, 4.192633, 4.192588, 4.192516, 4.192438, 4.192375, 4.192307, 4.192224, 4.192167, 4.192079, 4.192046, 4.191961, 4.191879, 4.191834, 4.191757, 4.191706, 4.191646, 4.191544, 4.191489, 4.191432, 4.191375, 4.191333, 4.191239, 4.191179, 4.19117, 4.191046, 4.191031, 4.1909, 4.190866, 4.190804, 4.190787, 4.190713, 4.190639, 4.190604, 4.190545, 4.190514, 4.190461, 4.190351, 4.190288, 4.19029, 4.190204, 4.190156, 4.190113, 4.190084, 4.190021, 4.189974, 4.189898, 4.189837, 4.189804, 4.189729, 4.189676, 4.189632, 4.189588, 4.189522, 4.189469, 4.189442, 4.189442]",1.9123158,3.8,4.1
3,1.2,2.4,25,"[0.0, 0.005701975067021359, 0.014417747900497463, 0.02374219780143419, 0.033920261285086295, 0.04502944133007336, 0.05731452667181683, 0.07129192662085695, 0.08763105808929827, 0.10649904381006797, 0.12784800127061346, 0.15152535125349587, 0.17717047881129566, 0.2046930041269827, 0.23403575417789807, 0.26480765283341223, 0.2974739566530594, 0.33204213040250397, 0.3669489590278848, 0.39963071123104965, 0.4303841254510721, 0.45941462102283404, 0.4873007894075836, 0.5143294785415308, 0.540458910941181, 0.5656043798963222, 0.5898965201222174, 0.6136505149234679, 0.6366396467094696, 0.6588648137529517, 0.6805070864168973, 0.7016122243995687, 0.7222333351755597, 0.7424323854712799, 0.7619889292282007, 0.7810808682645305, 0.8000228957000555, 0.8182980551150625, 0.8363279237334071, 0.8540434243023732, 0.8713842699999997, 0.8882777175080557, 0.9048835439954467, 0.9212776169410039, 0.9371787552445333, 0.9529975242644008, 0.9684814585361478, 0.9836014175049222, 0.998583929034279, 1.010142]","[4.197192, 4.19672, 4.196445, 4.196135, 4.195938, 4.195718, 4.195542, 4.19537, 4.195278, 4.195075, 4.194929, 4.194796, 4.194674, 4.194563, 4.194441, 4.194289, 4.19423, 4.194152, 4.194035, 4.193854, 4.193835, 4.193734, 4.193688, 4.193572, 4.193483, 4.193401, 4.193335, 4.193261, 4.193139, 4.193098, 4.19301, 4.192928, 4.19284, 4.19278, 4.192744, 4.192607, 4.192506, 4.192473, 4.192386, 4.192369, 4.192218, 4.192187, 4.192117, 4.192084, 4.191989, 4.191894, 4.191879, 4.191816, 4.191784, 4.191701, 4.191656, 4.1916, 4.191513, 4.191429, 4.191408, 4.191312, 4.191295, 4.191189, 4.191148, 4.191107, 4.191006, 4.191001, 4.19094, 4.190858, 4.190775, 4.190748, 4.190715, 4.190645, 4.190609, 4.190597, 4.190474, 4.190483, 4.190379, 4.190348, 4.190282, 4.190231, 4.190233, 4.190152, 4.190103, 4.190027, 4.190002, 4.189921, 4.189912, 4.189845, 4.189802, 4.189745, 4.189674, 4.189631, 4.1896, 4.189595]",1.9055236,3.8,4.1
4,1.2,2.4,25,"[0.0, 0.005364856960035219, 0.013902418438619085, 0.022959656887291985, 0.03276461935576269, 0.04355307967506572, 0.0554486600445826, 0.06889633610065327, 0.084447603590171, 0.1025206967537668, 0.12292188908379231, 0.14539557821470112, 0.1699921649584279, 0.19654010987402964, 0.22493935454913866, 0.25495550298273034, 0.28654943429509433, 0.3204419648397452, 0.35471499595146094, 0.38723236792833327, 0.41773165845634475, 0.4467953087684713, 0.474803464219795, 0.5014854646840835, 0.5275565777418174, 0.5528084804236623, 0.5771297441605385, 0.6006387982309744, 0.6234139281184264, 0.6457265934943389, 0.6672515719494483, 0.6882258912311736, 0.7087781985864823, 0.7288715986394535, 0.7484006451058031, 0.7676950716481525, 0.786452570747004, 0.8046622523270391, 0.8226805217505352, 0.8403655354812215, 0.8575966835973935, 0.8744516731062352, 0.8910502337673086, 0.9072669313417064, 0.9233769721296136, 0.9391369411810392, 0.9544063579260257, 0.9695474821325653, 0.9845887109514225, 0.9964759]","[4.197163, 4.196694, 4.19641, 4.196142, 4.195914, 4.195716, 4.195527, 4.19534, 4.195199, 4.19509, 4.194896, 4.194754, 4.194631, 4.194562, 4.194451, 4.194299, 4.194195, 4.194121, 4.19398, 4.193924, 4.193812, 4.193748, 4.193625, 4.193565, 4.193445, 4.193341, 4.193256, 4.193223, 4.193127, 4.19308, 4.193001, 4.192874, 4.192812, 4.192759, 4.192719, 4.192634, 4.192546, 4.192462, 4.192421, 4.192309, 4.192276, 4.192176, 4.192126, 4.192076, 4.19202, 4.191921, 4.191875, 4.19182, 4.191775, 4.191651, 4.191619, 4.191562, 4.191495, 4.191437, 4.191407, 4.191339, 4.191324, 4.191228, 4.191147, 4.191098, 4.191027, 4.190964, 4.190957, 4.19088, 4.190826, 4.190816, 4.190738, 4.19063, 4.190648, 4.190566, 4.190501, 4.190497, 4.190404, 4.190366, 4.190322, 4.190302, 4.190195, 4.190154, 4.190129, 4.190063, 4.190026, 4.189957, 4.189946, 4.189889, 4.189801, 4.189771, 4.189763, 4.189704, 4.189674, 4.189623, 4.189642]",1.8987314,3.8,4.1
5,1.2,2.4,25,"[0.0, 0.007007700475561318, 0.01540928341662598, 0.024427159306478208, 0.0340839799186074, 0.044647122060462896, 0.05633559587397571, 0.06947720589357206, 0.0847841178761892, 0.1022605612410365, 0.12232132573138044, 0.1444640236314655, 0.16837014666352573, 0.1944433059544784, 0.22247124512315258, 0.25187694878468164, 0.2834049417951788, 0.3167370875889885, 0.35063759069566997, 0.3830953765162389, 0.413762397208234, 0.4427047287097399, 0.4703881615215874, 0.49719810020201033, 0.5231543292693228, 0.5479907553761059, 0.5721039040063933, 0.5956148212866594, 0.6184423737695064, 0.6406628008489776, 0.6619144442869731, 0.6828398995433127, 0.7034585445645176, 0.7233591084371298, 0.7428172463193776, 0.7618528539612666, 0.7806134478370985, 0.7988986793112232, 0.8167852220640175, 0.8342738869614499, 0.8515827204046986, 0.8683589602598034, 0.8849233016147116, 0.9011591918367339, 0.917100303496281, 0.9327910243265292, 0.948250395603182, 0.9632458843517231, 0.9781889919525253, 0.9900576000000001]","[4.197195, 4.196709, 4.196393, 4.196113, 4.195962, 4.195751, 4.195511, 4.195325, 4.19517, 4.195039, 4.194899, 4.194803, 4.194602, 4.194491, 4.194367, 4.194258, 4.194189, 4.194103, 4.193987, 4.193894, 4.193743, 4.193669, 4.193624, 4.193563, 4.193492, 4.193402, 4.193251, 4.193192, 4.193127, 4.193074, 4.193007, 4.192897, 4.192819, 4.192732, 4.19267, 4.192567, 4.192542, 4.192468, 4.192388, 4.192353, 4.192252, 4.192195, 4.192095, 4.192036, 4.191966, 4.191955, 4.191856, 4.191847, 4.191735, 4.191671, 4.191626, 4.191566, 4.191502, 4.191463, 4.191371, 4.191339, 4.191288, 4.191183, 4.191173, 4.191111, 4.191049, 4.190978, 4.190974, 4.190884, 4.190849, 4.190801, 4.190757, 4.190626, 4.190655, 4.190588, 4.190548, 4.190455, 4.190405, 4.190375, 4.190314, 4.190292, 4.190212, 4.19017, 4.190091, 4.190063, 4.19005, 4.189952, 4.189936, 4.189896, 4.189849, 4.189778, 4.189775, 4.189714, 4.189666, 4.189625, 4.189623]",1.8919392,3.8,4.1
6,1.2,0.5,25,"[0.0, 0.0060494652460981735, 0.01435420104572216, 0.023291769090061226, 0.032994150260848426, 0.04344071814582928, 0.055018716087332026, 0.06808644077441986, 0.0830641111383145, 0.1005339685823613, 0.12021035677457259, 0.14187400659529315, 0.16565179731431567, 0.19135310412698275, 0.21901465619412497, 0.24812339380311293, 0.2785719994560003, 0.31191314248528673, 0.3456290569381248, 0.37775894085343004, 0.40819043849164754, 0.4371110799031464, 0.4647409655287555, 0.4916178442464186, 0.5175374434723874, 0.5424565376998445, 0.5665627438519474, 0.5900614931619392, 0.6127416984430163, 0.6348357473781312, 0.6561443070511797, 0.677084248442327, 0.6975266787554344, 0.7174237151565699, 0.7368816195934589, 0.7559492649023141, 0.7746130402878504, 0.7928735702107534, 0.8105842761744042, 0.8281980563108851, 0.8453247144746794, 0.8621485494429657, 0.8785720375879149, 0.8948611274700349, 0.9107553281536225, 0.926282895651386, 0.9416900271317235, 0.9568328685171659, 0.9717598229992945, 0.9834129999999999]","[4.19718, 4.19672, 4.196395, 4.196085, 4.195866, 4.195652, 4.195509, 4.195341, 4.195142, 4.195048, 4.194874, 4.194748, 4.194614, 4.194511, 4.194366, 4.194304, 4.19417, 4.19406, 4.194003, 4.193878, 4.193757, 4.193712, 4.193613, 4.193523, 4.193459, 4.193336, 4.193247, 4.193209, 4.193079, 4.193036, 4.192922, 4.192856, 4.1928, 4.192748, 4.192636, 4.192582, 4.192513, 4.192433, 4.192377, 4.192275, 4.192259, 4.192183, 4.192113, 4.192014, 4.191974, 4.191934, 4.191871, 4.191817, 4.191739, 4.191664, 4.19161, 4.191559, 4.191497, 4.191427, 4.191315, 4.191284, 4.191229, 4.191178, 4.191117, 4.191105, 4.191065, 4.190987, 4.190907, 4.190838, 4.190809, 4.190762, 4.190698, 4.190683, 4.190596, 4.190557, 4.190501, 4.190492, 4.190386, 4.190362, 4.190311, 4.190246, 4.190207, 4.190193, 4.190115, 4.190084, 4.190065, 4.189964, 4.189932, 4.189866, 4.189837, 4.189748, 4.189731, 4.189691, 4.189672, 4.1896, 4.189605]",1.885147,3.8,4.1
7,1.2,2.4,25,"[0.0, 0.009765284633482557, 0.02118831809787111, 0.03324939666762192, 0.04594210790168782, 0.05957406535674467, 0.07425950822223928, 0.09052777588669822, 0.10920982382356328, 0.13084761818374382, 0.1551481732712491, 0.18121432603198848, 0.20864342290566437, 0.2375795003291624, 0.26795894080656146, 0.299311967866968, 0.33144975162239754, 0.36550592708192264, 0.3995677703897209, 0.43237001309768763, 0.46345577171270036, 0.49233958398018085, 0.5202912893349138, 0.5471645333077659, 0.5730537406122435, 0.5982227155659766, 0.6225931817325514, 0.6464022585262125, 0.6693389031476988, 0.6917277652531424, 0.7135976641967983, 0.734872805202737, 0.7557019327075621, 0.7761564201962371, 0.7958769848407193, 0.8155772979980936, 0.834774538716622, 0.8533409062837612, 0.8717181116451008, 0.8897704595740897, 0.9073804291645474, 0.9247025401167642, 0.9417852125773701, 0.9584959223094928, 0.9749045354042772, 0.9911718183361885, 1.0070572997331222, 1.0228327322784805, 1.038182677308177, 1.0534134000000002]","[4.19719, 4.196759, 4.196395, 4.196137, 4.195871, 4.195699, 4.195518, 4.195323, 4.195156, 4.195007, 4.194899, 4.194728, 4.194673, 4.194464, 4.194346, 4.194239, 4.194153, 4.194017, 4.193941, 4.193843, 4.193748, 4.193662, 4.193546, 4.193484, 4.193376, 4.193322, 4.193214, 4.19315, 4.193036, 4.192963, 4.192842, 4.192757, 4.192712, 4.192641, 4.192568, 4.192497, 4.192428, 4.192355, 4.192212, 4.192217, 4.192117, 4.192012, 4.191996, 4.191923, 4.191862, 4.191738, 4.191684, 4.191669, 4.191537, 4.19147, 4.191451, 4.191339, 4.191297, 4.191264, 4.191161, 4.19107, 4.191051, 4.190974, 4.190931, 4.19084, 4.190832, 4.190743, 4.190644, 4.190597, 4.190559, 4.19048, 4.190411, 4.190352, 4.190317, 4.190213, 4.190191, 4.190156, 4.190062, 4.190009, 4.18999, 4.189923, 4.189831, 4.189837, 4.189767, 4.189669, 4.189624, 4.189626, 4.189532, 4.18952, 4.189422, 4.189396, 4.189341, 4.189309, 4.189249, 4.189187]",1.8814654,3.8,4.1
8,1.2,2.4,25,"[0.0, 0.004813632904317244, 0.013279961138524449, 0.022357717504562807, 0.032228393267270866, 0.04286087623140286, 0.05467088934520095, 0.06802897636965016, 0.08337932117368482, 0.10129347208447892, 0.12171473606417066, 0.14390077055740258, 0.1682445829555933, 0.19476196721821332, 0.22313735817423647, 0.2528803061254451, 0.2842410109043298, 0.31779832652398526, 0.3521074137142847, 0.38470404317319645, 0.4152406315387867, 0.44427591834790986, 0.4718920656272098, 0.4989531353991599, 0.5249720745885447, 0.5498520158429228, 0.574312908695547, 0.5976596738937159, 0.6202629156555759, 0.6424244574009443, 0.6638994821515041, 0.6850245970725273, 0.7054331753520142, 0.7253629483132398, 0.7447582475493084, 0.7638956657681941, 0.7825851610564016, 0.8007706723844856, 0.8186011529049044, 0.8361752169915921, 0.8532724447516762, 0.8700591944670468, 0.8864941327904088, 0.9025368884166296, 0.9184498472085563, 0.9339676226468847, 0.9493150938775485, 0.9644117242371808, 0.9792308235609337, 0.9934960000000002]","[4.197145, 4.196699, 4.196394, 4.196123, 4.195807, 4.195638, 4.195435, 4.195292, 4.195142, 4.19499, 4.194814, 4.194704, 4.194597, 4.194448, 4.194374, 4.19425, 4.194115, 4.194059, 4.193923, 4.193808, 4.193767, 4.193689, 4.193542, 4.193447, 4.193381, 4.193315, 4.19319, 4.193122, 4.193031, 4.192952, 4.192853, 4.192797, 4.192724, 4.192671, 4.192592, 4.192518, 4.19243, 4.192358, 4.192315, 4.192215, 4.192126, 4.192076, 4.192041, 4.191952, 4.191839, 4.191788, 4.19176, 4.191693, 4.191625, 4.191563, 4.191475, 4.191448, 4.191393, 4.191265, 4.191258, 4.191147, 4.191117, 4.191063, 4.191067, 4.190946, 4.190938, 4.190845, 4.190821, 4.190742, 4.190654, 4.190591, 4.190529, 4.190533, 4.190426, 4.19044, 4.190361, 4.19032, 4.190258, 4.19024, 4.190145, 4.190063, 4.190031, 4.189973, 4.189899, 4.189912, 4.189818, 4.189798, 4.189696, 4.189683, 4.18963, 4.189605, 4.189496, 4.189478, 4.189381, 4.189404, 4.189404]",1.8777838,3.8,4.1
9,1.2,2.4,25,"[0.0, 0.00531765700652867, 0.01364085499935791, 0.022553047210521954, 0.032141160832557636, 0.04252269019277291, 0.053979867714408686, 0.0668789162314378, 0.08192661184692282, 0.09900825638787245, 0.118533823089393, 0.1399967910522951, 0.16361780459183597, 0.18919985730404484, 0.21677069706380506, 0.24558718044875374, 0.27617964224489644, 0.3091927199476395, 0.34323572092132715, 0.37552640504579615, 0.4059699917710946, 0.43495720319999864, 0.4626792381267725, 0.4895277002154901, 0.5154801695117818, 0.5405850891905907, 0.5647050051044972, 0.5880418408163258, 0.6108512834186277, 0.6328440784146064, 0.6542145029044839, 0.6750327217987888, 0.6954139057061615, 0.7152422182784447, 0.7346101545810619, 0.7536724407665496, 0.7721986092579837, 0.7904136488549337, 0.8080360643050983, 0.8254919860142592, 0.8425720366998073, 0.8592876426402117, 0.8756892317895194, 0.8918197296687106, 0.9075946869577273, 0.9231466169045631, 0.9385886865445773, 0.9536799736413083, 0.9683884681952547, 0.9800955000000001]","[4.197132, 4.196667, 4.196411, 4.196097, 4.19586, 4.195642, 4.195481, 4.195271, 4.195107, 4.19498, 4.194804, 4.194637, 4.194584, 4.194474, 4.194305, 4.194218, 4.194124, 4.194019, 4.193909, 4.193842, 4.193716, 4.193597, 4.193559, 4.19344, 4.19336, 4.193314, 4.19322, 4.193106, 4.193057, 4.192983, 4.192881, 4.192798, 4.192703, 4.192677, 4.192565, 4.192468, 4.192414, 4.192381, 4.192314, 4.192175, 4.192166, 4.192094, 4.191983, 4.191921, 4.191887, 4.191862, 4.191762, 4.191685, 4.191619, 4.191542, 4.191503, 4.191395, 4.191408, 4.191359, 4.191316, 4.191218, 4.191199, 4.191113, 4.191059, 4.190979, 4.190912, 4.190862, 4.19078, 4.190732, 4.190677, 4.19064, 4.190619, 4.1905, 4.190452, 4.190435, 4.190343, 4.190305, 4.190246, 4.19024, 4.190178, 4.190145, 4.190097, 4.190025, 4.189978, 4.189972, 4.18986, 4.189849, 4.189755, 4.189764, 4.189758, 4.189644, 4.189542, 4.189594, 4.189507, 4.18949, 4.189497]",1.8741021999999998,3.8,4.1
10,1.2,2.4,25,"[0.0, 0.007632425794968978, 0.01593327177676379, 0.02485920693968824, 0.03432159096366305, 0.044624788106967184, 0.056059267829815546, 0.06881178072829072, 0.08344155654931337, 0.10041029934867518, 0.11952924904096895, 0.14081558960084045, 0.16404429709426505, 0.1893038575952018, 0.2163642595486478, 0.24496074656896277, 0.27505496634031834, 0.30781287751731884, 0.341315682727724, 0.3736684759389455, 0.4039669798363851, 0.4328782808210654, 0.46040519137267144, 0.4872102169854613, 0.5129015414236184, 0.5379367131228414, 0.5620033284159128, 0.5852691520833324, 0.6078516345514942, 0.6299136277308407, 0.6512605463983134, 0.6721414786534533, 0.6925197754895039, 0.7122594349690641, 0.7315333026172292, 0.7504721088984662, 0.7688903496440007, 0.7869813004916334, 0.8046843993071999, 0.8220783414314584, 0.8391609571182694, 0.8558254902147182, 0.8722487296207959, 0.8882572350320785, 0.9040510281076051, 0.919715467089826, 0.9349318378241509, 0.9498925023385554, 0.9648063598307604, 0.9767520999999999]","[4.197137, 4.196716, 4.196359, 4.196108, 4.195842, 4.195641, 4.195482, 4.195314, 4.195141, 4.19495, 4.194827, 4.194701, 4.194586, 4.194469, 4.194357, 4.194215, 4.194089, 4.194018, 4.193964, 4.193835, 4.193732, 4.193613, 4.193574, 4.193472, 4.193377, 4.193308, 4.193193, 4.193104, 4.19303, 4.192968, 4.192903, 4.192819, 4.192723, 4.192639, 4.192584, 4.192523, 4.192453, 4.192369, 4.192311, 4.192218, 4.192169, 4.192082, 4.192063, 4.191921, 4.191904, 4.191866, 4.191763, 4.191653, 4.191626, 4.191581, 4.191522, 4.191489, 4.191422, 4.191334, 4.191276, 4.191258, 4.191239, 4.191095, 4.191046, 4.190973, 4.190945, 4.1909, 4.190809, 4.190756, 4.190723, 4.190684, 4.190603, 4.190583, 4.190543, 4.190421, 4.190415, 4.190344, 4.190322, 4.190233, 4.190209, 4.190102, 4.190039, 4.190058, 4.19003, 4.189939, 4.189871, 4.189885, 4.18986, 4.18975, 4.189722, 4.189668, 4.189629, 4.189564, 4.189544, 4.189488, 4.189506]",1.8704205999999999,3.8,4.1
