Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity,Start_Voltage,End_Voltage
1,1.2,0.5,25,"[0.0, 0.0068131825766824805, 0.017293692765754626, 0.028502020545154078, 0.04073808366580625, 0.05436113495837416, 0.06978437533296153, 0.08759126901777034, 0.10958714351452112, 0.1373739139292797, 0.17257451680129118, 0.21204006831422004, 0.2519298906857136, 0.2910067170262366, 0.32866668926522713, 0.3655135214559516, 0.4008570244897941, 0.43543109409780734, 0.46900153506524345, 0.5017703391317352, 0.5340057151808089, 0.5650582236406146, 0.5953584060914308, 0.6245912762198068, 0.6528038885350992, 0.6799048895224328, 0.7058974730320685, 0.7308743741821718, 0.7549413600749294, 0.7781445337595266, 0.8004121982474076, 0.8220726273100601, 0.8430513686440667, 0.8633194557203488, 0.8828857322228035, 0.9018865679411013, 0.9203957326820608, 0.938399385204081, 0.9560377052253451, 0.9732499117647052, 0.9899823121035712, 1.0064368132636934, 1.0226678042220936, 1.0384820892780529, 1.0541095404477803, 1.0692122197010057, 1.0842729671763875, 1.098927048994273, 1.1133903145101745, 1.1265954999999999]","[4.197337, 4.196937, 4.196677, 4.19643, 4.196211, 4.196028, 4.195889, 4.195714, 4.195544, 4.195415, 4.195289, 4.195187, 4.195049, 4.194932, 4.194836, 4.194723, 4.19464, 4.194521, 4.194438, 4.194344, 4.194246, 4.194118, 4.194046, 4.194005, 4.193871, 4.19378, 4.193726, 4.19362, 4.193553, 4.193473, 4.193384, 4.193316, 4.19322, 4.19315, 4.193106, 4.193038, 4.192945, 4.192881, 4.192813, 4.192754, 4.19266, 4.192591, 4.192501, 4.19246, 4.192373, 4.192313, 4.192206, 4.192154, 4.192091, 4.192045, 4.192003, 4.191906, 4.191855, 4.191813, 4.191743, 4.191672, 4.191608, 4.191574, 4.191513, 4.191464, 4.191376, 4.191355, 4.19128, 4.191245, 4.191137, 4.191073, 4.191025, 4.190979, 4.190915, 4.19087, 4.190804, 4.190745, 4.190702, 4.19067, 4.190606, 4.190552, 4.190506, 4.190445, 4.190396, 4.190311, 4.190301, 4.190235, 4.190178, 4.190125, 4.190084, 4.190076, 4.189969, 4.189927, 4.18985, 4.189813, 4.189815]",1.980064,3.8,4.1
2,1.2,2.4,25,"[0.0, 0.008486819744324081, 0.020037485707036118, 0.03235529599784637, 0.045545365400511295, 0.05999949749719685, 0.07607467620473113, 0.09430713507751859, 0.11631622927656976, 0.14413331274223923, 0.18061695044021286, 0.2228653421230944, 0.26523866168559407, 0.3064838526293484, 0.3456851678435632, 0.38305727742121476, 0.41898031650215783, 0.45367127959183695, 0.4873015115134538, 0.5198500555242779, 0.5518474737787913, 0.5829471806527251, 0.6133370158995801, 0.6428082287583063, 0.6710968415741883, 0.6984208246276884, 0.7247063834888978, 0.7501564739042348, 0.7746271692333269, 0.7981071375206381, 0.8206974428678271, 0.842448514126847, 0.8637163344400958, 0.88422493126873, 0.9041039666971464, 0.9233302213402212, 0.9422510482738018, 0.9606054969910798, 0.9784716715479982, 0.9959335381294954, 1.0130507740675583, 1.0297648459224333, 1.0461759512724795, 1.0622868440669864, 1.0781019433605747, 1.093813365149603, 1.109078987790695, 1.1241875949329354, 1.1389501119943215, 1.1532632]","[4.19733, 4.196954, 4.196643, 4.196404, 4.196221, 4.196007, 4.195813, 4.195695, 4.195522, 4.195397, 4.195274, 4.19515, 4.195027, 4.194869, 4.194791, 4.194677, 4.194601, 4.194461, 4.19439, 4.194268, 4.194198, 4.194066, 4.193993, 4.193896, 4.19381, 4.193721, 4.193636, 4.193553, 4.193465, 4.193396, 4.19327, 4.193213, 4.193148, 4.193069, 4.192989, 4.192907, 4.192833, 4.192739, 4.192709, 4.192577, 4.19252, 4.192448, 4.192347, 4.192314, 4.19223, 4.192184, 4.192079, 4.191989, 4.191939, 4.191897, 4.191813, 4.191747, 4.19169, 4.191614, 4.191529, 4.191458, 4.19144, 4.191348, 4.191285, 4.191234, 4.191154, 4.191084, 4.191012, 4.190981, 4.190921, 4.190866, 4.190792, 4.190734, 4.19066, 4.190603, 4.190525, 4.19049, 4.190405, 4.19036, 4.190324, 4.19023, 4.190211, 4.190138, 4.190061, 4.19003, 4.189949, 4.189906, 4.189839, 4.189812, 4.189718, 4.18969, 4.189636, 4.189564, 4.189509, 4.189508, 4.18949]",1.9685562,3.8,4.1
3,1.2,2.4,25,"[0.0, 0.006667822027624198, 0.016844869018615344, 0.027791854616131734, 0.03973700377476094, 0.0529944860178784, 0.06782338282976155, 0.0851911719043437, 0.10616739441996056, 0.132800883958515, 0.16647825091820148, 0.20464256812539414, 0.2443254102040812, 0.28323144324696037, 0.32093385496894455, 0.3573080138620014, 0.392699800068945, 0.42685683420101395, 0.46040021524609764, 0.4929542574840654, 0.5249791897402595, 0.5558220531020392, 0.5859839469629972, 0.6150360954081635, 0.6429315637966264, 0.6699156504373157, 0.6955738575242197, 0.7202252907977725, 0.7440059167554461, 0.766777338692679, 0.7889164062298603, 0.810270984244814, 0.8308503803343069, 0.8509314106830871, 0.8701542091491304, 0.8890674023915529, 0.9073385662575336, 0.9251250646258483, 0.9424493374883834, 0.9594896482758609, 0.9760712371267145, 0.9921997423972401, 1.0081389527601197, 1.0237955839170105, 1.039085887458497, 1.0540310833392985, 1.0688804214023262, 1.0833355488071283, 1.0976753094914147, 1.1099332]","[4.197296, 4.196919, 4.196591, 4.196361, 4.196149, 4.195951, 4.195805, 4.195663, 4.195517, 4.195365, 4.195228, 4.195114, 4.19497, 4.194861, 4.194747, 4.194681, 4.194568, 4.194449, 4.194349, 4.194252, 4.19413, 4.194042, 4.19398, 4.19387, 4.193777, 4.193668, 4.193617, 4.193545, 4.193424, 4.193368, 4.193279, 4.193159, 4.193084, 4.193041, 4.192962, 4.192894, 4.192798, 4.192732, 4.192647, 4.192585, 4.192506, 4.192445, 4.192381, 4.192304, 4.192243, 4.192179, 4.192074, 4.192033, 4.191957, 4.191894, 4.191821, 4.191765, 4.191685, 4.191645, 4.191571, 4.191472, 4.191434, 4.191389, 4.191296, 4.19123, 4.191198, 4.19113, 4.191059, 4.191035, 4.190971, 4.190879, 4.190848, 4.190777, 4.190731, 4.190663, 4.190574, 4.190542, 4.190511, 4.190435, 4.190403, 4.190309, 4.190253, 4.190193, 4.190165, 4.190102, 4.190028, 4.189968, 4.189941, 4.189879, 4.189846, 4.189801, 4.189718, 4.189694, 4.189609, 4.189558]",1.9570484000000001,3.8,4.1
4,1.2,2.4,25,"[0.0, 0.0067888857142850145, 0.016837261883254073, 0.02757542707984334, 0.03930806481009819, 0.05231310606001699, 0.06680003682186753, 0.08351001464737645, 0.10360440741434102, 0.1289488341916868, 0.1605298174310949, 0.19762509113145166, 0.2359786122340996, 0.27406757694367717, 0.3113091002841631, 0.3472653854791991, 0.38230085152019794, 0.41603559117710837, 0.4492247556706885, 0.48191100677486604, 0.5137327842890587, 0.5448619521449385, 0.5749736216106827, 0.6038422169365576, 0.6315793819018307, 0.658465956113325, 0.684181184658093, 0.7088874075969132, 0.7324314307142838, 0.7553573496297619, 0.7773874363601132, 0.7985385192555767, 0.8192162662018907, 0.8390440836638311, 0.8585373308390027, 0.8772847504709562, 0.8954284210896297, 0.913159124428166, 0.930563780428235, 0.9474222247337694, 0.9639420698717958, 0.9801356316682961, 0.9960281032967027, 1.0115792177876226, 1.0267449548766003, 1.041737624940723, 1.0564328110232815, 1.0708660031943205, 1.085149554922257, 1.0966204]","[4.197267, 4.196902, 4.196591, 4.196343, 4.196118, 4.195939, 4.195747, 4.195595, 4.195482, 4.195315, 4.195188, 4.195062, 4.19493, 4.194808, 4.1947, 4.194605, 4.194494, 4.194384, 4.194299, 4.194188, 4.194098, 4.194036, 4.19394, 4.193786, 4.193735, 4.19364, 4.193566, 4.193475, 4.193413, 4.193296, 4.193205, 4.19316, 4.193088, 4.192986, 4.192911, 4.192842, 4.192767, 4.192692, 4.192612, 4.192526, 4.192455, 4.192389, 4.192342, 4.192259, 4.192173, 4.192124, 4.192039, 4.191972, 4.191957, 4.19184, 4.191785, 4.191756, 4.191682, 4.191583, 4.191523, 4.191462, 4.191417, 4.191319, 4.191312, 4.191224, 4.191167, 4.191118, 4.191066, 4.190988, 4.190933, 4.190853, 4.190821, 4.190761, 4.1907, 4.190654, 4.190592, 4.190516, 4.190494, 4.190454, 4.190362, 4.190334, 4.190269, 4.190202, 4.190145, 4.190087, 4.190023, 4.190027, 4.189976, 4.189882, 4.189827, 4.189792, 4.189731, 4.189695, 4.189613, 4.189583, 4.189576]",1.9455406,3.8,4.1
5,1.2,2.4,25,"[0.0, 0.008815325243654026, 0.018856632289515063, 0.029590253913493486, 0.041149418181817415, 0.05394095672039087, 0.06828343564510506, 0.08473117650688097, 0.10430748416518035, 0.12862697647505208, 0.15963580039304529, 0.19550832138760635, 0.23346114647364083, 0.27098167618671676, 0.30803312078801093, 0.34356042147577803, 0.3783623137520713, 0.4122813116622932, 0.4451468890428375, 0.47755372019333975, 0.5091931128500413, 0.5401528683970092, 0.5701295344176075, 0.5990751643784783, 0.6268274189718341, 0.6533674458550845, 0.6790128274546204, 0.7036904761651628, 0.7274267980250155, 0.7501984266799385, 0.7722150858684803, 0.7934748097922838, 0.8139126895217771, 0.8338485158434953, 0.8532038493197295, 0.8718895515873014, 0.8901874295918367, 0.9078122598400166, 0.9250725528752411, 0.9419976522267189, 0.9584623573602412, 0.9745429325293758, 0.9904227031219716, 1.0058859171201808, 1.021106614562933, 1.0359783506433302, 1.050623869366714, 1.0650930695724905, 1.0792503390737622, 1.0899637]","[4.197275, 4.196866, 4.196589, 4.196321, 4.196113, 4.195904, 4.195715, 4.195566, 4.195453, 4.195299, 4.19517, 4.195058, 4.194913, 4.194803, 4.194688, 4.194575, 4.19451, 4.194366, 4.194301, 4.194176, 4.19407, 4.193963, 4.193879, 4.193825, 4.193702, 4.193637, 4.193536, 4.193429, 4.193338, 4.193287, 4.193245, 4.193144, 4.193039, 4.192941, 4.192867, 4.192833, 4.19277, 4.192671, 4.192586, 4.192514, 4.192449, 4.192386, 4.192313, 4.192271, 4.192172, 4.192115, 4.19206, 4.191964, 4.191927, 4.191837, 4.191775, 4.19172, 4.19167, 4.191568, 4.191522, 4.191464, 4.191416, 4.191363, 4.1913, 4.191228, 4.191163, 4.19109, 4.191045, 4.190987, 4.190932, 4.190861, 4.190854, 4.190759, 4.190722, 4.190645, 4.190605, 4.190536, 4.190463, 4.190392, 4.190358, 4.190334, 4.190227, 4.190211, 4.190134, 4.190095, 4.190092, 4.189977, 4.189929, 4.189912, 4.189867, 4.189796, 4.189783, 4.189705, 4.189667, 4.189609, 4.189621]",1.9340328,3.8,4.1
6,1.2,0.5,25,"[0.0, 0.007992284918153292, 0.01802854803615639, 0.02866502581808092, 0.040215561120303084, 0.05282367788413675, 0.06699299356346414, 0.08317126898868346, 0.10243141579814305, 0.12616331822216, 0.15621328527607245, 0.19124636735075293, 0.22850573562396695, 0.26608356840528535, 0.302878292796093, 0.3383334067147131, 0.3729270473288262, 0.4067269759833354, 0.43954307441275364, 0.4720669806957748, 0.5035317385529916, 0.5343476787800512, 0.5642076289999982, 0.5929315649358232, 0.6208983062985092, 0.6474785845514042, 0.6730813483398104, 0.6974893856494969, 0.7211611860789586, 0.7439364406260239, 0.7658666430653889, 0.7869706895277201, 0.8075928291338569, 0.8274426557309177, 0.8466864294373423, 0.8653615382792518, 0.8834161967491406, 0.9011366938487545, 0.9184778010670248, 0.9352092221124332, 0.9517120710111703, 0.9677987424878832, 0.9836103686307748, 0.9989936648336398, 1.0142434837393943, 1.0290934931077034, 1.043672634818049, 1.058104986206897, 1.0722225400970227, 1.0833154]","[4.197251, 4.196828, 4.196537, 4.196296, 4.196084, 4.195915, 4.195731, 4.195551, 4.19541, 4.195258, 4.195159, 4.19499, 4.194899, 4.194747, 4.194658, 4.194533, 4.194457, 4.194325, 4.194229, 4.194166, 4.194045, 4.193966, 4.193855, 4.193756, 4.193661, 4.193585, 4.193509, 4.193398, 4.193357, 4.193266, 4.193173, 4.193089, 4.193024, 4.192965, 4.19287, 4.192797, 4.192743, 4.192636, 4.192567, 4.192537, 4.19244, 4.192391, 4.192299, 4.192238, 4.192193, 4.192084, 4.192023, 4.191957, 4.191903, 4.19183, 4.191767, 4.191699, 4.191628, 4.191576, 4.191511, 4.191453, 4.191405, 4.191352, 4.191266, 4.19119, 4.191171, 4.19112, 4.191019, 4.190972, 4.190921, 4.190882, 4.190795, 4.190748, 4.190691, 4.190633, 4.190597, 4.190528, 4.19047, 4.190423, 4.190383, 4.19036, 4.190248, 4.190227, 4.190151, 4.190112, 4.190081, 4.190019, 4.189957, 4.189929, 4.189862, 4.18981, 4.189764, 4.189686, 4.189644, 4.18959, 4.189588]",1.922525,3.8,4.1
7,1.2,2.4,25,"[0.0, 0.008235788240276376, 0.01936097432047512, 0.03125346705197185, 0.043982166897266195, 0.057730722927515854, 0.0728606025045681, 0.09009052557102143, 0.11022907440354834, 0.13527726673584672, 0.1678097749125591, 0.206457613923951, 0.2479247969168944, 0.28767518813488324, 0.32608403659147867, 0.36312238614965797, 0.3984716650836122, 0.43282340474514913, 0.4662001679420469, 0.4989666782963891, 0.5305378189245028, 0.5615032516283701, 0.5915515668995507, 0.6207851589422024, 0.648892324685563, 0.6760037012633605, 0.7020987430409108, 0.7271599677492148, 0.7512004743639907, 0.7743834213675197, 0.7967200347177846, 0.8183063612948617, 0.839195936880755, 0.8594493996491407, 0.8790669232668568, 0.8982522269914422, 0.9167610605504587, 0.9348242972394994, 0.9525307438297855, 0.9695988421213811, 0.9864615832521612, 1.002933445525902, 1.0190836007261996, 1.0350058225878822, 1.0504779170537168, 1.0658988610603726, 1.0809152127313082, 1.095746575318059, 1.1103595755219748, 1.1233034000000002]","[4.19727, 4.196862, 4.196552, 4.19632, 4.196103, 4.195915, 4.195729, 4.195572, 4.19545, 4.195308, 4.195141, 4.195057, 4.194923, 4.194804, 4.194677, 4.194575, 4.194451, 4.194369, 4.194263, 4.194159, 4.194057, 4.193971, 4.193897, 4.193774, 4.193697, 4.193619, 4.193522, 4.193429, 4.193363, 4.193251, 4.193182, 4.193129, 4.193034, 4.19296, 4.192865, 4.192777, 4.19269, 4.192605, 4.192562, 4.192509, 4.192404, 4.192333, 4.192246, 4.192177, 4.192123, 4.192047, 4.192016, 4.191936, 4.191861, 4.191756, 4.191725, 4.191649, 4.191581, 4.191536, 4.191428, 4.191359, 4.191316, 4.191236, 4.191176, 4.191167, 4.191057, 4.19098, 4.190928, 4.190869, 4.190789, 4.190757, 4.190725, 4.190661, 4.190593, 4.190558, 4.190461, 4.190423, 4.190353, 4.190291, 4.190237, 4.19018, 4.190145, 4.19008, 4.190067, 4.189955, 4.189909, 4.189874, 4.189793, 4.189735, 4.189676, 4.189646, 4.18961, 4.189551, 4.189487, 4.189426, 4.189432]",1.916767,3.8,4.1
8,1.2,2.4,25,"[0.0, 0.00792467435635738, 0.01785316117224134, 0.028604866741668844, 0.04014667392890875, 0.052898843369326654, 0.06712475357613801, 0.08358722961490561, 0.103126266382574, 0.12758259849234188, 0.15829781074501847, 0.1942242282059624, 0.23192105351969772, 0.2697554822972719, 0.30646629389197266, 0.34236978775510174, 0.3770979767021523, 0.4109921568725957, 0.44395780416706077, 0.4765084814749079, 0.5080385061043087, 0.5385894398343679, 0.5683327211967258, 0.5971701181357449, 0.6249047198296639, 0.6515253327703477, 0.6770081743911247, 0.7013287763510949, 0.7249068151663388, 0.7475766288723009, 0.7695263384873936, 0.7905744704403856, 0.8109924080649109, 0.8306930882869032, 0.8499253536823437, 0.8685184520737321, 0.8867026444830581, 0.904278014321771, 0.9213682379622004, 0.9381206205128187, 0.9545148367442751, 0.9705707023574939, 0.9863470107225081, 1.0017036454500337, 1.0168309996046265, 1.0316032857202349, 1.0462372398868447, 1.0605671250880395, 1.0746179507716274, 1.0866187999999999]","[4.197237, 4.196843, 4.196574, 4.196316, 4.196054, 4.195898, 4.195682, 4.195563, 4.195387, 4.195243, 4.195109, 4.194986, 4.194871, 4.194761, 4.194656, 4.194533, 4.194413, 4.194288, 4.194213, 4.19407, 4.193992, 4.193927, 4.19381, 4.193711, 4.193635, 4.193563, 4.193473, 4.19337, 4.193304, 4.193264, 4.193156, 4.193066, 4.192972, 4.192883, 4.19282, 4.192757, 4.192685, 4.192595, 4.192537, 4.192413, 4.192356, 4.1923, 4.192212, 4.192165, 4.19208, 4.192008, 4.191967, 4.191891, 4.191811, 4.19174, 4.191712, 4.191612, 4.191558, 4.191478, 4.191435, 4.191367, 4.191297, 4.19123, 4.191148, 4.19114, 4.191061, 4.191002, 4.190963, 4.190875, 4.190833, 4.190801, 4.190706, 4.190631, 4.190566, 4.190523, 4.190468, 4.190428, 4.190371, 4.190312, 4.190249, 4.190187, 4.190117, 4.190085, 4.190045, 4.189981, 4.189944, 4.189876, 4.189815, 4.189746, 4.189691, 4.189676, 4.189612, 4.189561, 4.189541, 4.189462, 4.189456]",1.911009,3.8,4.1
9,1.2,2.4,25,"[0.0, 0.008288477444827858, 0.018147271421417754, 0.028664202736188638, 0.04010857643279708, 0.05274581217215868, 0.06665059824436292, 0.0825081502574534, 0.10146994705111406, 0.12468931852765985, 0.15395160420896598, 0.1883787782424442, 0.22546882932838458, 0.2624363720992269, 0.29858119997570537, 0.33418736060858073, 0.36881626071428314, 0.40231805760932954, 0.43502354190859355, 0.4671284704081618, 0.49880676807249297, 0.5293869196143477, 0.5591734517479474, 0.5880364099234694, 0.6156007153881302, 0.642133742220008, 0.6677036663654137, 0.6921810506684642, 0.7156675902463037, 0.7382420033527677, 0.7600936352541445, 0.7812352153263376, 0.8015248535339661, 0.8214105580524329, 0.8405081438899844, 0.8591568042422684, 0.8773013189964156, 0.8948124066374212, 0.9120339373457464, 0.9287422214600585, 0.9450339353045156, 0.961016663670293, 0.9767284931216929, 0.992086997890949, 1.007063757920676, 1.021952251088532, 1.0364228948106569, 1.0507059180327862, 1.064767276525709, 1.0766310000000001]","[4.197195, 4.196815, 4.196508, 4.196254, 4.196075, 4.19586, 4.195692, 4.195514, 4.195361, 4.195237, 4.195065, 4.194983, 4.194812, 4.194707, 4.194601, 4.194505, 4.194397, 4.194267, 4.194204, 4.194108, 4.194013, 4.193913, 4.193828, 4.193727, 4.193627, 4.193531, 4.193462, 4.193365, 4.193305, 4.193221, 4.193114, 4.193048, 4.192949, 4.192877, 4.192821, 4.192763, 4.192653, 4.192575, 4.192511, 4.19241, 4.192373, 4.192341, 4.192257, 4.19217, 4.192113, 4.192039, 4.191952, 4.191885, 4.191807, 4.191746, 4.191711, 4.191614, 4.191578, 4.19149, 4.191431, 4.191382, 4.191325, 4.191254, 4.1912, 4.191132, 4.191071, 4.191022, 4.190961, 4.190907, 4.190834, 4.190784, 4.190722, 4.190668, 4.190608, 4.190561, 4.190463, 4.190426, 4.190386, 4.190337, 4.190289, 4.190231, 4.190176, 4.19012, 4.190072, 4.190009, 4.189969, 4.189924, 4.189868, 4.189791, 4.189779, 4.189692, 4.18965, 4.189631, 4.189581, 4.189479, 4.189485]",1.905251,3.8,4.1
10,1.2,2.4,25,"[0.0, 0.007471965487634763, 0.01731733196976537, 0.027805503980471297, 0.039143879834817596, 0.05153158632045596, 0.06527986830287641, 0.08086116572654745, 0.09948793885109641, 0.12197566376125069, 0.15012002243016753, 0.18404988672775152, 0.22024928001395983, 0.2568859555912756, 0.2929795134110791, 0.3283993666938768, 0.3625969622465135, 0.39608781747751276, 0.4287376983051925, 0.4607742856961171, 0.4918338763064848, 0.5225353243323436, 0.5523172508985664, 0.5808221751508853, 0.6084217843929701, 0.6350605909779738, 0.6604956613439623, 0.6848080195996757, 0.7083325183530572, 0.7309894405640638, 0.752796763543696, 0.7738038046831773, 0.7942148101556331, 0.8139597662537125, 0.8330192402925779, 0.851696978414097, 0.869695923650386, 0.8873725919219843, 0.9044971693877543, 0.9211234495755208, 0.9374884293610114, 0.9535270113742108, 0.9690620152560635, 0.9844783269824408, 0.9996086793554481, 1.014294793349829, 1.0287505631725402, 1.043074109480826, 1.0569803873192951, 1.0699607000000002]","[4.197207, 4.196815, 4.196472, 4.196251, 4.196022, 4.195831, 4.195676, 4.195495, 4.195347, 4.19521, 4.195111, 4.194943, 4.194806, 4.194688, 4.194572, 4.194479, 4.194364, 4.194254, 4.194174, 4.194094, 4.19398, 4.193853, 4.193806, 4.193667, 4.193612, 4.193541, 4.193421, 4.193313, 4.193264, 4.193158, 4.193093, 4.193013, 4.192946, 4.192858, 4.192782, 4.192693, 4.192642, 4.192568, 4.192482, 4.192436, 4.192351, 4.192253, 4.192189, 4.192121, 4.192045, 4.192012, 4.191951, 4.191873, 4.191826, 4.191713, 4.191657, 4.191574, 4.191522, 4.191464, 4.191422, 4.19136, 4.19128, 4.191217, 4.191147, 4.19112, 4.191047, 4.190965, 4.190921, 4.190861, 4.19078, 4.190763, 4.190705, 4.190626, 4.190592, 4.190524, 4.190508, 4.190394, 4.190305, 4.190301, 4.190248, 4.190227, 4.190148, 4.19009, 4.190058, 4.18998, 4.189957, 4.189877, 4.189861, 4.189784, 4.189744, 4.189673, 4.189637, 4.189592, 4.189525, 4.189473, 4.189478]",1.8994929999999999,3.8,4.1
