Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity,Start_Voltage,End_Voltage
1,1.2,0.5,25,"[0.0, 0.007713565880007323, 0.01816841235988842, 0.02938130091456606, 0.0414068572956712, 0.054389342333020785, 0.06867278210763295, 0.08453218164771992, 0.10257390824759605, 0.12372448559627874, 0.14931526211055735, 0.17975819990281833, 0.2148707310112004, 0.25166428305697053, 0.28756365086872654, 0.32252662381181696, 0.35635061704130033, 0.38872016975042, 0.42050112501171966, 0.45169959479337274, 0.48264969094874477, 0.5130129679300277, 0.5428171150715786, 0.5715620488990325, 0.5994758310108623, 0.626047464063558, 0.6518323625038769, 0.676629071632653, 0.700430791583739, 0.7235541063131344, 0.7459938121899263, 0.7674357442393597, 0.7885209846724384, 0.8088100917615347, 0.8284978678717195, 0.8476842495255666, 0.8664744896312472, 0.8846340230552684, 0.9024110788523069, 0.9197674679143993, 0.9367625979024942, 0.953119794037479, 0.9693947094348004, 0.9854171591488573, 1.0008937649254679, 1.0161757947884036, 1.0310117374749157, 1.0457304099943188, 1.0602337456925621, 1.0729853]","[4.197213, 4.196831, 4.196519, 4.196274, 4.196084, 4.195861, 4.195685, 4.19551, 4.195401, 4.195249, 4.195076, 4.194973, 4.194836, 4.194753, 4.194615, 4.194499, 4.194361, 4.194313, 4.194152, 4.194079, 4.193981, 4.193879, 4.193771, 4.193694, 4.193567, 4.193525, 4.193427, 4.193326, 4.193261, 4.193137, 4.193053, 4.193009, 4.192918, 4.19284, 4.192791, 4.192656, 4.192626, 4.192523, 4.192431, 4.192389, 4.192308, 4.192251, 4.192154, 4.192052, 4.19205, 4.192001, 4.191904, 4.191813, 4.191759, 4.191668, 4.1916, 4.191503, 4.191474, 4.191405, 4.191321, 4.191321, 4.191218, 4.191119, 4.191053, 4.191041, 4.190947, 4.19091, 4.190847, 4.190794, 4.19071, 4.190664, 4.190605, 4.190569, 4.19047, 4.190423, 4.19038, 4.190375, 4.190247, 4.19021, 4.190118, 4.190066, 4.190011, 4.189957, 4.189948, 4.18988, 4.189817, 4.189786, 4.189732, 4.189625, 4.189606, 4.189563, 4.189489, 4.189476, 4.189409, 4.189394, 4.18939]",1.906343,3.8,4.1
2,1.2,2.4,25,"[0.0, 0.009641319667199943, 0.021959230357608717, 0.03463028246201394, 0.04806672188106248, 0.06224325561368166, 0.07737312892164655, 0.0939198784588437, 0.11245241328106576, 0.1340595080883521, 0.16030787850421385, 0.1933831046637679, 0.23027776532244665, 0.26853001570463436, 0.3053070239838371, 0.34055637396347854, 0.3744307067055383, 0.4065914557123786, 0.4378106108738223, 0.468397269927685, 0.4989480791768604, 0.5288576528023594, 0.5581696744678963, 0.5869380878992594, 0.614829697959183, 0.641728824741219, 0.6676529974464882, 0.692829349110931, 0.7170384959253797, 0.7404086105917211, 0.7631872556756754, 0.7854147229797241, 0.8066562634408585, 0.8274181917077748, 0.8476549291262148, 0.8674823201160542, 0.8866236877934273, 0.905406940544464, 0.92382528169014, 0.9416079439106491, 0.9591266632653068, 0.9762543077246015, 0.9929006734219255, 1.0093499683840743, 1.025565592129635, 1.0413901739168634, 1.0568262264326507, 1.0722016488095236, 1.0873085521670962, 1.0996205]","[4.197229, 4.196805, 4.19653, 4.196287, 4.196033, 4.195858, 4.195677, 4.195492, 4.19538, 4.19524, 4.195106, 4.19499, 4.194802, 4.194721, 4.194626, 4.194474, 4.194307, 4.194271, 4.19415, 4.194039, 4.193942, 4.193822, 4.193738, 4.193668, 4.193517, 4.193477, 4.193367, 4.1933, 4.193205, 4.193097, 4.193052, 4.192953, 4.192846, 4.19281, 4.192674, 4.192628, 4.192554, 4.192409, 4.192358, 4.192286, 4.192203, 4.192121, 4.192091, 4.192025, 4.191924, 4.191844, 4.191816, 4.191706, 4.19163, 4.191563, 4.191508, 4.191432, 4.191319, 4.19131, 4.191209, 4.191148, 4.191093, 4.190973, 4.190939, 4.190878, 4.19081, 4.19074, 4.190694, 4.19063, 4.190568, 4.190519, 4.190451, 4.190359, 4.190314, 4.190312, 4.190202, 4.190141, 4.19012, 4.19002, 4.189987, 4.189921, 4.189824, 4.189793, 4.18972, 4.189703, 4.189667, 4.189561, 4.189492, 4.18948, 4.189405, 4.189343, 4.189259, 4.189228, 4.189189, 4.189081, 4.189081]",1.9038886,3.8,4.1
3,1.2,2.4,25,"[0.0, 0.006495746091643523, 0.016874275073115563, 0.02795987607902936, 0.03974169324284088, 0.05262137410481141, 0.06668886410268057, 0.08243708277241654, 0.10024709678880125, 0.12110499776933939, 0.14646935921681167, 0.17723763532663542, 0.21220915858872239, 0.24861568193574332, 0.28481681820123395, 0.3191999485617867, 0.3527423660814393, 0.38511104886479497, 0.4168864430949061, 0.44834749999999834, 0.47916219867983634, 0.5097260789941463, 0.5392967264000925, 0.5678942371930126, 0.5954486680593495, 0.6223307446258491, 0.6478419259674661, 0.6725593271671967, 0.696359952529582, 0.7192068022358415, 0.7413433629523805, 0.7628654814432971, 0.7837213901999355, 0.8038246199871395, 0.8234982677418741, 0.8425044254464282, 0.8611337388817228, 0.8791690856345376, 0.8969711952519777, 0.9140922942148737, 0.930926581410257, 0.9474205567040568, 0.9635513229235881, 0.9793430354037254, 0.9948233089666625, 1.0100076079969744, 1.0249246442793447, 1.0395274067751685, 1.0539358637744638, 1.0663052]","[4.197241, 4.196813, 4.196476, 4.196241, 4.196023, 4.195832, 4.195648, 4.195502, 4.195338, 4.19522, 4.195109, 4.194955, 4.194813, 4.194685, 4.194571, 4.194478, 4.194325, 4.194202, 4.194075, 4.194018, 4.193919, 4.193887, 4.193742, 4.193644, 4.193563, 4.193439, 4.193366, 4.193277, 4.193202, 4.193113, 4.193017, 4.192976, 4.192897, 4.192798, 4.192683, 4.192647, 4.192551, 4.192479, 4.192407, 4.192333, 4.192281, 4.192197, 4.192098, 4.192037, 4.191968, 4.191894, 4.191837, 4.191746, 4.191671, 4.191655, 4.19155, 4.191503, 4.191396, 4.191356, 4.191283, 4.191215, 4.191154, 4.191061, 4.191023, 4.190994, 4.190851, 4.190873, 4.190804, 4.190747, 4.190652, 4.190605, 4.190547, 4.190481, 4.190403, 4.190367, 4.19028, 4.190282, 4.190231, 4.19011, 4.190087, 4.190018, 4.189981, 4.189939, 4.18986, 4.18978, 4.189747, 4.189695, 4.189681, 4.189579, 4.189546, 4.189517, 4.189394, 4.189378, 4.189301, 4.18931, 4.18931]",1.9014342,3.8,4.1
4,1.2,2.4,25,"[0.0, 0.006954355047253363, 0.017146211230425312, 0.028081333506742967, 0.039850149813317276, 0.052433102340423005, 0.06640163607421062, 0.08185001977011408, 0.09928885790745517, 0.11972540083859767, 0.144459647430414, 0.1743482204554862, 0.2087742384822434, 0.244662161333428, 0.2805692081707003, 0.3149768008365642, 0.3484591244392934, 0.3806870649956975, 0.4123985467038608, 0.44355757656352723, 0.47454384324394505, 0.5047288036179446, 0.5343355329836346, 0.5625872464085626, 0.5905486006697757, 0.6171764042826214, 0.6426572137891685, 0.667338542452293, 0.6911436237987365, 0.714063749775509, 0.7362955604662907, 0.7579332416857854, 0.7786312182727109, 0.7987816823490035, 0.8185615811002662, 0.8376450118466894, 0.8560492546389391, 0.8742248237470551, 0.8918708662007253, 0.9090060013026477, 0.9258539220976925, 0.9422647097328738, 0.9584204280263449, 0.9741311979068539, 0.9895764586080582, 1.0047924969803295, 1.01959692150072, 1.034182893368075, 1.0485516035531166, 1.0596092]","[4.197207, 4.196798, 4.196509, 4.196241, 4.196023, 4.195845, 4.195606, 4.195476, 4.195323, 4.195168, 4.195053, 4.194901, 4.194777, 4.194673, 4.194548, 4.194436, 4.194299, 4.194253, 4.194126, 4.194001, 4.193945, 4.193767, 4.19372, 4.193631, 4.193562, 4.193448, 4.193355, 4.193232, 4.193191, 4.193107, 4.193056, 4.19298, 4.192853, 4.192792, 4.192734, 4.192618, 4.19251, 4.192484, 4.192395, 4.192325, 4.192242, 4.192163, 4.192108, 4.192036, 4.191912, 4.191875, 4.191831, 4.191719, 4.191679, 4.191582, 4.191556, 4.191485, 4.191433, 4.191358, 4.191294, 4.191253, 4.19118, 4.191093, 4.191013, 4.190929, 4.190927, 4.190897, 4.190811, 4.190775, 4.190675, 4.190612, 4.190548, 4.190516, 4.19041, 4.190385, 4.190371, 4.190277, 4.190228, 4.190162, 4.190087, 4.19004, 4.190026, 4.189895, 4.18985, 4.189806, 4.18976, 4.189717, 4.189691, 4.189573, 4.189519, 4.189522, 4.189451, 4.189438, 4.189352, 4.189299, 4.189293]",1.8989798,3.8,4.1
5,1.2,2.4,25,"[0.0, 0.008301156858667141, 0.018514770199101638, 0.02942522478632445, 0.04113423944369879, 0.05379584178358876, 0.0675920238265679, 0.08308223621633867, 0.10036448936061973, 0.12071336514535777, 0.1449335102727005, 0.17440150599204493, 0.2083745237104425, 0.24398972522154558, 0.2794234270613608, 0.3137023574182596, 0.3471292560748287, 0.3795463408319534, 0.41107020867581223, 0.4421382480267475, 0.47296275703303625, 0.5029864174285703, 0.532748927197179, 0.5615266398702337, 0.589014959315089, 0.6155827556650235, 0.6412291118139469, 0.6658764936304109, 0.6897572421760784, 0.7126094877840631, 0.7346897054945047, 0.7563185927597968, 0.7770093276872878, 0.797100894623421, 0.8168584305936076, 0.835806653846154, 0.8544444042524489, 0.8725052141134925, 0.8902984429034865, 0.9073609816901386, 0.9242001495346933, 0.9407154010915996, 0.9567844056612108, 0.972675987951724, 0.9879479149780256, 1.0031608185454541, 1.017994594811654, 1.0325289770877144, 1.0468756944598336, 1.0597047000000002]","[4.197206, 4.196768, 4.196478, 4.196239, 4.196002, 4.195836, 4.195613, 4.195484, 4.195321, 4.195184, 4.195039, 4.194884, 4.194771, 4.194633, 4.194493, 4.194453, 4.194304, 4.194212, 4.194108, 4.193994, 4.193909, 4.193799, 4.193731, 4.193615, 4.193531, 4.193424, 4.193336, 4.193182, 4.193154, 4.193116, 4.192997, 4.192932, 4.19282, 4.19277, 4.192713, 4.192648, 4.192493, 4.192442, 4.192354, 4.192292, 4.192236, 4.192202, 4.192086, 4.192007, 4.191944, 4.191858, 4.191818, 4.191736, 4.191675, 4.191609, 4.191549, 4.191473, 4.191356, 4.191361, 4.191278, 4.19122, 4.191171, 4.191061, 4.191011, 4.191007, 4.1909, 4.190834, 4.19078, 4.190704, 4.190682, 4.190618, 4.190539, 4.190486, 4.190428, 4.19036, 4.190308, 4.190237, 4.190148, 4.190159, 4.190118, 4.190034, 4.189988, 4.189946, 4.189855, 4.189794, 4.189764, 4.189711, 4.189659, 4.189641, 4.189587, 4.189522, 4.189449, 4.189395, 4.189368, 4.189327, 4.189327]",1.8965254,3.8,4.1
6,1.2,0.5,25,"[0.0, 0.007278010700495968, 0.0175219308524035, 0.0283880215298761, 0.04003839468329398, 0.052640024576559113, 0.06649207590272424, 0.08174831734445534, 0.0989442661096229, 0.11893986680653476, 0.14304752905066845, 0.1722268972433282, 0.20576072324437447, 0.2411130125484223, 0.2766734370164359, 0.3110851249085944, 0.34419303068962037, 0.37658178458933256, 0.40805489725746924, 0.43931701553391755, 0.47010876851034256, 0.4999420023208644, 0.5294800405181236, 0.5580376636217302, 0.585569392704842, 0.6122454289970518, 0.6377385487378215, 0.6623866683450012, 0.6861724920391279, 0.7091206071217433, 0.731308401894237, 0.7527345237476799, 0.7736485282169191, 0.7937384993374718, 0.8132879962962971, 0.832355756718002, 0.8509241130671508, 0.8690736893714126, 0.8865845859053383, 0.9038539240366616, 0.9206821020750209, 0.9370288046927417, 0.9531714251367305, 0.968914198119498, 0.9843977192807942, 0.9995731270676675, 1.0143212995198052, 1.0289469608605222, 1.0432989177930174, 1.0563003]","[4.197183, 4.196769, 4.196505, 4.19623, 4.196009, 4.195791, 4.19565, 4.195462, 4.195326, 4.195204, 4.194996, 4.194874, 4.194824, 4.194632, 4.194528, 4.194438, 4.194325, 4.194203, 4.194097, 4.194016, 4.193862, 4.193799, 4.193737, 4.193645, 4.193543, 4.193445, 4.193347, 4.193247, 4.193176, 4.193117, 4.192955, 4.192912, 4.19282, 4.192771, 4.192751, 4.19262, 4.192516, 4.192487, 4.192392, 4.192302, 4.192225, 4.192146, 4.192079, 4.192093, 4.191959, 4.191857, 4.191799, 4.191727, 4.191706, 4.191593, 4.191545, 4.191513, 4.191436, 4.191369, 4.191278, 4.191259, 4.191188, 4.191135, 4.191034, 4.191009, 4.19093, 4.190896, 4.190785, 4.190748, 4.190681, 4.190601, 4.190572, 4.190544, 4.190494, 4.190403, 4.190348, 4.19032, 4.190207, 4.190208, 4.190134, 4.190057, 4.190064, 4.189935, 4.189867, 4.189877, 4.189814, 4.189754, 4.189665, 4.189639, 4.189605, 4.189581, 4.189487, 4.189456, 4.189392, 4.189366, 4.189365]",1.894071,3.8,4.1
7,1.2,2.4,25,"[0.0, 0.010667978003347622, 0.022707518267645, 0.03534519824855287, 0.04848459496191165, 0.06246109876461414, 0.0774798239524015, 0.09369030015872865, 0.11186109404557398, 0.1330832591090988, 0.15860561960981823, 0.1905384347042891, 0.22678734500651193, 0.264485922590265, 0.3011454766336628, 0.3363044578448969, 0.36976096855984847, 0.4020848771313598, 0.4333695657097058, 0.46379062597402515, 0.49398578422582623, 0.5238867401284095, 0.553201353448082, 0.5817307564765821, 0.609403425915716, 0.6360539633354358, 0.6621142490122631, 0.6871768964504277, 0.7113300066677386, 0.7347636273641835, 0.757388840773134, 0.779297623986924, 0.8005732898305074, 0.8214047925233623, 0.8414951012285508, 0.861281094412442, 0.8803605122738598, 0.8989025991433168, 0.9174558521582064, 0.935097768375323, 0.9525197784218997, 0.9695221300922054, 0.9863218218009473, 1.002569179607655, 1.01872733920633, 1.0345319606006909, 1.0499177999999976, 1.0651960433260392, 1.0801858780058646, 1.0928774]","[4.197169, 4.196759, 4.196492, 4.196226, 4.19602, 4.195771, 4.195574, 4.195443, 4.195307, 4.195145, 4.194982, 4.194912, 4.194713, 4.194643, 4.194517, 4.194412, 4.194288, 4.194188, 4.194046, 4.193938, 4.193881, 4.193805, 4.193668, 4.193567, 4.193521, 4.193439, 4.193305, 4.193215, 4.193134, 4.193058, 4.192928, 4.192885, 4.192766, 4.192689, 4.19261, 4.192582, 4.192487, 4.192395, 4.192296, 4.192186, 4.192179, 4.192026, 4.191984, 4.191928, 4.191826, 4.191773, 4.191726, 4.191583, 4.191598, 4.191513, 4.191428, 4.191362, 4.191307, 4.19126, 4.191145, 4.19107, 4.19101, 4.190991, 4.190899, 4.19083, 4.190732, 4.190675, 4.190643, 4.190611, 4.190483, 4.190401, 4.190378, 4.190336, 4.190254, 4.190194, 4.190127, 4.190115, 4.190044, 4.189968, 4.189908, 4.189827, 4.189782, 4.18968, 4.189655, 4.18959, 4.189559, 4.189535, 4.189435, 4.189354, 4.189321, 4.189256, 4.18921, 4.189159, 4.189079, 4.189038, 4.189044]",1.8932198,3.8,4.1
8,1.2,2.4,25,"[0.0, 0.008958530276226229, 0.019316907689847063, 0.030258620153758242, 0.04190910161004294, 0.054689542739947694, 0.06848425198843042, 0.08409402166072708, 0.10141237660647914, 0.12180908438168705, 0.14638865915161733, 0.17586267248106716, 0.20997724778164237, 0.24597692110511213, 0.2815093046417301, 0.3161662341198974, 0.3492858037974672, 0.3815088689134577, 0.41346341416566545, 0.44446065889212694, 0.47525927962018133, 0.5056496044170313, 0.535244297245773, 0.5640016456929754, 0.591459582756089, 0.6181098206155176, 0.643519578900239, 0.6681564932123948, 0.6918695508918514, 0.7147142574924599, 0.7367751776392039, 0.7582703440833466, 0.7788279635041239, 0.7991252990738953, 0.8186148137337712, 0.8376940251346494, 0.8562232607142861, 0.874300309192702, 0.8920364043696634, 0.9091118941337193, 0.9258562610704668, 0.9423388856682768, 0.9584293354281215, 0.974139045577709, 0.9896612674418599, 1.0047733954026683, 1.0196146587183297, 1.0342311816754681, 1.0486344230326774, 1.059515]","[4.1972, 4.196776, 4.196454, 4.19619, 4.195951, 4.19575, 4.195624, 4.195429, 4.19531, 4.195174, 4.195034, 4.194932, 4.194766, 4.194643, 4.194504, 4.194416, 4.194332, 4.194191, 4.194077, 4.19399, 4.193875, 4.193779, 4.193648, 4.193591, 4.193514, 4.193389, 4.193331, 4.193224, 4.19315, 4.193072, 4.192977, 4.192864, 4.192831, 4.192706, 4.192624, 4.192577, 4.192492, 4.192461, 4.192302, 4.192272, 4.192205, 4.192112, 4.192021, 4.19194, 4.191895, 4.191855, 4.191741, 4.191711, 4.191622, 4.191574, 4.191468, 4.191408, 4.191333, 4.191276, 4.191215, 4.191131, 4.191047, 4.191016, 4.190963, 4.190894, 4.190804, 4.190773, 4.19071, 4.19062, 4.190593, 4.190556, 4.190464, 4.190378, 4.19035, 4.190277, 4.190189, 4.19016, 4.19008, 4.190031, 4.189973, 4.189924, 4.189874, 4.189832, 4.189805, 4.189721, 4.189652, 4.189607, 4.189573, 4.189492, 4.18942, 4.189369, 4.18932, 4.189259, 4.189257, 4.189207, 4.189207]",1.8923686,3.8,4.1
9,1.2,2.4,25,"[0.0, 0.009585030692561225, 0.019808006873141354, 0.030632078703796556, 0.042250541486063636, 0.054770843868451824, 0.06860022455917164, 0.08369277017603133, 0.1008901186903543, 0.12100762920359276, 0.14481394969150357, 0.17377304100276325, 0.20742735989612798, 0.24266984073943432, 0.2784057810027709, 0.31292171388389395, 0.34623749770286305, 0.3782409915290418, 0.4099704230338088, 0.44074143949759614, 0.4715891024366107, 0.5016885196453195, 0.5311482606933173, 0.5599164333314651, 0.5873161193307638, 0.6137558050864208, 0.639293418776482, 0.663988102513425, 0.6875583392694794, 0.7105858670865498, 0.7326660599519542, 0.7542128617463231, 0.7749484094795415, 0.795178008151294, 0.8146495116872341, 0.8337285504892369, 0.8523541833052009, 0.8703350925527162, 0.8879086903253348, 0.9052055079909267, 0.9219051432835832, 0.938299146971665, 0.9543865441364594, 0.9701582932470534, 0.985583792833304, 1.000746467262859, 1.0154915402413036, 1.0301232118999704, 1.0444496805449879, 1.0561708]","[4.197168, 4.196768, 4.196462, 4.196209, 4.195991, 4.195777, 4.195619, 4.195426, 4.195323, 4.195185, 4.195013, 4.194878, 4.194735, 4.194627, 4.194497, 4.194395, 4.194251, 4.194159, 4.194016, 4.193968, 4.193908, 4.193787, 4.193696, 4.193578, 4.193531, 4.193353, 4.193334, 4.1932, 4.193143, 4.19304, 4.192955, 4.192908, 4.192808, 4.192694, 4.192667, 4.192536, 4.192477, 4.192391, 4.192355, 4.192308, 4.19218, 4.192161, 4.192026, 4.191973, 4.191925, 4.191818, 4.191741, 4.191711, 4.191659, 4.19154, 4.191459, 4.191388, 4.19135, 4.191321, 4.19124, 4.191132, 4.191141, 4.191034, 4.190989, 4.190917, 4.190835, 4.190837, 4.190748, 4.190721, 4.190577, 4.190551, 4.190463, 4.190416, 4.190371, 4.19028, 4.190268, 4.190205, 4.190145, 4.190136, 4.190024, 4.189997, 4.189956, 4.189886, 4.189832, 4.189753, 4.189691, 4.189591, 4.189609, 4.189554, 4.189519, 4.189463, 4.189381, 4.189367, 4.189291, 4.18924, 4.189242]",1.8915174000000001,3.8,4.1
10,1.2,2.4,25,"[0.0, 0.008579496751684512, 0.018765939440344825, 0.02965537515379868, 0.04130574913250562, 0.05390761996581214, 0.06759548833016238, 0.08283540477335066, 0.09997284461684491, 0.11994653103828068, 0.14386886996796117, 0.17272621054527, 0.20588645772159464, 0.24145758110385562, 0.2768249943835944, 0.31098600869236515, 0.34386062244557, 0.3762257076481081, 0.4073613241427609, 0.43844852605146273, 0.46903371748724415, 0.49927551929749286, 0.5286052429825059, 0.5569562279574782, 0.5842872574312328, 0.6108679241354009, 0.6360311008948532, 0.6608115412612434, 0.6845441305156366, 0.7073661893907868, 0.7295572976270102, 0.7507590665546953, 0.7715340047435173, 0.7916741609526492, 0.81118452669249, 0.8302584251748262, 0.8487800999999988, 0.8667772580698823, 0.884503971295511, 0.9016313127659554, 0.9184578289795922, 0.9348029798727124, 0.9509668125748503, 0.9667400104419965, 0.9820970016628858, 0.9971866476358484, 1.012136998107713, 1.0267158944506574, 1.0409465169014083, 1.0528211]","[4.197115, 4.196744, 4.196418, 4.196212, 4.19594, 4.195786, 4.195618, 4.195425, 4.195287, 4.195111, 4.194975, 4.194841, 4.194717, 4.194602, 4.194483, 4.194384, 4.194276, 4.194144, 4.194024, 4.193944, 4.193845, 4.193748, 4.193646, 4.19357, 4.193457, 4.193376, 4.19327, 4.193202, 4.193113, 4.193028, 4.19293, 4.192852, 4.192759, 4.192687, 4.192616, 4.192566, 4.192414, 4.192379, 4.192302, 4.192264, 4.192139, 4.192094, 4.192008, 4.191962, 4.191875, 4.191844, 4.191762, 4.191617, 4.191552, 4.191513, 4.191471, 4.191377, 4.191279, 4.19122, 4.191229, 4.191129, 4.191049, 4.191002, 4.19096, 4.190897, 4.190776, 4.190739, 4.190718, 4.190647, 4.19056, 4.190497, 4.190464, 4.190352, 4.190334, 4.190322, 4.190232, 4.190167, 4.190105, 4.19004, 4.189988, 4.189952, 4.189865, 4.189801, 4.189815, 4.189721, 4.189699, 4.189642, 4.189519, 4.189524, 4.189494, 4.189423, 4.189395, 4.189309, 4.189213, 4.1892]",1.8906662,3.8,4.1
