Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity,Start_Voltage,End_Voltage
1,1.2,0.5,25,"[0.0, 0.0067284192712095126, 0.0169334784242699, 0.027888671705650625, 0.0396160178332553, 0.052420537485460744, 0.06658388685094199, 0.08254022621766369, 0.1010074620491219, 0.12311548769671951, 0.14997761670778, 0.18208399531793903, 0.21766214540816217, 0.25392459495321495, 0.2898937665950597, 0.3242302236701503, 0.357092505435757, 0.38907539264965885, 0.42064345979716944, 0.45162369149659676, 0.48248883083519134, 0.5125321691043877, 0.5416815393181388, 0.5699249271257294, 0.5970410189967561, 0.6232496881407672, 0.6481042890273645, 0.6722337373379829, 0.6954370482870054, 0.7178680174974895, 0.7395414032415452, 0.7606313455076625, 0.7811776495968983, 0.8009933508921376, 0.8203294813909028, 0.8390885573248403, 0.8575219013011313, 0.8753246153512568, 0.8928552220280019, 0.9098539725832206, 0.9264341040688586, 0.9427052662337663, 0.9587222861980009, 0.9743098786813424, 0.9897196055718456, 1.0047422949416156, 1.0195537468614246, 1.0340540506939915, 1.0482301462870867, 1.0599425]","[4.19728, 4.196934, 4.196579, 4.196313, 4.196108, 4.195884, 4.195717, 4.195561, 4.195419, 4.195331, 4.195167, 4.194993, 4.194909, 4.194789, 4.194641, 4.194536, 4.194428, 4.194369, 4.194251, 4.194125, 4.194083, 4.19393, 4.193825, 4.193753, 4.193644, 4.193541, 4.19347, 4.193349, 4.193302, 4.193254, 4.193065, 4.193036, 4.192934, 4.192927, 4.192761, 4.192721, 4.192658, 4.1926, 4.192502, 4.192399, 4.19233, 4.192282, 4.192168, 4.19207, 4.192014, 4.191975, 4.191908, 4.19185, 4.191772, 4.191681, 4.19161, 4.191522, 4.191465, 4.191389, 4.191363, 4.191281, 4.191193, 4.191183, 4.191072, 4.191008, 4.190986, 4.190889, 4.190852, 4.190736, 4.190677, 4.190619, 4.190594, 4.190501, 4.190474, 4.190439, 4.190304, 4.190301, 4.190212, 4.190161, 4.190081, 4.190016, 4.189942, 4.189906, 4.189905, 4.189816, 4.189763, 4.189705, 4.189659, 4.189603, 4.189545, 4.189466, 4.189367, 4.189356, 4.189322, 4.189251, 4.189262]",1.908177,3.8,4.1
2,1.2,2.4,25,"[0.0, 0.011547317556377723, 0.023554395994516752, 0.03625158166519127, 0.04968964277550969, 0.06391870898442226, 0.07928370482767072, 0.09617568796992354, 0.11549347156175749, 0.13872034816523876, 0.16719494693877296, 0.20172099029395296, 0.23972683556851326, 0.2773818140052936, 0.31399722813434505, 0.3485400122660459, 0.38145444422208175, 0.4132833655897411, 0.44415490623973564, 0.47442878219574736, 0.5046394620959895, 0.5343985712319779, 0.5635342572781251, 0.5918591364001337, 0.6191640122775744, 0.6453543862889819, 0.6707500056555248, 0.6951956098204173, 0.7189414827201775, 0.7420527398902963, 0.7640659994841885, 0.7857139865433658, 0.806588492504599, 0.8269993808496177, 0.8468245483870982, 0.8661414067083117, 0.8849895787159183, 0.9033478522491534, 0.9213388082901532, 0.9389694986516022, 0.9561681421150274, 0.9730065118610833, 0.989586169664616, 1.0058241970448962, 1.0217265092559848, 1.0374305514845799, 1.0527859364121446, 1.067935295994178, 1.0828266393662722, 1.096263]","[4.19725, 4.196866, 4.196576, 4.196341, 4.196133, 4.19589, 4.195713, 4.195567, 4.195411, 4.195252, 4.195132, 4.195013, 4.19488, 4.194781, 4.19466, 4.19453, 4.194406, 4.194302, 4.194201, 4.194115, 4.193977, 4.193887, 4.1938, 4.193745, 4.193595, 4.193517, 4.193429, 4.193368, 4.193234, 4.19322, 4.193109, 4.192993, 4.192917, 4.192818, 4.192726, 4.192647, 4.192542, 4.192494, 4.192402, 4.192319, 4.192263, 4.192215, 4.192107, 4.192026, 4.191982, 4.191881, 4.191772, 4.191745, 4.191669, 4.191566, 4.191502, 4.191477, 4.191364, 4.19129, 4.191237, 4.191172, 4.191082, 4.191018, 4.19091, 4.190926, 4.190813, 4.190765, 4.190671, 4.190599, 4.190524, 4.190467, 4.190426, 4.190358, 4.190288, 4.19024, 4.190139, 4.190108, 4.190063, 4.189984, 4.18989, 4.189868, 4.18982, 4.189763, 4.189682, 4.189609, 4.189548, 4.189499, 4.189415, 4.189336, 4.189291, 4.189231, 4.189158, 4.189193, 4.189052, 4.188982, 4.188982]",1.9050462,3.8,4.1
3,1.2,2.4,25,"[0.0, 0.006540051695114235, 0.016666729027792176, 0.027493542095116147, 0.039119913651992716, 0.05189172358659189, 0.06582134674605555, 0.0817724479729719, 0.10006310727168677, 0.12209071901168567, 0.14893116768607223, 0.1810718325200349, 0.21636341097213085, 0.25279248948194455, 0.2881818782417581, 0.3226299056083006, 0.3556455934894178, 0.38761023230153346, 0.41891361719477094, 0.4500726755920781, 0.48098885475990416, 0.5108585634059484, 0.5401825201209556, 0.5681690627544186, 0.5951499178100749, 0.6210408791613288, 0.6461224723158807, 0.6700570714082297, 0.6931990938775502, 0.7155705232516982, 0.7373066306206596, 0.7581578777841423, 0.7785620533454132, 0.7983173228206021, 0.8175127739089769, 0.8362051067385434, 0.8544737210620172, 0.8721388909728294, 0.8895078818565385, 0.9065401484989999, 0.9230014434096643, 0.9392246758854357, 0.9551292744897948, 0.9707598820885475, 0.9860910582783473, 1.0010560957507066, 1.0156395929601456, 1.030053120130402, 1.0443283405288275, 1.0566166]","[4.197263, 4.196888, 4.196593, 4.196301, 4.196131, 4.195931, 4.195764, 4.195556, 4.195425, 4.195258, 4.19517, 4.195014, 4.1949, 4.194749, 4.19468, 4.194547, 4.194448, 4.194358, 4.194219, 4.1941, 4.194008, 4.193936, 4.193825, 4.193769, 4.193666, 4.193517, 4.193497, 4.19338, 4.193271, 4.19319, 4.193102, 4.193038, 4.192967, 4.192877, 4.19283, 4.192677, 4.192645, 4.192563, 4.192491, 4.19243, 4.192351, 4.192261, 4.192174, 4.192101, 4.192088, 4.192009, 4.1919, 4.191815, 4.191751, 4.191656, 4.191598, 4.19151, 4.191468, 4.191387, 4.191344, 4.191288, 4.1912, 4.191145, 4.191062, 4.190999, 4.190913, 4.190835, 4.190788, 4.190723, 4.190746, 4.190636, 4.190583, 4.190523, 4.190432, 4.190412, 4.190294, 4.190274, 4.190226, 4.190137, 4.190121, 4.190025, 4.189964, 4.189879, 4.18985, 4.189807, 4.189761, 4.189713, 4.189618, 4.189564, 4.189507, 4.189469, 4.189404, 4.189352, 4.189259, 4.18926, 4.189241]",1.9019154,3.8,4.1
4,1.2,2.4,25,"[0.0, 0.00613992067808658, 0.016071520550496987, 0.02673885004688903, 0.03817675142857091, 0.05061851631297967, 0.06442389117214592, 0.08000115426677673, 0.09806807219193014, 0.11931220739446435, 0.14521039751539522, 0.17640392206632705, 0.21097954841040806, 0.24696658664465687, 0.2823667378749355, 0.3167556842999505, 0.3493139373358637, 0.38117770770830606, 0.4126377944249412, 0.4436194175958168, 0.4743256013634771, 0.504637033981762, 0.5334299616266733, 0.5617736530445868, 0.5885915318802407, 0.6143734863621632, 0.6394845355596768, 0.6636137727771801, 0.6868403132263232, 0.7093223119377503, 0.7309105507405003, 0.7519848666173189, 0.7722814441404585, 0.7919487634616116, 0.8110636314139951, 0.8297020504897604, 0.8479199240549821, 0.8656190591255096, 0.8830669656703619, 0.8999177508503374, 0.9164954380062679, 0.9326599622377733, 0.9485569225741232, 0.9640148372483676, 0.9792373348462652, 0.9941774832156586, 1.0088003855887822, 1.0231957646029843, 1.037394962639341, 1.0499828999999998]","[4.197181, 4.196829, 4.196499, 4.19632, 4.196058, 4.195868, 4.195683, 4.195525, 4.19539, 4.195238, 4.195134, 4.194983, 4.194884, 4.19478, 4.194587, 4.194554, 4.194417, 4.194288, 4.194182, 4.194098, 4.193985, 4.193949, 4.193791, 4.193691, 4.193593, 4.193562, 4.193446, 4.193329, 4.193258, 4.193166, 4.193102, 4.192951, 4.192943, 4.192852, 4.192719, 4.192713, 4.192589, 4.192559, 4.192464, 4.192368, 4.192246, 4.192219, 4.19216, 4.192093, 4.191975, 4.191921, 4.191888, 4.191801, 4.191731, 4.191687, 4.191565, 4.191508, 4.191469, 4.19136, 4.191303, 4.191296, 4.19121, 4.191098, 4.191083, 4.191013, 4.190973, 4.190888, 4.19082, 4.190766, 4.190692, 4.19066, 4.190572, 4.190482, 4.190469, 4.190396, 4.190342, 4.190286, 4.190256, 4.190137, 4.190081, 4.190045, 4.189995, 4.189907, 4.18988, 4.189812, 4.189749, 4.189706, 4.189672, 4.189579, 4.189601, 4.189475, 4.189414, 4.1894, 4.189296, 4.189255, 4.189255]",1.8987846,3.8,4.1
5,1.2,2.4,25,"[0.0, 0.0077215432060160905, 0.017575461497885775, 0.028177283769200312, 0.03959218760087452, 0.051966403276679285, 0.06564060767935989, 0.08112038598119894, 0.09895202475032558, 0.11999236944181521, 0.1455861132500749, 0.17608928429566847, 0.21048392831188176, 0.24613397922354133, 0.2816318885714284, 0.3157448652793565, 0.3481164923331477, 0.3799060445164415, 0.4113556815566336, 0.44231970112397434, 0.4728390753771069, 0.502769371620756, 0.5318306353035376, 0.5598248864558604, 0.5867772349974684, 0.6126013093744385, 0.6376554766268756, 0.6615343807654831, 0.6847792073350746, 0.7071195138741552, 0.7287563338767166, 0.7497476807308964, 0.7700575102822719, 0.7898098563441884, 0.808906563695051, 0.8275032019480513, 0.8457261436372969, 0.8635380682745817, 0.8808421331058012, 0.897719524880374, 0.914304973329519, 0.930446182129995, 0.9462961783012742, 0.9618255064115504, 0.9769993079496044, 0.991896520632348, 1.0066931519129922, 1.0209991411493469, 1.035132655195602, 1.046633]","[4.197222, 4.196876, 4.196537, 4.196286, 4.196114, 4.19589, 4.1957, 4.195539, 4.195365, 4.195218, 4.195102, 4.19495, 4.194871, 4.194742, 4.194596, 4.19451, 4.194402, 4.194283, 4.194191, 4.194098, 4.193961, 4.193916, 4.193813, 4.193684, 4.193599, 4.193502, 4.193439, 4.193309, 4.193236, 4.193191, 4.193071, 4.192988, 4.192915, 4.192886, 4.192751, 4.192698, 4.192584, 4.192556, 4.192426, 4.19239, 4.192311, 4.192212, 4.192142, 4.192078, 4.191992, 4.191939, 4.19189, 4.191794, 4.191733, 4.19168, 4.191578, 4.191539, 4.191453, 4.191352, 4.191311, 4.191267, 4.191187, 4.191166, 4.191075, 4.191031, 4.190968, 4.19091, 4.190856, 4.190795, 4.190727, 4.190632, 4.190539, 4.190569, 4.190412, 4.190418, 4.190346, 4.190281, 4.190239, 4.190171, 4.190098, 4.190083, 4.189983, 4.189968, 4.189881, 4.189842, 4.189796, 4.18969, 4.189672, 4.189641, 4.189548, 4.189512, 4.189426, 4.18944, 4.189391, 4.189285, 4.189278]",1.8956538,3.8,4.1
6,1.2,0.5,25,"[0.0, 0.00642315714846875, 0.01633229034700817, 0.026879655683091364, 0.038184844447268884, 0.05050797577538019, 0.06413656812759436, 0.07942022511663957, 0.09721176998345285, 0.11797815431277472, 0.14325506851600392, 0.17346379139494147, 0.2079923091989532, 0.24375210471288575, 0.27895455785460155, 0.3128227718199149, 0.3455482768092133, 0.3773543359461954, 0.4085215175559369, 0.4392821165834764, 0.469939568652572, 0.49994707708197395, 0.528794986442542, 0.5567593483641494, 0.5835936701757657, 0.6096276517935229, 0.6343769597650664, 0.6583963716869622, 0.6814778085561484, 0.703701699220025, 0.7254734666160905, 0.7462759445148083, 0.766711470383703, 0.7863960600058577, 0.8055750755028437, 0.8242436575671859, 0.842354861792552, 0.8601690326738842, 0.8773088779190912, 0.8943495309479947, 0.9107929131018158, 0.9270360792251859, 0.9427889927159796, 0.9583419841154888, 0.9733925488878692, 0.9883692000817503, 1.0029855520517874, 1.0173651068036749, 1.0314820622795107, 1.0433417]","[4.197259, 4.196836, 4.196551, 4.19628, 4.196103, 4.195905, 4.195787, 4.195573, 4.195383, 4.195244, 4.195106, 4.195001, 4.194863, 4.194735, 4.194631, 4.194524, 4.19444, 4.194267, 4.19418, 4.194158, 4.193987, 4.193941, 4.193807, 4.193743, 4.19361, 4.193581, 4.193441, 4.193375, 4.193279, 4.193208, 4.193136, 4.193074, 4.192957, 4.192871, 4.192784, 4.192724, 4.192631, 4.192545, 4.192492, 4.192417, 4.19236, 4.192277, 4.192186, 4.19212, 4.19204, 4.191967, 4.191902, 4.191839, 4.191735, 4.191691, 4.191633, 4.191569, 4.191496, 4.191442, 4.191365, 4.191304, 4.191244, 4.191152, 4.191136, 4.191057, 4.191007, 4.190898, 4.190895, 4.190795, 4.190741, 4.190701, 4.190605, 4.19056, 4.190509, 4.190424, 4.190389, 4.190355, 4.190271, 4.190175, 4.190187, 4.190148, 4.190093, 4.189976, 4.189938, 4.189883, 4.189836, 4.189816, 4.189735, 4.189657, 4.189595, 4.189542, 4.189947, 4.189462, 4.189429, 4.189383, 4.189399]",1.892523,3.8,4.1
7,1.2,2.4,25,"[0.0, 0.00815490111971895, 0.020087974049748658, 0.03251785547894215, 0.045759740690866135, 0.05985201829076314, 0.0751802032582849, 0.09180614331838488, 0.11062934932433832, 0.1334498822542075, 0.16135659504815386, 0.19504327709709496, 0.23217089090470666, 0.269732838114918, 0.30573564106233286, 0.34000624469795027, 0.3731928301951928, 0.40470977329590274, 0.4357489827560982, 0.46618412704081436, 0.496396468187274, 0.5263070380621097, 0.5550475108322387, 0.5831339950320856, 0.6105111151832716, 0.636581042148525, 0.6618917686840232, 0.6862862706781677, 0.7098422763418184, 0.7327093828553632, 0.7547184745230069, 0.7762625670068013, 0.797105137313789, 0.8172057757085001, 0.8369481360037436, 0.8561997157576546, 0.8748491063791544, 0.893255909966137, 0.9111187825072877, 0.9285515086409017, 0.9456137818594108, 0.9622922404508063, 0.9787200297178127, 0.9948812696723641, 1.0107540876542227, 1.0261866212454203, 1.0413730917459645, 1.0565581989803372, 1.0714580714051125, 1.0833248]","[4.197267, 4.196881, 4.196593, 4.196333, 4.196037, 4.195912, 4.195739, 4.19555, 4.195383, 4.195255, 4.195105, 4.195024, 4.194848, 4.194745, 4.194642, 4.19452, 4.194429, 4.194271, 4.194167, 4.194084, 4.193996, 4.193893, 4.19376, 4.193713, 4.19361, 4.193513, 4.193412, 4.193352, 4.193258, 4.193106, 4.193042, 4.192987, 4.19289, 4.192829, 4.192702, 4.192621, 4.192591, 4.192519, 4.192371, 4.192327, 4.19224, 4.192181, 4.192081, 4.192013, 4.191946, 4.191884, 4.191827, 4.191724, 4.191691, 4.191603, 4.191506, 4.191433, 4.191363, 4.191273, 4.191231, 4.191117, 4.191087, 4.191038, 4.190989, 4.190929, 4.190794, 4.190744, 4.190706, 4.190691, 4.190564, 4.190469, 4.190473, 4.190353, 4.190328, 4.190249, 4.190201, 4.190159, 4.190084, 4.190003, 4.18996, 4.189904, 4.189861, 4.189729, 4.189677, 4.189685, 4.189604, 4.189526, 4.189486, 4.189462, 4.189353, 4.189282, 4.189212, 4.189213, 4.189106, 4.189074, 4.189071]",1.890498,3.8,4.1
8,1.2,2.4,25,"[0.0, 0.009227695106592548, 0.01924629158845781, 0.029960833975650414, 0.04156767959183644, 0.054075038592986985, 0.06794797620032755, 0.08364865154663459, 0.10171451981400176, 0.12334092745475417, 0.14933454957528897, 0.18029856526392474, 0.21541847360492417, 0.25138225206976167, 0.2866321456268224, 0.3205345242440787, 0.3533476579187025, 0.38531714055648036, 0.4166092747571569, 0.4473267875779334, 0.4780947513569751, 0.5080182295946469, 0.5371952867994807, 0.564933455246665, 0.5918216830414559, 0.6176119328901885, 0.6427889497180753, 0.6666248392396583, 0.6897236083202501, 0.7118348564770886, 0.7334730397197685, 0.7544328573969655, 0.7746994456389308, 0.794395378651882, 0.8135259893803674, 0.832136274875947, 0.8502711225963303, 0.8680269372327393, 0.885106777179652, 0.9020752653061207, 0.9185838844015356, 0.9346957199177849, 0.9504943736017887, 0.9659159427036293, 0.9810748544571718, 0.9959973427076311, 1.0106068223313995, 1.0250477372886295, 1.0391010889586605, 1.0499580000000002]","[4.197241, 4.196881, 4.196551, 4.196286, 4.196077, 4.19591, 4.19568, 4.195572, 4.195378, 4.1952, 4.195121, 4.194941, 4.194871, 4.194745, 4.194545, 4.194481, 4.194408, 4.194303, 4.194168, 4.194048, 4.193984, 4.193879, 4.193793, 4.193686, 4.1936, 4.193475, 4.193443, 4.193312, 4.193219, 4.193134, 4.193099, 4.193009, 4.192941, 4.192821, 4.192758, 4.192665, 4.192599, 4.192541, 4.192428, 4.192352, 4.192286, 4.192206, 4.192148, 4.19205, 4.191992, 4.191916, 4.191823, 4.191753, 4.191694, 4.191652, 4.191597, 4.19147, 4.191437, 4.191331, 4.191317, 4.191233, 4.191145, 4.191106, 4.191061, 4.190936, 4.190871, 4.190804, 4.190791, 4.190709, 4.190612, 4.190608, 4.190513, 4.190495, 4.190391, 4.190337, 4.190299, 4.190286, 4.19017, 4.190132, 4.190042, 4.189984, 4.189901, 4.189883, 4.189827, 4.189857, 4.189677, 4.189677, 4.189615, 4.189561, 4.189505, 4.189465, 4.18939, 4.189388, 4.189243, 4.189254, 4.189254]",1.888473,3.8,4.1
9,1.2,2.4,25,"[0.0, 0.006084673350339714, 0.01601500749071197, 0.02654553089311007, 0.03793247909009534, 0.0503243740722992, 0.06402928768273225, 0.07935987153151003, 0.09712284236133045, 0.1180655865306115, 0.1434899427765825, 0.1739761559701254, 0.20793342554451866, 0.2439343951064954, 0.2786415667336179, 0.31242075399380403, 0.3449681999388618, 0.3765921832181615, 0.4079052207068959, 0.4386803161876565, 0.4691188681907677, 0.49905371287636074, 0.5280439676020394, 0.556049154601711, 0.5829558380304503, 0.6088308362823596, 0.6337586015069905, 0.657505849450549, 0.6808466415791861, 0.7030171152389468, 0.7245151580648717, 0.7454906853566152, 0.7658486867367043, 0.785429670805257, 0.8045209950849552, 0.8231187856611779, 0.8413325052903555, 0.8590992797288035, 0.8762840544217676, 0.8932037975893243, 0.9097478729333199, 0.9257127908363341, 0.9414688030477658, 0.9569075506578553, 0.9719560527124289, 0.9868614660184396, 1.0014799974593902, 1.0158020463355506, 1.0298845304341875, 1.0429623]","[4.197226, 4.196853, 4.196497, 4.196252, 4.196046, 4.195881, 4.195657, 4.195542, 4.195394, 4.195257, 4.195075, 4.194953, 4.194818, 4.194719, 4.194603, 4.194498, 4.194397, 4.194243, 4.194157, 4.194067, 4.193962, 4.19385, 4.193758, 4.193686, 4.193583, 4.193471, 4.193391, 4.193297, 4.193207, 4.193139, 4.193048, 4.192941, 4.192929, 4.192831, 4.192706, 4.192658, 4.192526, 4.192513, 4.192418, 4.19238, 4.192243, 4.192163, 4.19212, 4.192058, 4.191984, 4.191905, 4.191856, 4.191753, 4.191726, 4.19161, 4.191571, 4.191534, 4.191453, 4.191353, 4.191273, 4.191189, 4.191156, 4.191083, 4.191035, 4.190993, 4.19091, 4.19087, 4.190801, 4.190726, 4.190665, 4.190579, 4.190553, 4.190483, 4.190471, 4.190363, 4.190345, 4.190184, 4.190174, 4.190114, 4.190066, 4.189993, 4.18992, 4.189915, 4.189877, 4.189761, 4.189721, 4.189669, 4.189605, 4.18959, 4.189526, 4.189478, 4.189378, 4.189344, 4.189299, 4.189257, 4.189257]",1.886448,3.8,4.1
10,1.2,2.4,25,"[0.0, 0.007358250807334182, 0.017125966396340314, 0.027624481690836367, 0.03884628801613574, 0.051145484468460345, 0.06476899785541271, 0.08009319116278993, 0.09755058423204696, 0.11798776020872973, 0.14300519608163212, 0.17304595171542256, 0.20687863700030054, 0.2423030350248185, 0.2773510673913042, 0.3108417837574363, 0.3434942469387732, 0.374883959644701, 0.40598917653517286, 0.4363335549659846, 0.46710884933073216, 0.4968478589285701, 0.5258983752296263, 0.5540393358447132, 0.5806468117136201, 0.6064326706586817, 0.6311846930781293, 0.6550524968552537, 0.6782688007426811, 0.7004569929314324, 0.7220334227928449, 0.742911226342195, 0.763162589994546, 0.7828941021614646, 0.802023585993108, 0.8206119929746658, 0.8386905284353736, 0.8563803730040607, 0.8736099102556165, 0.89045063508602, 0.9069875376259366, 0.9230468776974752, 0.9388542039386345, 0.9543309061584091, 0.9695444752274927, 0.9844577804305665, 0.998997662421883, 1.0133042108992731, 1.027472868778353, 1.0399824]","[4.197221, 4.19681, 4.196517, 4.196295, 4.196055, 4.19589, 4.195642, 4.195543, 4.195378, 4.195223, 4.195097, 4.194921, 4.19483, 4.194701, 4.194619, 4.194473, 4.194358, 4.194307, 4.194139, 4.194081, 4.193985, 4.193865, 4.193766, 4.193697, 4.193578, 4.19346, 4.193401, 4.193371, 4.193217, 4.193135, 4.193084, 4.192991, 4.192884, 4.192811, 4.192736, 4.192636, 4.192576, 4.192507, 4.192448, 4.19234, 4.19226, 4.192166, 4.192107, 4.192059, 4.192007, 4.191911, 4.191861, 4.191778, 4.191718, 4.191595, 4.19154, 4.191524, 4.191421, 4.19136, 4.191323, 4.191278, 4.191132, 4.191104, 4.191062, 4.191013, 4.190944, 4.190854, 4.190791, 4.190762, 4.190722, 4.190645, 4.190585, 4.19051, 4.190441, 4.190386, 4.190368, 4.190258, 4.19023, 4.190191, 4.190129, 4.190064, 4.189948, 4.18992, 4.189903, 4.189826, 4.189749, 4.189719, 4.189667, 4.189587, 4.189564, 4.189489, 4.189496, 4.18938, 4.189339, 4.189273, 4.189279]",1.884423,3.8,4.1
