0,1,2,3,4
0.25057352,0.1671064,0.16110563,0.25822806,0.16298635
0.25089088,0.16711955,0.16084568,0.25808674,0.16305718
0.25071114,0.16703442,0.16158365,0.25742358,0.16324721
0.25051367,0.16702574,0.16197158,0.25702068,0.16346829
0.25053856,0.16706182,0.16172577,0.2573869,0.16328698
0.25038683,0.16700082,0.16232802,0.2567868,0.16349758
0.25049967,0.16703805,0.16177551,0.25732148,0.16336527
0.2507523,0.16700117,0.16178569,0.25697926,0.16348161
0.25054872,0.16706894,0.16185604,0.25713265,0.1633937
0.2504603,0.16705652,0.16196747,0.25702477,0.16349095
0.25046867,0.16695772,0.16243373,0.2565515,0.16358836
0.25021145,0.16697994,0.16282447,0.2562746,0.16370954
0.25024343,0.16704294,0.16247031,0.25651824,0.16372508
0.250457,0.16697639,0.16259165,0.25623542,0.16373953
0.24999982,0.16696116,0.16329847,0.2559373,0.16380323
0.24995995,0.16696274,0.1634445,0.255726,0.16390681
0.2499972,0.16701266,0.16312988,0.25595078,0.16390947
0.25013143,0.16691777,0.16309567,0.25605097,0.16380419
0.2500588,0.16691412,0.16327018,0.25584912,0.1639078
0.25017953,0.16697997,0.16265145,0.2563461,0.16384292
0.25002068,0.16702071,0.16297455,0.25612408,0.16386001
0.24975733,0.16694582,0.16341181,0.2560139,0.1638711
0.25030434,0.16689888,0.16304182,0.255909,0.16384593
0.250633,0.16698745,0.16223554,0.25637853,0.16376546
0.2500919,0.16694811,0.16310033,0.25591868,0.16394095
0.24959266,0.16699064,0.163709,0.25558752,0.1641202
0.25005364,0.16701466,0.16282931,0.2561899,0.16391248
0.24997513,0.16692989,0.16340753,0.2556821,0.1640053
0.25006598,0.16693375,0.16308655,0.2559809,0.16393283
0.24983728,0.16690001,0.1635767,0.2555871,0.16409893
0.2496703,0.1669958,0.16332568,0.2560391,0.16396914
0.24996267,0.16697721,0.16334887,0.25565353,0.16405775
0.24992193,0.16699378,0.16314225,0.25598174,0.16396037
0.24984358,0.16700734,0.16320941,0.25586367,0.16407599
0.25001556,0.16693328,0.16330339,0.25571126,0.16403657
0.24957962,0.16695572,0.16370973,0.2557817,0.16397321
0.24992788,0.16694261,0.16337042,0.25573376,0.1640253
0.24986567,0.16699894,0.16318575,0.25585547,0.1640942
0.24976613,0.16690926,0.16375335,0.25540957,0.16416173
0.24994943,0.16695462,0.16312906,0.2559205,0.16404636
0.24931394,0.16692115,0.16447556,0.25498664,0.16430266
0.24998915,0.16701637,0.16296537,0.25604448,0.1639846
0.24958803,0.16694778,0.1636604,0.25572905,0.16407475
0.24985051,0.16699505,0.16324483,0.25582072,0.16408889
0.25015154,0.16698775,0.16294464,0.2557973,0.16411881
0.24957414,0.16701701,0.16346791,0.25583038,0.16411059
0.24973015,0.16703029,0.16323723,0.25593293,0.16406937
0.24989903,0.16708963,0.16286069,0.2561518,0.16399889
0.24955581,0.16694993,0.16389939,0.25532717,0.16426772
0.24942021,0.16706213,0.16366544,0.25569665,0.16415559
0.24938,0.16702993,0.16394278,0.25540262,0.16424471
0.24936897,0.16698875,0.16384152,0.25562096,0.16417985
0.24928565,0.16698107,0.16389951,0.25558767,0.16424611
0.24969493,0.16699077,0.1635103,0.2555615,0.16424252
0.24944325,0.16702896,0.16366312,0.25552708,0.1643376
0.24923201,0.16706446,0.1639275,0.2555613,0.16421467
0.24926141,0.1670234,0.1638744,0.25557438,0.16426641
0.24908777,0.16700909,0.16404843,0.2556065,0.16424818
0.24934937,0.16703697,0.16381828,0.2555046,0.1642907
0.24954359,0.16704267,0.16359702,0.255561,0.16425574
0.24931554,0.1670568,0.16385214,0.2555266,0.16424897
0.2489413,0.16710532,0.16426884,0.25527963,0.1644049
0.24922147,0.16712476,0.16358864,0.2558498,0.1642153
0.24926624,0.16708623,0.16367213,0.25575396,0.16422144
0.24916752,0.1670334,0.16392305,0.25561062,0.16426544
0.24929474,0.16703722,0.16380419,0.25551626,0.16434754
0.249269,0.16700083,0.16399851,0.25536624,0.16436543
0.24913904,0.16723011,0.16350567,0.25573623,0.16438895
0.24892952,0.16714871,0.16410509,0.25533453,0.16448216
0.2492517,0.16713189,0.16376269,0.25543892,0.1644148
0.24885689,0.16709064,0.16438185,0.25512645,0.16454417
0.24915066,0.16707808,0.16382034,0.25560188,0.16434905
0.24891871,0.16710962,0.16431352,0.25503567,0.16462249
0.24904434,0.1670617,0.16416366,0.2551945,0.16453584
0.24867469,0.16710217,0.16452853,0.25519082,0.16450381
0.248507,0.16710192,0.16473848,0.25510052,0.16455211
0.24892898,0.16719212,0.16400148,0.2553318,0.16454558
0.24900146,0.1670835,0.163923,0.25561026,0.16438183
0.24847008,0.16701624,0.16498831,0.25490642,0.16461897
0.24900275,0.16714798,0.1640325,0.25527966,0.16453709
0.2487097,0.1672177,0.16414608,0.25538442,0.1645421
0.2487534,0.1671649,0.16411068,0.2554981,0.16447294
0.24834883,0.16717882,0.164737,0.25504518,0.16469015
0.24868792,0.16712455,0.16448623,0.25513807,0.16456318
0.24878497,0.16720286,0.16423176,0.2551531,0.16462731
0.24878055,0.1671038,0.1645319,0.25491992,0.16466387
